iso3,year,isscaap_group,value
THA,2004,"Tunas, bonitos, billfishes",163156
THA,2005,"Clams, cockles, arkshells",20058
THA,2005,"Crabs, sea-spiders",37905
THA,2005,"Flounders, halibuts, soles",11869
THA,2005,"Herrings, sardines, anchovies",297382
THA,2005,"Lobsters, spiny-rock lobsters",2340
THA,2005,Marine fishes not identified,928177
THA,2005,Miscellaneous aquatic invertebrates,36667
THA,2005,Miscellaneous coastal fishes,385739
THA,2005,Miscellaneous demersal fishes,18413
THA,2005,Miscellaneous diadromous fishes,68
THA,2005,Miscellaneous marine crustaceans,2013
THA,2005,Miscellaneous marine molluscs,4029
THA,2005,Miscellaneous pelagic fishes,434201
THA,2005,Mussels,30
THA,2005,Oysters,0
THA,2005,Red seaweeds,0
THA,2005,"Scallops, pectens",286
THA,2005,"Sharks, rays, chimaeras",20745
THA,2005,"Shrimps, prawns",77216
THA,2005,"Squids, cuttlefishes, octopuses",159351
THA,2005,"Tunas, bonitos, billfishes",179076
THA,2006,"Clams, cockles, arkshells",23514
THA,2006,"Crabs, sea-spiders",47364
THA,2006,"Flounders, halibuts, soles",11811
THA,2006,"Herrings, sardines, anchovies",276809
THA,2006,"Lobsters, spiny-rock lobsters",2239
THA,2006,Marine fishes not identified,801681
THA,2006,Miscellaneous aquatic invertebrates,139860
THA,2006,Miscellaneous coastal fishes,354452
THA,2006,Miscellaneous demersal fishes,17178
THA,2006,Miscellaneous diadromous fishes,413
THA,2006,Miscellaneous marine crustaceans,1753
THA,2006,Miscellaneous marine molluscs,4223
THA,2006,Miscellaneous pelagic fishes,391044
THA,2006,Mussels,0
THA,2006,Oysters,0
THA,2006,Red seaweeds,0
THA,2006,"Scallops, pectens",272
THA,2006,"Sharks, rays, chimaeras",16215
THA,2006,"Shrimps, prawns",71790
THA,2006,"Squids, cuttlefishes, octopuses",147516
THA,2006,"Tunas, bonitos, billfishes",176669
THA,2007,"Clams, cockles, arkshells",14409
THA,2007,"Crabs, sea-spiders",35137
THA,2007,"Flounders, halibuts, soles",9335
THA,2007,"Herrings, sardines, anchovies",250667
THA,2007,"Lobsters, spiny-rock lobsters",1871
THA,2007,Marine fishes not identified,707224
THA,2007,Miscellaneous aquatic invertebrates,8354
THA,2007,Miscellaneous coastal fishes,328576
THA,2007,Miscellaneous demersal fishes,15782
THA,2007,Miscellaneous diadromous fishes,106
THA,2007,Miscellaneous marine crustaceans,1153
THA,2007,Miscellaneous marine molluscs,3763
THA,2007,Miscellaneous pelagic fishes,348009
THA,2007,Mussels,0
THA,2007,Oysters,0
THA,2007,Red seaweeds,0
THA,2007,"Scallops, pectens",237
THA,2007,"Sharks, rays, chimaeras",13116
THA,2007,"Shrimps, prawns",60177
THA,2007,"Squids, cuttlefishes, octopuses",131766
THA,2007,"Tunas, bonitos, billfishes",149669
THA,2008,"Clams, cockles, arkshells",17153
THA,2008,"Crabs, sea-spiders",30513
THA,2008,"Flounders, halibuts, soles",6566
THA,2008,"Herrings, sardines, anchovies",245730
THA,2008,"Lobsters, spiny-rock lobsters",1005
THA,2008,Marine fishes not identified,538784
THA,2008,Miscellaneous aquatic invertebrates,149985
THA,2008,Miscellaneous coastal fishes,148460
THA,2008,Miscellaneous demersal fishes,8515
THA,2008,Miscellaneous diadromous fishes,54
THA,2008,Miscellaneous marine crustaceans,846
THA,2008,Miscellaneous marine molluscs,3097
THA,2008,Miscellaneous pelagic fishes,259892
THA,2008,Mussels,0
THA,2008,Oysters,0
THA,2008,Red seaweeds,0
THA,2008,"Scallops, pectens",171
THA,2008,"Sharks, rays, chimaeras",9079
THA,2008,"Shrimps, prawns",52140
THA,2008,"Squids, cuttlefishes, octopuses",112969
THA,2008,"Tunas, bonitos, billfishes",59873
THA,2009,"Clams, cockles, arkshells",19179
THA,2009,"Crabs, sea-spiders",31631
THA,2009,"Flounders, halibuts, soles",6581
THA,2009,"Herrings, sardines, anchovies",249807
THA,2009,"Lobsters, spiny-rock lobsters",814
THA,2009,Marine fishes not identified,573740
THA,2009,Miscellaneous aquatic invertebrates,118242
THA,2009,Miscellaneous coastal fishes,150986
THA,2009,Miscellaneous demersal fishes,9023
THA,2009,Miscellaneous diadromous fishes,78
THA,2009,Miscellaneous marine crustaceans,516
THA,2009,Miscellaneous marine molluscs,3227
THA,2009,Miscellaneous pelagic fishes,263132
THA,2009,Mussels,0
THA,2009,Oysters,0
THA,2009,Red seaweeds,0
THA,2009,"Scallops, pectens",132
THA,2009,"Sharks, rays, chimaeras",8969
THA,2009,"Shrimps, prawns",53352
THA,2009,"Squids, cuttlefishes, octopuses",110474
THA,2009,"Tunas, bonitos, billfishes",63963
THA,2010,"Clams, cockles, arkshells",22281
THA,2010,"Crabs, sea-spiders",31821
THA,2010,"Flounders, halibuts, soles",7285
THA,2010,"Herrings, sardines, anchovies",236924
THA,2010,"Lobsters, spiny-rock lobsters",983
THA,2010,Marine fishes not identified,538968
THA,2010,Miscellaneous aquatic invertebrates,37327
THA,2010,Miscellaneous coastal fishes,160623
THA,2010,Miscellaneous demersal fishes,10440
THA,2010,Miscellaneous diadromous fishes,31
THA,2010,Miscellaneous marine crustaceans,650
THA,2010,Miscellaneous marine molluscs,3449
THA,2010,Miscellaneous pelagic fishes,311254
THA,2010,Mussels,0
THA,2010,Oysters,0
THA,2010,Red seaweeds,0
THA,2010,"Scallops, pectens",268
THA,2010,"Sharks, rays, chimaeras",6683
THA,2010,"Shrimps, prawns",52787
THA,2010,"Squids, cuttlefishes, octopuses",126995
THA,2010,"Tunas, bonitos, billfishes",52551
THA,2011,"Clams, cockles, arkshells",14053
THA,2011,"Crabs, sea-spiders",35971
THA,2011,"Flounders, halibuts, soles",6424
THA,2011,"Herrings, sardines, anchovies",210250
THA,2011,"Lobsters, spiny-rock lobsters",1128
THA,2011,Marine fishes not identified,490674
THA,2011,Miscellaneous aquatic invertebrates,105491
THA,2011,Miscellaneous coastal fishes,155409
THA,2011,Miscellaneous demersal fishes,13423
THA,2011,Miscellaneous diadromous fishes,47
THA,2011,Miscellaneous marine crustaceans,244
THA,2011,Miscellaneous marine molluscs,3919
THA,2011,Miscellaneous pelagic fishes,345148
THA,2011,Mussels,0
THA,2011,Oysters,0
THA,2011,Red seaweeds,0
THA,2011,"Scallops, pectens",282
THA,2011,"Sharks, rays, chimaeras",4804
THA,2011,"Shrimps, prawns",47274
THA,2011,"Squids, cuttlefishes, octopuses",128382
THA,2011,"Tunas, bonitos, billfishes",47495
THA,2012,"Clams, cockles, arkshells",10653
THA,2012,"Crabs, sea-spiders",40557
THA,2012,"Flounders, halibuts, soles",6282
THA,2012,"Herrings, sardines, anchovies",207676
THA,2012,"Lobsters, spiny-rock lobsters",1285
THA,2012,Marine fishes not identified,470476
THA,2012,Miscellaneous aquatic invertebrates,41712
THA,2012,Miscellaneous coastal fishes,172102
THA,2012,Miscellaneous demersal fishes,10816
THA,2012,Miscellaneous diadromous fishes,75
THA,2012,Miscellaneous marine crustaceans,276
THA,2012,Miscellaneous marine molluscs,3193
THA,2012,Miscellaneous pelagic fishes,315359
THA,2012,Mussels,0
THA,2012,Oysters,0
THA,2012,Red seaweeds,0
THA,2012,"Scallops, pectens",421
THA,2012,"Sharks, rays, chimaeras",7164
THA,2012,"Shrimps, prawns",43918
THA,2012,"Squids, cuttlefishes, octopuses",119891
THA,2012,"Tunas, bonitos, billfishes",48344
THA,2013,"Clams, cockles, arkshells",13932
THA,2013,"Crabs, sea-spiders",31243
THA,2013,"Flounders, halibuts, soles",10333
THA,2013,"Herrings, sardines, anchovies",191785
THA,2013,"Lobsters, spiny-rock lobsters",1832
THA,2013,Marine fishes not identified,486889
THA,2013,Miscellaneous aquatic invertebrates,127695
THA,2013,Miscellaneous coastal fishes,193510
THA,2013,Miscellaneous demersal fishes,9378
THA,2013,Miscellaneous diadromous fishes,107
THA,2013,Miscellaneous marine crustaceans,948
THA,2013,Miscellaneous marine molluscs,5851
THA,2013,Miscellaneous pelagic fishes,331398
THA,2013,Mussels,0
THA,2013,Oysters,0
THA,2013,Red seaweeds,0
THA,2013,"Scallops, pectens",325
THA,2013,"Sharks, rays, chimaeras",6493
THA,2013,"Shrimps, prawns",38547
THA,2013,"Squids, cuttlefishes, octopuses",116988
THA,2013,"Tunas, bonitos, billfishes",47282
THA,2014,"Clams, cockles, arkshells",12992
THA,2014,"Crabs, sea-spiders",28339
THA,2014,"Flounders, halibuts, soles",6929
THA,2014,"Herrings, sardines, anchovies",206324
THA,2014,"Lobsters, spiny-rock lobsters",989
THA,2014,Marine fishes not identified,458580
THA,2014,Miscellaneous aquatic invertebrates,65195
THA,2014,Miscellaneous coastal fishes,167469
THA,2014,Miscellaneous demersal fishes,8551
THA,2014,Miscellaneous diadromous fishes,208
THA,2014,Miscellaneous marine crustaceans,814
THA,2014,Miscellaneous marine molluscs,4573
THA,2014,Miscellaneous pelagic fishes,329062
THA,2014,Mussels,0
THA,2014,Oysters,0
THA,2014,Red seaweeds,0
THA,2014,"Scallops, pectens",757
THA,2014,"Sharks, rays, chimaeras",6019
THA,2014,"Shrimps, prawns",38536
THA,2014,"Squids, cuttlefishes, octopuses",100914
THA,2014,"Tunas, bonitos, billfishes",52029
THA,2015,"Clams, cockles, arkshells",8936
THA,2015,"Crabs, sea-spiders",26852
THA,2015,"Flounders, halibuts, soles",3032
THA,2015,"Herrings, sardines, anchovies",186278
THA,2015,"Lobsters, spiny-rock lobsters",650
THA,2015,Marine fishes not identified,405866
THA,2015,Miscellaneous aquatic invertebrates,76649
THA,2015,Miscellaneous coastal fishes,135850
THA,2015,Miscellaneous demersal fishes,8231
THA,2015,Miscellaneous diadromous fishes,219
THA,2015,Miscellaneous marine crustaceans,340
THA,2015,Miscellaneous marine molluscs,3674
THA,2015,Miscellaneous pelagic fishes,279406
THA,2015,Mussels,0
THA,2015,Oysters,0
THA,2015,Red seaweeds,0
THA,2015,"Scallops, pectens",4051
THA,2015,"Sharks, rays, chimaeras",4228
THA,2015,"Shrimps, prawns",30469
THA,2015,"Squids, cuttlefishes, octopuses",90987
THA,2015,"Tunas, bonitos, billfishes",51551
THA,2016,"Clams, cockles, arkshells",16139
THA,2016,"Crabs, sea-spiders",36064
THA,2016,"Flounders, halibuts, soles",2552
THA,2016,"Herrings, sardines, anchovies",208437
THA,2016,"Lobsters, spiny-rock lobsters",767
THA,2016,Marine fishes not identified,388588
THA,2016,Miscellaneous aquatic invertebrates,64019
THA,2016,Miscellaneous coastal fishes,113615
THA,2016,Miscellaneous demersal fishes,6935
THA,2016,Miscellaneous diadromous fishes,21
THA,2016,Miscellaneous marine crustaceans,580
THA,2016,Miscellaneous marine molluscs,3888
THA,2016,Miscellaneous pelagic fishes,296469
THA,2016,Mussels,6
THA,2016,Oysters,0
THA,2016,Red seaweeds,0
THA,2016,"Scallops, pectens",2727
THA,2016,"Sharks, rays, chimaeras",3732
THA,2016,"Shrimps, prawns",42453
THA,2016,"Squids, cuttlefishes, octopuses",108988
THA,2016,"Tunas, bonitos, billfishes",47266
THA,2017,"Clams, cockles, arkshells",287
THA,2017,"Crabs, sea-spiders",31821
THA,2017,"Flounders, halibuts, soles",3899
THA,2017,"Herrings, sardines, anchovies",203067
THA,2017,"Lobsters, spiny-rock lobsters",1127
THA,2017,Marine fishes not identified,334042
THA,2017,Miscellaneous aquatic invertebrates,60447
THA,2017,Miscellaneous coastal fishes,128972
THA,2017,Miscellaneous demersal fishes,8821
THA,2017,Miscellaneous diadromous fishes,13
THA,2017,Miscellaneous marine crustaceans,1471
THA,2017,Miscellaneous marine molluscs,5542
THA,2017,Miscellaneous pelagic fishes,308013
THA,2017,Mussels,0
THA,2017,Oysters,0
THA,2017,Red seaweeds,0
THA,2017,"Scallops, pectens",4090
THA,2017,"Sharks, rays, chimaeras",4376
THA,2017,"Shrimps, prawns",34418
THA,2017,"Squids, cuttlefishes, octopuses",105145
THA,2017,"Tunas, bonitos, billfishes",53306
TKL,2000,Marine fishes not identified,140
TKL,2000,"Tunas, bonitos, billfishes",20
TKL,2001,Marine fishes not identified,130
TKL,2001,"Tunas, bonitos, billfishes",10
TKL,2002,Marine fishes not identified,120
TKL,2002,"Tunas, bonitos, billfishes",8
TKL,2003,Marine fishes not identified,110
TKL,2003,"Tunas, bonitos, billfishes",3
TKL,2004,Marine fishes not identified,100
TKL,2004,"Tunas, bonitos, billfishes",3
TKL,2005,Marine fishes not identified,90
TKL,2005,"Tunas, bonitos, billfishes",6
TKL,2006,Marine fishes not identified,80
TKL,2006,"Tunas, bonitos, billfishes",6
TKL,2007,Marine fishes not identified,70
TKL,2007,"Tunas, bonitos, billfishes",8
TKL,2008,Marine fishes not identified,60
TKL,2008,"Tunas, bonitos, billfishes",8
TKL,2009,Marine fishes not identified,50
TKL,2009,"Tunas, bonitos, billfishes",12
TKL,2010,Marine fishes not identified,50
TKL,2010,"Tunas, bonitos, billfishes",4
TKL,2011,Marine fishes not identified,50
TKL,2011,"Tunas, bonitos, billfishes",4
TKL,2012,Marine fishes not identified,10
TKL,2012,Miscellaneous pelagic fishes,6
TKL,2012,"Sharks, rays, chimaeras",1
TKL,2012,"Tunas, bonitos, billfishes",231
TKL,2013,Marine fishes not identified,10
TKL,2013,Miscellaneous pelagic fishes,4
TKL,2013,"Sharks, rays, chimaeras",1
TKL,2013,"Tunas, bonitos, billfishes",183
TKL,2014,Marine fishes not identified,10
TKL,2014,Miscellaneous pelagic fishes,4
TKL,2014,"Sharks, rays, chimaeras",1
TKL,2014,"Tunas, bonitos, billfishes",90
TKL,2015,Marine fishes not identified,10
TKL,2015,Miscellaneous pelagic fishes,4
TKL,2015,"Sharks, rays, chimaeras",1
TKL,2015,"Tunas, bonitos, billfishes",183
TKL,2016,Marine fishes not identified,10
TKL,2016,Miscellaneous pelagic fishes,4
TKL,2016,"Sharks, rays, chimaeras",1
TKL,2016,"Tunas, bonitos, billfishes",183
TKL,2017,Marine fishes not identified,10
TKL,2017,Miscellaneous pelagic fishes,4
TKL,2017,"Sharks, rays, chimaeras",1
TKL,2017,"Tunas, bonitos, billfishes",71
TLS,2000,"Crabs, sea-spiders",18
TLS,2000,"Lobsters, spiny-rock lobsters",17
TLS,2000,Marine fishes not identified,3530
TLS,2000,Red seaweeds,1
TLS,2000,"Shrimps, prawns",30
TLS,2000,"Squids, cuttlefishes, octopuses",18
TLS,2000,"Tunas, bonitos, billfishes",6
TLS,2000,Turtles,1
TLS,2001,"Crabs, sea-spiders",18
TLS,2001,"Lobsters, spiny-rock lobsters",18
TLS,2001,Marine fishes not identified,3470
TLS,2001,Red seaweeds,1
TLS,2001,"Shrimps, prawns",29
TLS,2001,"Squids, cuttlefishes, octopuses",18
TLS,2001,"Tunas, bonitos, billfishes",6
TLS,2001,Turtles,1
TLS,2002,"Crabs, sea-spiders",18
TLS,2002,"Lobsters, spiny-rock lobsters",17
TLS,2002,Marine fishes not identified,3630
TLS,2002,Red seaweeds,0
TLS,2002,"Shrimps, prawns",30
TLS,2002,"Squids, cuttlefishes, octopuses",18
TLS,2002,"Tunas, bonitos, billfishes",6
TLS,2002,Turtles,1
TLS,2003,"Crabs, sea-spiders",19
TLS,2003,"Lobsters, spiny-rock lobsters",19
TLS,2003,Marine fishes not identified,3755
TLS,2003,Red seaweeds,0
TLS,2003,"Shrimps, prawns",31
TLS,2003,"Squids, cuttlefishes, octopuses",19
TLS,2003,"Tunas, bonitos, billfishes",6
TLS,2003,Turtles,1
TLS,2004,"Crabs, sea-spiders",20
TLS,2004,"Lobsters, spiny-rock lobsters",20
TLS,2004,Marine fishes not identified,3900
TLS,2004,Red seaweeds,0
TLS,2004,"Shrimps, prawns",33
TLS,2004,"Squids, cuttlefishes, octopuses",20
TLS,2004,"Tunas, bonitos, billfishes",6
TLS,2004,Turtles,1
TLS,2005,"Crabs, sea-spiders",18
TLS,2005,"Lobsters, spiny-rock lobsters",18
TLS,2005,Marine fishes not identified,3560
TLS,2005,Red seaweeds,0
TLS,2005,"Shrimps, prawns",29
TLS,2005,"Squids, cuttlefishes, octopuses",18
TLS,2005,"Tunas, bonitos, billfishes",6
TLS,2005,Turtles,1
TLS,2006,"Crabs, sea-spiders",17
TLS,2006,"Lobsters, spiny-rock lobsters",17
TLS,2006,Marine fishes not identified,3215
TLS,2006,Red seaweeds,0
TLS,2006,"Shrimps, prawns",27
TLS,2006,"Squids, cuttlefishes, octopuses",17
TLS,2006,"Tunas, bonitos, billfishes",6
TLS,2006,Turtles,1
TLS,2007,"Crabs, sea-spiders",15
TLS,2007,"Lobsters, spiny-rock lobsters",15
TLS,2007,Marine fishes not identified,2835
TLS,2007,Red seaweeds,0
TLS,2007,"Shrimps, prawns",24
TLS,2007,"Squids, cuttlefishes, octopuses",15
TLS,2007,"Tunas, bonitos, billfishes",6
TLS,2007,Turtles,1
TLS,2008,"Crabs, sea-spiders",16
TLS,2008,"Lobsters, spiny-rock lobsters",16
TLS,2008,Marine fishes not identified,3160
TLS,2008,Red seaweeds,0
TLS,2008,"Shrimps, prawns",28
TLS,2008,"Squids, cuttlefishes, octopuses",16
TLS,2008,"Tunas, bonitos, billfishes",6
TLS,2008,Turtles,1
TLS,2009,"Crabs, sea-spiders",15
TLS,2009,"Lobsters, spiny-rock lobsters",15
TLS,2009,Marine fishes not identified,3120
TLS,2009,Red seaweeds,0
TLS,2009,"Shrimps, prawns",28
TLS,2009,"Squids, cuttlefishes, octopuses",15
TLS,2009,"Tunas, bonitos, billfishes",6
TLS,2009,Turtles,1
TLS,2010,"Crabs, sea-spiders",15
TLS,2010,"Lobsters, spiny-rock lobsters",15
TLS,2010,Marine fishes not identified,3120
TLS,2010,Red seaweeds,0
TLS,2010,"Shrimps, prawns",28
TLS,2010,"Squids, cuttlefishes, octopuses",15
TLS,2010,"Tunas, bonitos, billfishes",6
TLS,2010,Turtles,1
TLS,2011,"Crabs, sea-spiders",15
TLS,2011,"Lobsters, spiny-rock lobsters",15
TLS,2011,Marine fishes not identified,3120
TLS,2011,Red seaweeds,0
TLS,2011,"Shrimps, prawns",28
TLS,2011,"Squids, cuttlefishes, octopuses",15
TLS,2011,"Tunas, bonitos, billfishes",6
TLS,2011,Turtles,1
TLS,2012,"Crabs, sea-spiders",15
TLS,2012,"Lobsters, spiny-rock lobsters",15
TLS,2012,Marine fishes not identified,3120
TLS,2012,Red seaweeds,0
TLS,2012,"Shrimps, prawns",28
TLS,2012,"Squids, cuttlefishes, octopuses",15
TLS,2012,"Tunas, bonitos, billfishes",6
TLS,2012,Turtles,1
TLS,2013,"Crabs, sea-spiders",15
TLS,2013,"Lobsters, spiny-rock lobsters",15
TLS,2013,Marine fishes not identified,3120
TLS,2013,Red seaweeds,0
TLS,2013,"Shrimps, prawns",28
TLS,2013,"Squids, cuttlefishes, octopuses",15
TLS,2013,"Tunas, bonitos, billfishes",6
TLS,2013,Turtles,1
TLS,2014,"Crabs, sea-spiders",15
TLS,2014,"Lobsters, spiny-rock lobsters",15
TLS,2014,Marine fishes not identified,3120
TLS,2014,Red seaweeds,0
TLS,2014,"Shrimps, prawns",28
TLS,2014,"Squids, cuttlefishes, octopuses",15
TLS,2014,"Tunas, bonitos, billfishes",6
TLS,2014,Turtles,1
TLS,2015,"Crabs, sea-spiders",15
TLS,2015,"Lobsters, spiny-rock lobsters",15
TLS,2015,Marine fishes not identified,3120
TLS,2015,Red seaweeds,0
TLS,2015,"Shrimps, prawns",28
TLS,2015,"Squids, cuttlefishes, octopuses",15
TLS,2015,"Tunas, bonitos, billfishes",6
TLS,2015,Turtles,1
TLS,2016,"Crabs, sea-spiders",15
TLS,2016,"Lobsters, spiny-rock lobsters",15
TLS,2016,Marine fishes not identified,3120
TLS,2016,Red seaweeds,0
TLS,2016,"Shrimps, prawns",28
TLS,2016,"Squids, cuttlefishes, octopuses",15
TLS,2016,"Tunas, bonitos, billfishes",6
TLS,2016,Turtles,1
TLS,2017,"Crabs, sea-spiders",15
TLS,2017,"Lobsters, spiny-rock lobsters",15
TLS,2017,Marine fishes not identified,3120
TLS,2017,Red seaweeds,0
TLS,2017,"Shrimps, prawns",28
TLS,2017,"Squids, cuttlefishes, octopuses",15
TLS,2017,"Tunas, bonitos, billfishes",6
TLS,2017,Turtles,1
TON,2000,Brown seaweeds,443
TON,2000,Marine fishes not identified,2305
TON,2000,Miscellaneous marine crustaceans,175
TON,2000,Miscellaneous marine molluscs,13
TON,2000,Sea-urchins and other echinoderms,0
TON,2000,"Tunas, bonitos, billfishes",1295
TON,2001,Brown seaweeds,173
TON,2001,Marine fishes not identified,2548
TON,2001,Miscellaneous marine crustaceans,270
TON,2001,Miscellaneous marine molluscs,22
TON,2001,Sea-urchins and other echinoderms,0
TON,2001,"Tunas, bonitos, billfishes",1934
TON,2002,Brown seaweeds,407
TON,2002,Marine fishes not identified,2612
TON,2002,Miscellaneous marine crustaceans,337
TON,2002,Miscellaneous marine molluscs,38
TON,2002,Sea-urchins and other echinoderms,0
TON,2002,"Tunas, bonitos, billfishes",1866
TON,2003,Brown seaweeds,319
TON,2003,Marine fishes not identified,2874
TON,2003,Miscellaneous marine crustaceans,386
TON,2003,Miscellaneous marine molluscs,49
TON,2003,Sea-urchins and other echinoderms,0
TON,2003,"Tunas, bonitos, billfishes",1126
TON,2004,Brown seaweeds,1707
TON,2004,Marine fishes not identified,668
TON,2004,Miscellaneous marine crustaceans,400
TON,2004,Miscellaneous marine molluscs,60
TON,2004,Sea-urchins and other echinoderms,0
TON,2004,"Tunas, bonitos, billfishes",517
TON,2005,Brown seaweeds,420
TON,2005,Marine fishes not identified,750
TON,2005,Miscellaneous coastal fishes,171
TON,2005,Miscellaneous marine crustaceans,365
TON,2005,Miscellaneous marine molluscs,50
TON,2005,Sea-urchins and other echinoderms,0
TON,2005,"Tunas, bonitos, billfishes",810
TON,2006,Brown seaweeds,356
TON,2006,Marine fishes not identified,825
TON,2006,Miscellaneous coastal fishes,283
TON,2006,Miscellaneous marine crustaceans,330
TON,2006,Miscellaneous marine molluscs,50
TON,2006,Sea-urchins and other echinoderms,0
TON,2006,"Sharks, rays, chimaeras",13
TON,2006,"Tunas, bonitos, billfishes",1025
TON,2007,Brown seaweeds,107
TON,2007,Marine fishes not identified,900
TON,2007,Miscellaneous coastal fishes,180
TON,2007,Miscellaneous marine crustaceans,300
TON,2007,Miscellaneous marine molluscs,50
TON,2007,Sea-urchins and other echinoderms,0
TON,2007,"Sharks, rays, chimaeras",17
TON,2007,"Tunas, bonitos, billfishes",1173
TON,2008,Brown seaweeds,0
TON,2008,Marine fishes not identified,975
TON,2008,Miscellaneous coastal fishes,162
TON,2008,Miscellaneous marine crustaceans,260
TON,2008,Miscellaneous marine molluscs,50
TON,2008,Sea-urchins and other echinoderms,45
