Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,profits_fleet,affected_oa,pacific,13970985.338196397,-854567890.3836775,-62.167331415580676,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,profits_fleet,affected_oa,pacific,15605969.14478159,-642077918.2210608,-42.14309802001386,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,profits_fleet,affected_oa,pacific,13841036.124997735,-503889623.3430414,-37.405484299906334,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,profits_fleet,affected_oa,pacific,11476932.899479508,-404798586.5968356,-36.27062414168107,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,profits_fleet,affected_oa,pacific,9317584.133062601,-329889030.6240096,-36.404996178508156,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,profits_fleet,affected_oa,pacific,7531721.827374458,-271545897.98457336,-37.053628135551264,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,profits_fleet,affected_oa,pacific,6100984.829023957,-225243223.2206688,-37.91915805938883,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,profits_fleet,affected_oa,pacific,4963791.344971061,-188000943.7700963,-38.87446544475821,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,profits_fleet,affected_oa,pacific,4058503.306021571,-157731407.14734793,-39.86442741424481,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,profits_fleet,affected_oa,pacific,3334029.0812205076,-132916177.27657175,-40.86653206633529,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,profits_fleet,affected_oa,pacific,2750512.1219317913,-112423215.23609209,-41.87355745123308,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,profits_fleet,affected_oa,pacific,2277473.705501914,-95393076.14660406,-42.88547859681267,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,profits_fleet,affected_oa,pacific,1891682.5198698044,-81163611.13982296,-43.905514158585696,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,profits_fleet,affected_oa,pacific,1575355.8811832666,-69218199.644598,-44.93813516765969,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,profits_fleet,affected_oa,pacific,1314776.525033474,-59149233.898197174,-45.98805140796931,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,profits_fleet,affected_oa,pacific,1099265.9648869038,-50631868.03587961,-47.059706798153066,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,profits_fleet,affected_oa,pacific,920431.9159229994,-43404852.204903126,-48.1570481792531,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,profits_fleet,affected_oa,pacific,771617.5090470314,-37256349.57903147,-49.28344243386088,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,profits_fleet,affected_oa,pacific,647496.5354686975,-32013311.5769763,-50.441672384861654,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,profits_fleet,affected_oa,pacific,543773.8121159077,-27533427.744128704,-51.633971571731074,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,profits_fleet,affected_oa,pacific,456961.30009388924,-23698961.087884903,-52.86207471620816,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,profits_fleet,affected_oa,pacific,384209.07835555077,-20411979.62139988,-54.12727046629137,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,profits_fleet,affected_oa,pacific,323176.33072817326,-17590632.740748405,-55.43044885469678,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,profits_fleet,affected_oa,pacific,271931.7837008238,-15166217.336636543,-56.77213935875271,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,profits_fleet,affected_oa,pacific,228876.04166972637,-13080846.547750473,-58.152537471031806,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,profits_fleet,affected_oa,pacific,192680.38194072247,-11285582.609378815,-59.57151878000112,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,profits_fleet,affected_oa,pacific,162238.0623140335,-9738930.25022602,-61.02864008185093,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,profits_fleet,affected_oa,pacific,136625.24877643585,-8405612.558640957,-62.523127195876675,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,profits_fleet,affected_oa,pacific,115069.42147529125,-7255569.937187672,-64.05384909531028,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,profits_fleet,affected_oa,pacific,96923.65542340279,-6263136.608179569,-65.61927772760517,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,profits_fleet,affected_oa,pacific,81645.56153309345,-5406359.466534615,-67.21743258319377,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,profits_fleet,affected_oa,pacific,68779.95772337914,-4666431.850977421,-68.84580865468088,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,profits_fleet,affected_oa,pacific,57944.549406051636,-4027220.6992702484,-70.5012859803109,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,profits_fleet,affected_oa,pacific,48818.055052399635,-3474870.055782318,-72.18001837747347,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,profits_fleet,affected_oa,pacific,41130.33042752743,-2997467.3646793365,-73.87729841998089,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,profits_fleet,affected_oa,pacific,34654.135199189186,-2584761.667652607,-75.58739491825736,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,profits_fleet,affected_oa,pacific,29198.255058050156,-2227924.9215946198,-77.30335844266028,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,profits_fleet,affected_oa,pacific,24601.746805787086,-1919349.2997045517,-79.01678941159828,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,profits_fleet,affected_oa,pacific,20729.116627693176,-1652474.6439089775,-80.71756218985931,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,profits_fleet,affected_oa,pacific,17466.275831103325,-1421641.2758574486,-82.3934973662697,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,profits_fleet,affected_oa,pacific,14717.14569056034,-1221964.2072787285,-84.02997286100818,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,profits_fleet,affected_oa,pacific,12400.805164933205,-1049225.4632611275,-85.60946279747304,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,profits_fleet,affected_oa,pacific,10449.093324065208,-899781.7781434059,-87.11099070874666,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,profits_fleet,affected_oa,pacific,8804.592995166779,-770485.3698368073,-88.50948172842969,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,profits_fleet,affected_oa,pacific,7418.93441593647,-658615.8645300865,-89.77499484499101,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,profits_fleet,affected_oa,pacific,6251.367651343346,-561821.7461228371,-90.87181325067453,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,profits_fleet,affected_oa,pacific,5267.560894370079,-478069.9552950859,-91.75736662219562,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,profits_fleet,affected_oa,pacific,4438.588708162308,-405602.4720301628,-92.38095432998406,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,profits_fleet,affected_oa,pacific,3740.0800555944443,-342898.88999176025,-92.6822327048452,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,profits_fleet,affected_oa,pacific,3151.500778079033,-288644.13789510727,-92.5894230148493,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,profits_fleet,affected_oa,pacific,2655.549261689186,-241700.62648677826,-92.01718803477713,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,profits_fleet,affected_oa,pacific,2237.6473611593246,-201084.2042374611,-90.86411698636884,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,profits_fleet,affected_oa,pacific,1885.5115706920624,-165943.3933081627,-89.0097454120923,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,profits_fleet,affected_oa,pacific,1588.7917519807816,-135541.45256900787,-86.31102480864806,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,profits_fleet,affected_oa,pacific,1338.7667808532715,-109240.8784790039,-82.5981394529214,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,profits_fleet,affected_oa,pacific,1128.088103055954,-86490.00929307938,-77.66955183622693,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,profits_fleet,affected_oa,pacific,950.56369805336,-66811.44472455978,-71.28613112554328,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,profits_fleet,affected_oa,pacific,800.9760317802429,-49792.033242702484,-63.16419876139753,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,profits_fleet,affected_oa,pacific,674.9286905527115,-35074.21344041824,-52.967287702194625,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,profits_fleet,affected_oa,pacific,568.717139840126,-22348.525316238403,-40.29638083796959,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,profits_fleet,affected_oa,pacific,479.2198406457901,-11347.132664680481,-24.67834488945458,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,profits_fleet,affected_oa,pacific,403.80649864673615,-1838.2194738388062,-5.552228555011305,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,profits_fleet,unaffected_managed,pacific,36989369.48796868,36989369.48796868,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,profits_fleet,unaffected_managed,pacific,46891935.321926355,108424433.31525445,1.3122192029586783,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,profits_fleet,unaffected_managed,pacific,48451753.504987955,131458515.73969865,1.71318386291562,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,profits_fleet,unaffected_managed,pacific,47734101.06842446,139364344.38272882,1.9195971279098134,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,profits_fleet,unaffected_managed,pacific,46622491.4610064,142810412.02019334,2.063122702046833,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,profits_fleet,unaffected_managed,pacific,45639742.25693917,145051959.4107802,2.178194096587523,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,profits_fleet,unaffected_managed,pacific,44883172.1268332,146989618.12825036,2.2749382711382222,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,profits_fleet,unaffected_managed,pacific,44330151.87142587,148819896.0309317,2.3570806719220236,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,profits_fleet,unaffected_managed,pacific,43934297.260109186,150553631.895859,2.4267904868153307,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,profits_fleet,unaffected_managed,pacific,43652997.51488137,152168263.26760316,2.485860580724812,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,profits_fleet,unaffected_managed,pacific,43453176.17949891,153646383.37347054,2.5359068515217187,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,profits_fleet,unaffected_managed,pacific,43310727.7182734,154981473.44297624,2.578362258216857,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,profits_fleet,unaffected_managed,pacific,43208561.87112832,156175637.65101647,2.614460442280353,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,profits_fleet,unaffected_managed,pacific,43134710.85512948,157236382.99384522,2.645240222472641,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,profits_fleet,unaffected_managed,pacific,43080835.31057763,158174091.43405747,2.671565100670669,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,profits_fleet,unaffected_managed,pacific,43041129.47638345,159000329.58569932,2.694148632250517,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,profits_fleet,unaffected_managed,pacific,43011545.09017205,159726805.77740312,2.7135798177568837,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,profits_fleet,unaffected_managed,pacific,42989250.001182795,160364767.11321282,2.730345775020513,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,profits_fleet,unaffected_managed,pacific,42972253.50561929,160924679.13268304,2.744850828259208,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,profits_fleet,unaffected_managed,pacific,42959148.02251649,161416080.9629767,2.757432081250134,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,profits_fleet,unaffected_managed,pacific,42948931.2130034,161847546.28883767,2.7683719179450974,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,profits_fleet,unaffected_managed,pacific,42940883.46079278,162226705.81058145,2.7779079687240884,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,profits_fleet,unaffected_managed,pacific,42934483.36767793,162560303.38267732,2.7862410498936265,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,profits_fleet,unaffected_managed,pacific,42929349.33502984,162854268.6239016,2.793541508233726,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,profits_fleet,unaffected_managed,pacific,42925199.05144906,163113795.53535867,2.799954319136752,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,profits_fleet,unaffected_managed,pacific,42921821.28567529,163343420.93481278,2.805603211654184,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,profits_fleet,unaffected_managed,pacific,42919056.15135217,163547099.2055781,2.810594031444597,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,profits_fleet,unaffected_managed,pacific,42916781.218839884,163728271.53800416,2.8150175033660183,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,profits_fleet,unaffected_managed,pacific,42914901.67554116,163889928.87632394,2.8189515174802566,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,profits_fleet,unaffected_managed,pacific,42913343.300266504,164034668.40741563,2.8224630334592673,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,profits_fleet,unaffected_managed,pacific,42912047.4029696,164164743.7905314,2.8256096766702132,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,profits_fleet,unaffected_managed,pacific,42910967.144735575,164282109.52528405,2.8284410829327715,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,profits_fleet,unaffected_managed,pacific,42910064.83350968,164388459.95040345,2.8310000366633763,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,profits_fleet,unaffected_managed,pacific,42909309.914705515,164485263.39810205,2.8333234378521444,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,profits_fleet,unaffected_managed,pacific,42908677.46094918,164573792.0239203,2.835443126246375,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,profits_fleet,unaffected_managed,pacific,42908147.02372956,164655147.80561662,2.8373865856886598,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,profits_fleet,unaffected_managed,pacific,42907701.75006509,164730285.16733575,2.839177547352227,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,profits_fleet,unaffected_managed,pacific,42907327.6955111,164800030.64339662,2.84083650729518,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,profits_fleet,unaffected_managed,pacific,42907013.284137964,164865099.95325112,2.8423811711499183,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,profits_fleet,unaffected_managed,pacific,42906748.87992883,164926112.81792855,2.843826836646639,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,profits_fleet,unaffected_managed,pacific,42906526.443544626,164983605.80968308,2.845186722974756,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,profits_fleet,unaffected_managed,pacific,42906339.25528741,165038043.49118638,2.846472254582952,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,profits_fleet,unaffected_managed,pacific,42906181.689949274,165089828.0688727,2.8476933058703007,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,profits_fleet,unaffected_managed,pacific,42906049.032684565,165139307.75641084,2.8488584122628624,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,profits_fleet,unaffected_managed,pacific,42905937.32766557,165186784.01938272,2.8499749523679787,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,profits_fleet,unaffected_managed,pacific,42905843.25318551,165232517.84975648,2.8510493052129657,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,profits_fleet,unaffected_managed,pacific,42905764.01812768,165276735.1995318,2.852086986021328,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,profits_fleet,unaffected_managed,pacific,42905697.27595544,165319631.68576837,2.8530927634734953,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,profits_fleet,unaffected_managed,pacific,42905641.05301499,165361376.66442323,2.8540707610008598,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,profits_fleet,unaffected_managed,pacific,42905593.688732386,165402116.75747514,2.8550245442918105,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,profits_fleet,unaffected_managed,pacific,42905553.785496,165441978.90661263,2.855957196910472,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,profits_fleet,unaffected_managed,pacific,42905520.16678643,165481073.0168612,2.856871385630273,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,profits_fleet,unaffected_managed,pacific,42905491.841997385,165519494.2452643,2.857769416903597,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,profits_fleet,unaffected_managed,pacific,42905467.976925135,165557324.98215127,2.8586532856648756,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,profits_fleet,unaffected_managed,pacific,42905447.86901307,165594636.56630158,2.8595247175102068,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,profits_fleet,unaffected_managed,pacific,42905430.92650056,165631490.76968598,2.860385205160208,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,profits_fleet,unaffected_managed,pacific,42905416.65090394,165667941.0828154,2.8612360399797,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,profits_fleet,unaffected_managed,pacific,42905404.62231088,165704033.82734704,2.8620783392211777,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,profits_fleet,unaffected_managed,pacific,42905394.48695588,165739809.11924195,2.8629130695822003,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,profits_fleet,unaffected_managed,pacific,42905385.94679856,165775301.70252824,2.8637410675686454,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,profits_fleet,unaffected_managed,pacific,42905378.75073075,165810541.67104363,2.8645630571020093,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,profits_fleet,unaffected_managed,pacific,42905372.687193155,165845555.0931914,2.8653796647405585,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,profits_fleet,unaffected_oa,pacific,144221548.52918148,144221548.52918148,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,profits_fleet,unaffected_oa,pacific,146885699.21566486,387300776.30634785,1.636749379786072,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,profits_fleet,unaffected_oa,pacific,116282184.90075207,382126214.56250954,2.2861974075277125,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,profits_fleet,unaffected_oa,pacific,84343574.46300697,318767082.151701,2.7793878689776417,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,profits_fleet,unaffected_oa,pacific,58810722.36714363,253154427.16164017,3.3045624500452058,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,profits_fleet,unaffected_oa,pacific,40165175.74316597,198825040.5504465,3.950184752628058,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,profits_fleet,unaffected_oa,pacific,27082197.914622307,156698503.45831203,4.786033465685105,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,profits_fleet,unaffected_oa,pacific,18085811.700380325,124612278.11221218,5.8900572546374415,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,profits_fleet,unaffected_oa,pacific,11970626.8209095,100153557.56915188,7.3666092901843925,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
