Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2078,catches_fleet,unaffected_managed,indian,1.1454645380068242,1.2284290565449685,0.07242870973771688,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2079,catches_fleet,unaffected_managed,indian,1.145415141811997,1.2284290565418916,0.07247495837934366,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2080,catches_fleet,unaffected_managed,indian,1.145365855672359,1.2284290565397826,0.07252110795520744,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2019,catches_fleet,unaffected_oa,indian,35325.88991360526,35325.88991360526,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2020,catches_fleet,unaffected_oa,indian,33387.703371300726,33387.703371300726,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2021,catches_fleet,unaffected_oa,indian,32289.228078954115,36936.73551248734,0.14393368036451884,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2022,catches_fleet,unaffected_oa,indian,31588.106109890723,38025.758389481096,0.20379988142355407,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2023,catches_fleet,unaffected_oa,indian,31136.13104980388,38714.111471505166,0.24338221115461994,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2024,catches_fleet,unaffected_oa,indian,30838.786424856346,39012.094355947636,0.265033384209423,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2025,catches_fleet,unaffected_oa,indian,30640.84179599961,39145.74259454619,0.2775674655145066,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2026,catches_fleet,unaffected_oa,indian,30507.904077030922,39197.611177643434,0.2848346146189341,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2027,catches_fleet,unaffected_oa,indian,30418.071850231667,39213.86855140981,0.28916351912394983,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2028,catches_fleet,unaffected_oa,indian,30357.100292645442,39215.35935207586,0.2918018840414903,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2029,catches_fleet,unaffected_oa,indian,30315.587606624387,39211.63889527976,0.2934480902725915,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,catches_fleet,unaffected_oa,indian,30287.26072263715,39206.75609608851,0.2944966022227555,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,catches_fleet,unaffected_oa,indian,30267.901087272458,39202.273096384546,0.29517646378423507,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2032,catches_fleet,unaffected_oa,indian,30254.65557827542,39198.63567278918,0.29562326602508265,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2033,catches_fleet,unaffected_oa,indian,30245.586602410352,39195.866486584426,0.2959201949636117,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2034,catches_fleet,unaffected_oa,indian,30239.37440871283,39193.83280560701,0.29611916820323325,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2035,catches_fleet,unaffected_oa,indian,30235.118155048716,39192.37237468344,0.2962533228314513,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2036,catches_fleet,unaffected_oa,indian,30232.20199338217,39191.33874533487,0.2963441681791441,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2037,catches_fleet,unaffected_oa,indian,30230.204440594658,39190.6142849159,0.29640586327920254,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2038,catches_fleet,unaffected_oa,indian,30228.83680482797,39190.10989155759,0.2964478304139834,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2039,catches_fleet,unaffected_oa,indian,30227.901234181205,39189.7603360039,0.29647639220445693,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2040,catches_fleet,unaffected_oa,indian,30227.262076128318,39189.518869292784,0.2964958179339147,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2041,catches_fleet,unaffected_oa,indian,30226.82629542115,39189.35244856232,0.29650900380827744,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2042,catches_fleet,unaffected_oa,indian,30226.530071140303,39189.237935290024,0.29651792127827264,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,catches_fleet,unaffected_oa,indian,30226.329615960945,39189.15922969931,0.2965239156594641,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,catches_fleet,unaffected_oa,indian,30226.194884018754,39189.105179141094,0.29652790665560175,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,catches_fleet,unaffected_oa,indian,30226.105256759347,39189.06808191827,0.29653052383103734,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,catches_fleet,unaffected_oa,indian,30226.046584100204,39189.04263110765,0.29653219854832913,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,catches_fleet,unaffected_oa,indian,30226.009154688923,39189.02517560142,0.2965332265679564,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,catches_fleet,unaffected_oa,indian,30225.986303295816,39189.013206247386,0.2965338107750763,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,catches_fleet,unaffected_oa,indian,30225.97345523495,39189.00500003529,0.2965340903933071,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,catches_fleet,unaffected_oa,indian,30225.967470609787,39188.99937445484,0.29653416098459895,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,catches_fleet,unaffected_oa,indian,30225.966194282013,39188.9955182687,0.29653408815372334,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,catches_fleet,unaffected_oa,indian,30225.968147010197,39188.99287510345,0.2965339169451826,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,catches_fleet,unaffected_oa,indian,30225.97231346735,39188.99106345793,0.29653367828955013,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,catches_fleet,unaffected_oa,indian,30225.97799674677,39188.98982177794,0.29653339342719903,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,catches_fleet,unaffected_oa,indian,30225.984718499876,39188.98897076302,0.29653307694479575,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,catches_fleet,unaffected_oa,indian,30225.99215039375,39188.98838750828,0.2965327388599143,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,catches_fleet,unaffected_oa,indian,30226.000067064644,39188.98798777087,0.2965323860523851,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,catches_fleet,unaffected_oa,indian,30226.008313826194,39188.98771381035,0.29653202324715316,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,catches_fleet,unaffected_oa,indian,30226.016784504656,39188.987526052166,0.2965316536892274,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,catches_fleet,unaffected_oa,indian,30226.025406225133,39188.987397373035,0.2965312796072075,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,catches_fleet,unaffected_oa,indian,30226.03412896895,39188.98730918371,0.2965309025316215,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,catches_fleet,unaffected_oa,indian,30226.042918405896,39188.98724874386,0.2965305235135512,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,catches_fleet,unaffected_oa,indian,30226.0517509743,39188.987207321996,0.29653014327479227,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,catches_fleet,unaffected_oa,indian,30226.060610504046,39188.98717893392,0.2965297623109746,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,catches_fleet,unaffected_oa,indian,30226.069485898457,39188.987159478456,0.2965293809624014,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,catches_fleet,unaffected_oa,indian,30226.078369543375,39188.98714614487,0.2965289994626881,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,catches_fleet,unaffected_oa,indian,30226.087256215036,39188.98713700684,0.2965286179721747,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2068,catches_fleet,unaffected_oa,indian,30226.09614233035,39188.987130744215,0.29652823660087957,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2069,catches_fleet,unaffected_oa,indian,30226.105025432473,39188.98712645217,0.2965278554242521,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2070,catches_fleet,unaffected_oa,indian,30226.113903837515,39188.9871235107,0.2965274744940088,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2071,catches_fleet,unaffected_oa,indian,30226.1227763923,39188.98712149476,0.29652709384555215,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2072,catches_fleet,unaffected_oa,indian,30226.131642307737,39188.987120113175,0.2965267135030956,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2073,catches_fleet,unaffected_oa,indian,30226.14050104481,39188.98711916635,0.2965263334831559,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2074,catches_fleet,unaffected_oa,indian,30226.14935223601,39188.98711851739,0.29652595379696767,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2075,catches_fleet,unaffected_oa,indian,30226.15819563167,39188.98711807268,0.2965255744521422,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2076,catches_fleet,unaffected_oa,indian,30226.16703106293,39188.98711776791,0.29652519545379463,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2077,catches_fleet,unaffected_oa,indian,30226.175858416427,39188.987117559016,0.296524816805329,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2078,catches_fleet,unaffected_oa,indian,30226.184677616846,39188.98711741587,0.29652443850897847,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2079,catches_fleet,unaffected_oa,indian,30226.193488615037,39188.98711731777,0.2965240605661657,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2080,catches_fleet,unaffected_oa,indian,30226.202291379817,39188.98711725052,0.29652368297775844,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2019,catches_total,Total,indian,9610107.016332107,9610107.016332107,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2020,catches_total,Total,indian,9129786.381662454,8435739.92794547,-0.0760200101845761,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2021,catches_total,Total,indian,8835123.882789543,8532384.924467925,-0.03426538918275282,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2022,catches_total,Total,indian,8640750.926089883,8446929.157894809,-0.02243112547195969,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2023,catches_total,Total,indian,8511670.741606437,8413081.100907326,-0.011582877638486257,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2024,catches_total,Total,indian,8424934.099467808,8386209.195182132,-0.00459646376202788,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2025,catches_total,Total,indian,8366263.71289688,8368565.060776526,2.7507474765572356e-4,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2026,catches_total,Total,indian,8326391.274129917,8356436.588905812,0.0036084437767470844,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2027,catches_total,Total,indian,8299208.529291999,8348174.407977871,0.005900066074137954,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2028,catches_total,Total,indian,8280637.00598466,8342525.307921154,0.007473857614065885,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2029,catches_total,Total,indian,8267930.135495117,8338661.602080205,0.008554918271676088,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,catches_total,Total,indian,8259227.215921951,8336016.186008561,0.009297355318979227,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,catches_total,Total,indian,8253262.512626317,8334206.185167017,0.009807475821454577,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2032,catches_total,Total,indian,8249172.582945139,8332966.3925540345,0.01015784416756366,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2033,catches_total,Total,indian,8246367.271820759,8332117.164460309,0.010398505161487463,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2034,catches_total,Total,indian,8244442.676239056,8331535.351793445,0.010563803882753056,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2035,catches_total,Total,indian,8243122.111455019,8331136.711074923,0.010677337837516131,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2036,catches_total,Total,indian,8242215.921718955,8330863.55394398,0.010755315447564326,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2037,catches_total,Total,indian,8241594.049954296,8330676.371491663,0.010808870346854935,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2038,catches_total,Total,indian,8241167.282691909,8330548.09908452,0.010845650054978047,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2039,catches_total,Total,indian,8240874.410967813,8330460.194359893,0.01087090749409432,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2040,catches_total,Total,indian,8240673.4337340975,8330399.952433495,0.010888250750489884,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2041,catches_total,Total,indian,8240535.527489623,8330358.667567802,0.010900158099984809,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2042,catches_total,Total,indian,8240440.910616061,8330330.374066091,0.010908331778003153,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,catches_total,Total,indian,8240376.00634399,8330310.983735948,0.010913940980693152,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,catches_total,Total,indian,8240331.496206453,8330297.694941144,0.010917788777806877,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,catches_total,Total,indian,8240300.984303087,8330288.587689856,0.010920426760889689,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,catches_total,Total,indian,8240280.080626862,8330282.346175348,0.0109222337915533,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,catches_total,Total,indian,8240265.771942351,8330278.068642884,0.010923470090857923,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,catches_total,Total,indian,8240255.989995523,8330275.137094192,0.010924314391198635,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,catches_total,Total,indian,8240249.315151297,8330273.127995633,0.010924889454353012,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,catches_total,Total,indian,8240244.772978977,8330271.751085465,0.010925279598695875,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,catches_total,Total,indian,8240241.694632548,8330270.807437217,0.010925542737819363,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,catches_total,Total,indian,8240239.621017649,8330270.160719459,0.010925718649270489,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,catches_total,Total,indian,8240238.237012632,8330269.717499292,0.010925834653938324,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,catches_total,Total,indian,8240237.32631837,8330269.413743681,0.01092590951692119,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,catches_total,Total,indian,8240236.7404673165,8330269.2055684095,0.010925956126836615,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,catches_total,Total,indian,8240236.377551473,8330269.06289797,0.010925983336081167,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,catches_total,Total,indian,8240236.167621247,8330268.965120482,0.010925997224813275,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,catches_total,Total,indian,8240236.062663288,8330268.898109839,0.010926001969105282,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,catches_total,Total,indian,8240236.029721275,8330268.852184893,0.010926000437230559,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,catches_total,Total,indian,8240236.046174035,8330268.82071077,0.010925994599212594,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,catches_total,Total,indian,8240236.096494425,8330268.7991403565,0.01092598580812912,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,catches_total,Total,indian,8240236.170024653,8330268.784357328,0.010925974993312073,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,catches_total,Total,indian,8240236.259449243,8330268.774225953,0.010925962793053214,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,catches_total,Total,indian,8240236.359746897,8330268.767282533,0.010925949645745621,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,catches_total,Total,indian,8240236.467471023,8330268.762523942,0.010925935852487743,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,catches_total,Total,indian,8240236.580255915,8330268.759262701,0.010925921620079146,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,catches_total,Total,indian,8240236.696477797,8330268.757027646,0.010925907090548985,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
