Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2047,u_mort_total,Total,atlantic,0.21860722467862465,0.2029418153476178,-0.07166007140906085,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,u_mort_total,Total,atlantic,0.218607271540453,0.2029419568003171,-0.07165962334988964,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,u_mort_total,Total,atlantic,0.2186072936893867,0.20294200551783023,-0.07165949455380412,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,u_mort_total,Total,atlantic,0.21860730102889825,0.2029419901251678,-0.07165959613425538,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,u_mort_total,Total,atlantic,0.21860729999594833,0.20294193238907798,-0.07165985585641782,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,u_mort_total,Total,atlantic,0.2186072946702006,0.20294184849829383,-0.07166021699111305,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,u_mort_total,Total,atlantic,0.21860728755282477,0.20294175021783298,-0.07166063634180693,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,u_mort_total,Total,atlantic,0.21860728010702607,0.20294164587953645,-0.07166108200888835,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,u_mort_total,Total,atlantic,0.2186072731284723,0.20294154120268373,-0.07166153120890013,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,u_mort_total,Total,atlantic,0.21860726699555255,0.20294143995566635,-0.07166196831052699,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,u_mort_total,Total,atlantic,0.21860726183567863,0.2029413444777965,-0.07166238315384876,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,u_mort_total,Total,atlantic,0.21860725763363067,0.2029412560830007,-0.07166276966378221,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,u_mort_total,Total,atlantic,0.2186072543004234,0.20294117536674172,-0.07166312473854325,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,u_mort_total,Total,atlantic,0.21860725171568512,0.2029411024355256,-0.07166344737975348,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,u_mort_total,Total,atlantic,0.21860724975258033,0.20294103707569483,-0.07166373802614745,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2062,u_mort_total,Total,atlantic,0.21860724829147424,0.20294097887542129,-0.07166399805355375,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,u_mort_total,Total,atlantic,0.21860724722653474,0.20294092731118624,-0.07166422940733555,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,u_mort_total,Total,atlantic,0.21860724646806656,0.20294088180771153,-0.07166443433815232,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,u_mort_total,Total,atlantic,0.21860724594240216,0.2029408417783342,-0.0716646152168061,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,u_mort_total,Total,atlantic,0.21860724559051312,0.20294080665119305,-0.07166477440855669,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2067,u_mort_total,Total,atlantic,0.2186072453660623,0.20294077588528991,-0.07166491419137805,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2068,u_mort_total,Total,atlantic,0.21860724523332026,0.20294074897946035,-0.07166503670607532,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2069,u_mort_total,Total,atlantic,0.2186072451651841,0.20294072547648706,-0.07166514392905456,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2070,u_mort_total,Total,atlantic,0.2186072451414126,0.20294070496398076,-0.07166523766079887,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2071,u_mort_total,Total,atlantic,0.21860724514712235,0.20294068707319113,-0.07166531952492082,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2072,u_mort_total,Total,atlantic,0.2186072451715453,0.20294067147656747,-0.07166539097404562,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2073,u_mort_total,Total,atlantic,0.21860724520702832,0.20294065788463528,-0.07166545329984951,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2074,u_mort_total,Total,atlantic,0.21860724524824174,0.20294064604257264,-0.07166550764536064,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2075,u_mort_total,Total,atlantic,0.2186072452915654,0.20294063572673723,-0.07166555501823811,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2076,u_mort_total,Total,atlantic,0.2186072453346191,0.20294062674130237,-0.07166559630416662,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2077,u_mort_total,Total,atlantic,0.21860724537590764,0.20294061891509546,-0.07166563227981088,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2078,u_mort_total,Total,atlantic,0.21860724541455714,0.2029406120986883,-0.07166566362500626,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2079,u_mort_total,Total,atlantic,0.21860724545012084,0.2029406061617592,-0.07166569093400084,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2080,u_mort_total,Total,atlantic,0.21860724548243834,0.20294060099072753,-0.0716657147256786,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2019,revenue_fleet,affected_managed,atlantic,12929873496.464903,12929873496.464903,0,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2020,revenue_fleet,affected_managed,atlantic,12952235663.509754,13200092491.43046,0.019136219750771764,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2021,revenue_fleet,affected_managed,atlantic,12963473024.918365,13400401843.44974,0.033704611232769965,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2022,revenue_fleet,affected_managed,atlantic,12967815859.171322,13547431145.198658,0.04469644636551579,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2023,revenue_fleet,affected_managed,atlantic,12968111947.199753,13654302611.97786,0.05291369071858437,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2024,revenue_fleet,affected_managed,atlantic,12966222113.060665,13731239634.04452,0.059000803342190516,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2025,revenue_fleet,affected_managed,atlantic,12963320891.37126,13786108129.155098,0.06347040582259349,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2026,revenue_fleet,affected_managed,atlantic,12960117635.16217,13824885580.357048,0.06672531604564072,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2027,revenue_fleet,affected_managed,atlantic,12957014656.520113,13852059325.666597,0.06907800082606899,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,revenue_fleet,affected_managed,atlantic,12954217576.870865,13870958126.962168,0.07076772832101409,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,revenue_fleet,affected_managed,atlantic,12951810554.633108,13884022751.216553,0.07197543483601794,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,revenue_fleet,affected_managed,atlantic,12949806367.77876,13892380298.555172,0.07278672004870199,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,revenue_fleet,affected_managed,atlantic,12948178898.890497,13897836205.506508,0.07334292443992914,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,revenue_fleet,affected_managed,atlantic,12946883562.262844,13901339495.370153,0.07372090190795617,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,revenue_fleet,affected_managed,atlantic,12945869641.768269,13903532159.712067,0.0739743674580205,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,revenue_fleet,affected_managed,atlantic,12945087324.592335,13904859880.851282,0.07414183714586664,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,revenue_fleet,affected_managed,atlantic,12944491348.417435,13905628110.675127,0.07425063962634568,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,revenue_fleet,affected_managed,atlantic,12944042557.586044,13906043251.40633,0.07431995758206862,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,revenue_fleet,affected_managed,atlantic,12943708226.007545,13906242552.80806,0.07436310445151355,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,revenue_fleet,affected_managed,atlantic,12943461701.741558,13906315577.634195,0.07438920885925626,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,revenue_fleet,affected_managed,atlantic,12943281722.230234,13906319443.578392,0.07440444718854644,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,revenue_fleet,affected_managed,atlantic,12943151611.572163,13906289524.381578,0.07441293602311644,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,revenue_fleet,affected_managed,atlantic,12943058481.177925,13906246874.315134,0.07441737163885169,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,revenue_fleet,affected_managed,atlantic,12942992497.62661,13906203313.916363,0.07441948347465854,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,revenue_fleet,affected_managed,atlantic,12942946245.931618,13906164864.67406,0.07442035224748102,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,revenue_fleet,affected_managed,atlantic,12942914195.306791,13906134031.373547,0.07442063058843633,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2045,revenue_fleet,affected_managed,atlantic,12942892262.79009,13906111289.891134,0.07442069419601298,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2046,revenue_fleet,affected_managed,atlantic,12942877464.265072,13906096034.385908,0.07442074397909246,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2047,revenue_fleet,affected_managed,atlantic,12942867640.20396,13906087162.158024,0.07442087400801732,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,revenue_fleet,affected_managed,atlantic,12942861243.322523,13906083419.873306,0.07442111589102668,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,revenue_fleet,affected_managed,atlantic,12942857176.314564,13906083595.916405,0.07442146710577521,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,revenue_fleet,affected_managed,atlantic,12942854669.318195,13906086616.1474,0.07442190856956797,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,revenue_fleet,affected_managed,atlantic,12942853188.396803,13906091581.146456,0.07442241511424937,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,revenue_fleet,affected_managed,atlantic,12942852367.8921,13906097769.792337,0.07442296137826644,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,revenue_fleet,affected_managed,atlantic,12942851960.922974,13906104625.006586,0.0744235248144584,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,revenue_fleet,affected_managed,atlantic,12942851803.520304,13906111731.44743,0.07442408694389366,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,revenue_fleet,affected_managed,atlantic,12942851788.899635,13906118790.949957,0.07442463359400145,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,revenue_fleet,affected_managed,atlantic,12942851849.194271,13906125598.934052,0.07442515459216563,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,revenue_fleet,affected_managed,atlantic,12942851942.62394,13906132023.38225,0.0744256432066565,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,revenue_fleet,affected_managed,atlantic,12942852044.58458,13906137987.006567,0.07442609550844986,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,revenue_fleet,affected_managed,atlantic,12942852141.538359,13906143452.65615,0.07442650975098734,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,revenue_fleet,affected_managed,atlantic,12942852226.882763,13906148411.715715,0.07442688581672532,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,revenue_fleet,affected_managed,atlantic,12942852298.202888,13906152875.107641,0.07442722475002722,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2062,revenue_fleet,affected_managed,atlantic,12942852355.479109,13906156866.471008,0.07442752837894369,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,revenue_fleet,affected_managed,atlantic,12942852399.945927,13906160417.10629,0.07442779901935594,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,revenue_fleet,affected_managed,atlantic,12942852433.387962,13906163562.316895,0.07442803925075524,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,revenue_fleet,affected_managed,atlantic,12942852457.724388,13906166338.832512,0.07442825175166168,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,revenue_fleet,affected_managed,atlantic,12942852474.779552,13906168783.053888,0.07442843918305138,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
