Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2076,effort_fleet,unaffected_oa,indian,3122028.665187824,3784728.276525806,0.2122657036200254,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2077,effort_fleet,unaffected_oa,indian,3122029.3357657725,3784728.2765258173,0.21226544323853952,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2078,effort_fleet,unaffected_oa,indian,3122030.005710678,3784728.276525824,0.21226518310297068,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2079,effort_fleet,unaffected_oa,indian,3122030.6750231027,3784728.2765258304,0.21226492321310195,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2080,effort_fleet,unaffected_oa,indian,3122031.3437036234,3784728.276525833,0.2122646635687076,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2019,effort_total,Total,indian,1468911786.0342987,1468911786.0342987,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2020,effort_total,Total,indian,1457887656.8176467,1350302442.7116377,-0.0737952705771936,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2021,effort_total,Total,indian,1451977598.4068546,1369063376.258633,-0.05710433979091499,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2022,effort_total,Total,indian,1447867361.503046,1364484286.7256665,-0.057590271729600066,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2023,effort_total,Total,indian,1445116298.0637188,1364158145.786702,-0.05602189414477646,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2024,effort_total,Total,indian,1443248380.7092502,1363494542.6046336,-0.05525995329052336,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2025,effort_total,Total,indian,1441976773.667898,1363123162.115346,-0.05468438395992693,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2026,effort_total,Total,indian,1441108488.0548906,1362861642.744468,-0.05429629063946107,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2027,effort_total,Total,indian,1440514460.7505848,1362687113.193908,-0.05402746704543644,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2028,effort_total,Total,indian,1440107468.3007095,1362568669.4918938,-0.05384236976446594,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,effort_total,Total,indian,1439828293.3702104,1362487527.0841515,-0.05371527052370053,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,effort_total,Total,indian,1439636589.5306802,1362432281.9897223,-0.05362763637879365,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,effort_total,Total,indian,1439504803.1956005,1362394568.0203235,-0.053567195471732804,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,effort_total,Total,indian,1439414087.006242,1362368794.3460746,-0.05352545411057475,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,effort_total,Total,indian,1439351534.7308025,1362351166.3800466,-0.05349656876223575,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,effort_total,Total,indian,1439308301.8500848,1362339102.7802308,-0.053476519916489,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,effort_total,Total,indian,1439278324.1902716,1362330843.712917,-0.053462543820803156,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,effort_total,Total,indian,1439257442.4418592,1362325187.6615124,-0.053452740636743074,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,effort_total,Total,indian,1439242803.1247168,1362321313.4123487,-0.05344580465878656,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,effort_total,Total,indian,1439232448.2980587,1362318659.2501552,-0.05344083864900121,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,effort_total,Total,indian,1439225034.353117,1362316840.7456772,-0.05343722612635583,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,effort_total,Total,indian,1439219639.1871858,1362315594.697288,-0.05343454355120535,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,effort_total,Total,indian,1439215629.9390934,1362314740.8514183,-0.053432499958973825,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,effort_total,Total,indian,1439212572.2455375,1362314155.7363968,-0.053430895471653396,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,effort_total,Total,indian,1439210167.9746149,1362313754.763233,-0.05342959278810364,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,effort_total,Total,indian,1439208212.4954617,1362313479.9749823,-0.053428497595320604,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,effort_total,Total,indian,1439206565.352507,1362313291.6589494,-0.05342754511040196,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,effort_total,Total,indian,1439205130.1383202,1362313162.6021373,-0.053426690835095124,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,effort_total,Total,indian,1439203840.6792822,1362313074.1562219,-0.053425904204625424,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,effort_total,Total,indian,1439202651.553876,1362313013.5416648,-0.05342516422492344,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,effort_total,Total,indian,1439201531.5846493,1362312972.0005898,-0.05342445647580742,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,effort_total,Total,indian,1439200459.371194,1362312943.5310984,-0.053423771052497245,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,effort_total,Total,indian,1439199420.2240222,1362312924.019964,-0.053423101151673764,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,effort_total,Total,indian,1439198404.0600095,1362312910.6482852,-0.0534224421002891,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,effort_total,Total,indian,1439197403.9578276,1362312901.484186,-0.05342179068848193,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,effort_total,Total,indian,1439196415.166402,1362312895.2036898,-0.05342114471138597,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,effort_total,Total,indian,1439195434.4243202,1362312890.8994317,-0.05342050265441651,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,effort_total,Total,indian,1439194459.4926727,1362312887.9495616,-0.05341986347710958,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,effort_total,Total,indian,1439193488.8343952,1362312885.9279046,-0.05341922646464741,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,effort_total,Total,indian,1439192521.3941705,1362312884.542386,-0.05341859112588345,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,effort_total,Total,indian,1439191556.4473524,1362312883.5928385,-0.05341795712329571,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,effort_total,Total,indian,1439190593.4962685,1362312882.9420764,-0.05341732422488307,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2061,effort_total,Total,indian,1439189632.1990414,1362312882.496085,-0.05341669227111574,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2062,effort_total,Total,indian,1439188672.3207297,1362312882.19043,-0.053416061152243205,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2063,effort_total,Total,indian,1439187713.6997952,1362312881.9809527,-0.05341543079270483,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2064,effort_total,Total,indian,1439186756.2250843,1362312881.8373902,-0.05341480114042356,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2065,effort_total,Total,indian,1439185799.820025,1362312881.7390015,-0.05341417215945062,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2066,effort_total,Total,indian,1439184844.4317849,1362312881.6715715,-0.05341354382491691,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2067,effort_total,Total,indian,1439183890.0238264,1362312881.6253595,-0.05341291611956148,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2068,effort_total,Total,indian,1439182936.570795,1362312881.593689,-0.05341228903134981,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2069,effort_total,Total,indian,1439181984.0550158,1362312881.571983,-0.053411662551839045,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2070,effort_total,Total,indian,1439181032.4640818,1362312881.557108,-0.05341103667504892,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2071,effort_total,Total,indian,1439180081.7892056,1362312881.546913,-0.0534104113966964,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2072,effort_total,Total,indian,1439179132.0240812,1362312881.539926,-0.05340978671365908,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2073,effort_total,Total,indian,1439178183.1641104,1362312881.5351381,-0.05340916262361607,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2074,effort_total,Total,indian,1439177235.2058618,1362312881.5318563,-0.05340853912479426,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2075,effort_total,Total,indian,1439176288.1467116,1362312881.5296075,-0.05340791621579892,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2076,effort_total,Total,indian,1439175341.984585,1362312881.5280657,-0.05340729389549438,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2077,effort_total,Total,indian,1439174396.717788,1362312881.5270095,-0.05340667216292238,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2078,effort_total,Total,indian,1439173452.3448868,1362312881.5262854,-0.05340605101724898,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2079,effort_total,Total,indian,1439172508.8646247,1362312881.5257893,-0.05340543045772232,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2080,effort_total,Total,indian,1439171566.2758718,1362312881.5254493,-0.05340481048365126,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2019,f_mort_fleet,affected_managed,indian,0.004404519225611886,0.004404519225611886,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2020,f_mort_fleet,affected_managed,indian,0.00440441711333802,0.004403816921449604,-1.3627044691088473e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2021,f_mort_fleet,affected_managed,indian,0.004404329018852513,0.004404038797123026,-6.589465233956564e-5,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2022,f_mort_fleet,affected_managed,indian,0.0044042398838871535,0.004404084675927085,-3.524057820651628e-5,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2023,f_mort_fleet,affected_managed,indian,0.004404151119163308,0.0044041586993922716,1.7211555095455176e-6,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2024,f_mort_fleet,affected_managed,indian,0.004404062410186445,0.004404228390033792,3.768789628487982e-5,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2025,f_mort_fleet,affected_managed,indian,0.004403973748721254,0.004404298920573953,7.3836010669643e-5,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2026,f_mort_fleet,affected_managed,indian,0.004403885128653836,0.004404369352454844,1.0995377646382245e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2027,f_mort_fleet,affected_managed,indian,0.004403796556445537,0.00440443978419138,1.4606209383160386e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2028,f_mort_fleet,affected_managed,indian,0.004403708040056986,0.0044045101709124295,1.821489635887751e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,f_mort_fleet,affected_managed,indian,0.004403619586701672,0.004404519225611886,2.0429532853631803e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,f_mort_fleet,affected_managed,indian,0.0044035312021057345,0.004404519225611886,2.243707290364903e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,f_mort_fleet,affected_managed,indian,0.004403442890545985,0.004404519225611886,2.444303452219436e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,f_mort_fleet,affected_managed,indian,0.004403354655105159,0.004404519225611886,2.6447347487135284e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,f_mort_fleet,affected_managed,indian,0.004403266497953824,0.004404519225611886,2.844996228694637e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,f_mort_fleet,affected_managed,indian,0.004403178420593917,0.004404519225611886,3.045084459211961e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,f_mort_fleet,affected_managed,indian,0.004403090424048542,0.004404519225611886,3.24499709463176e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,f_mort_fleet,affected_managed,indian,0.00440300250900225,0.004404519225611886,3.4447325581468495e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,f_mort_fleet,affected_managed,indian,0.004402914675903856,0.004404519225611886,3.644289808319395e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,f_mort_fleet,affected_managed,indian,0.004402826925037584,0.004404519225611886,3.843668177547769e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,f_mort_fleet,affected_managed,indian,0.00440273925657436,0.004404519225611886,4.0428672555795954e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,f_mort_fleet,affected_managed,indian,0.004402651670606494,0.004404519225611886,4.2418868107597024e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,f_mort_fleet,affected_managed,indian,0.004402564167172327,0.004404519225611886,4.440726734063647e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,f_mort_fleet,affected_managed,indian,0.004402476746273283,0.004404519225611886,4.639387000354914e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,f_mort_fleet,affected_managed,indian,0.004402389407885145,0.004404519225611886,4.8378676427982e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,f_mort_fleet,affected_managed,indian,0.004402302151966185,0.004404519225611886,5.036168734376815e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,f_mort_fleet,affected_managed,indian,0.004402214978462745,0.004404519225611886,5.234290375219072e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,f_mort_fleet,affected_managed,indian,0.004402127887312912,0.004404519225611886,5.432232684256744e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,f_mort_fleet,affected_managed,indian,0.004402040878449202,0.004404519225611886,5.629995793127023e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,f_mort_fleet,affected_managed,indian,0.004401953951800336,0.004404519225611886,5.827579842131338e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,f_mort_fleet,affected_managed,indian,0.004401867107292249,0.004404519225611886,6.024984977949912e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,f_mort_fleet,affected_managed,indian,0.004401780344849425,0.004404519225611886,6.22221135060851e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,f_mort_fleet,affected_managed,indian,0.004401693664394901,0.004404519225611886,6.419259113465231e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,f_mort_fleet,affected_managed,indian,0.004401607065851043,0.004404519225611886,6.616128421450229e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,f_mort_fleet,affected_managed,indian,0.004401520549139658,0.004404519225611886,6.812819430807637e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,f_mort_fleet,affected_managed,indian,0.004401434114182222,0.004404519225611886,7.009332298586976e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,f_mort_fleet,affected_managed,indian,0.004401347760900097,0.004404519225611886,7.205667182136421e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,f_mort_fleet,affected_managed,indian,0.004401261489214424,0.004404519225611886,7.401824239357205e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,f_mort_fleet,affected_managed,indian,0.004401175299046342,0.004404519225611886,7.597803628200742e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,f_mort_fleet,affected_managed,indian,0.004401089190317101,0.004404519225611886,7.793605506408215e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,f_mort_fleet,affected_managed,indian,0.004401003162947621,0.004404519225611886,7.989230032522319e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,f_mort_fleet,affected_managed,indian,0.004400917216859263,0.004404519225611886,8.184677364127901e-4,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
