Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006226495838109647,-0.01699042394289581,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006221980791226973,-0.017703238090277115,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006217475424119357,-0.01841452404076832,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006212979563699642,-0.019124309120547245,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006208493052538614,-0.019832618183790226,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006204015747171062,-0.020539473880102934,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006199547516604421,-0.02124489688996921,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006195088241001842,-0.021948906132661292,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006190637810518341,-0.02265151894998327,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006186196124269363,-0.023352751269109455,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.0061817630894153205,-0.024052617747112506,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006177338620347273,-0.024751131899525363,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006172922637962537,-0.025448306214703696,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006168515069017182,-0.026144152256051278,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006164115845548809,-0.026838680753148676,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006159724904359667,-0.027531901683356636,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.00615534218655362,-0.02822382434491714,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006150967637121286,-0.02891445742245011,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006146601204567733,-0.029603809045730508,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.0061422428405771765,-0.030291886842625085,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006137892499712518,-0.03097869798652692,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006133550139143954,-0.031664249239201796,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006129215718405287,-0.03234854698926078,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006124889199173587,-0.03303159728694596,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006120570545070645,-0.033713405875476034,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006116259721484317,-0.034393978219251956,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006111956695406063,-0.035073319529505216,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006107661435285363,-0.035751434787281725,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006103373910897097,-0.03642832876437997,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006099094093222321,-0.03710400604217299,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006094821954339896,-0.03777847102871746,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006090557467329055,-0.03845172797413612,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006086300606180021,-0.03912378098472894,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006082051345714681,-0.039794634035497045,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006077809661513063,-0.04046429098174919,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006073575529847981,-0.041132755569421024,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006069348927625142,-0.04180003144452965,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006065129832328964,-0.0424661221617282,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,f_mort_fleet,affected_managed,pacific,0.006334115139635163,0.006060918221973519,-0.043131031192050646,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,f_mort_fleet,affected_oa,pacific,0.04575489758151701,0.04575489758151701,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,f_mort_fleet,affected_oa,pacific,0.04579274975387998,0.042228543658453674,-0.07783341499653695,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,f_mort_fleet,affected_oa,pacific,0.04583405895886366,0.03943537963103147,-0.1396053387629283,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,f_mort_fleet,affected_oa,pacific,0.045872107096717525,0.0371393226197405,-0.19037242955865702,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,f_mort_fleet,affected_oa,pacific,0.0459059553936232,0.03522018732198931,-0.23277520269446897,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,f_mort_fleet,affected_oa,pacific,0.04593583619891705,0.03359900139429127,-0.2685666752903613,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,f_mort_fleet,affected_oa,pacific,0.045962177890862085,0.03221806720901898,-0.2990308839254466,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,f_mort_fleet,affected_oa,pacific,0.04598540237651583,0.031033437403288795,-0.32514589849197045,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,f_mort_fleet,affected_oa,pacific,0.0460058875220949,0.030010928969380186,-0.3476719918734952,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,f_mort_fleet,affected_oa,pacific,0.04602396468570617,0.029123564106004866,-0.36720870735741123,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,f_mort_fleet,affected_oa,pacific,0.046039923282103525,0.028349791766502406,-0.38423460020137706,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,f_mort_fleet,affected_oa,pacific,0.04605401621402007,0.02767220932352839,-0.39913580620349387,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,f_mort_fleet,affected_oa,pacific,0.046066464839848296,0.027076625800474916,-0.4122269660889376,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,f_mort_fleet,affected_oa,pacific,0.046077463256862725,0.026551365259848917,-0.423766774836625,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,f_mort_fleet,affected_oa,pacific,0.04608718193940909,0.026086742116926586,-0.4339696848632907,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,f_mort_fleet,affected_oa,pacific,0.04609577082495239,0.02567466131198443,-0.44301481779134677,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,f_mort_fleet,affected_oa,pacific,0.04610336194092857,0.025308310323152654,-0.4510528243996663,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,f_mort_fleet,affected_oa,pacific,0.04611007165228258,0.024981919530365413,-0.45821121860848946,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,f_mort_fleet,affected_oa,pacific,0.04611600259493736,0.024690574006409106,-0.46459856411926626,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,f_mort_fleet,affected_oa,pacific,0.04612124534754736,0.024430064397323897,-0.47030778953970626,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,f_mort_fleet,affected_oa,pacific,0.04612587988341699,0.02419676779855849,-0.47541883515900957,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,f_mort_fleet,affected_oa,pacific,0.04612997683624381,0.0239875518551583,-0.4800007825646349,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,f_mort_fleet,affected_oa,pacific,0.04613359860697439,0.023799696994454146,-0.4841135807069654,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,f_mort_fleet,affected_oa,pacific,0.04613680033413628,0.02363083292821784,-0.4878094545552271,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,f_mort_fleet,affected_oa,pacific,0.04613963074617097,0.023478886468271662,-0.4911340622243683,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,f_mort_fleet,affected_oa,pacific,0.04614213291128603,0.023342038375383605,-0.49412745136291014,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,f_mort_fleet,affected_oa,pacific,0.046144344897948636,0.023218687469236898,-0.49682485425707945,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,f_mort_fleet,affected_oa,pacific,0.046146300357216924,0.02310742061216493,-0.49925735252249515,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,f_mort_fleet,affected_oa,pacific,0.04614802903652556,0.023006987473264146,-0.501452435703063,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,f_mort_fleet,affected_oa,pacific,0.04614955723324602,0.022916279205567953,-0.5034344730601419,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,f_mort_fleet,affected_oa,pacific,0.046150908195245054,0.022834310344079282,-0.5052251139354196,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,f_mort_fleet,affected_oa,pacific,0.04615210247474528,0.022760203368962107,-0.5068436290325747,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,f_mort_fleet,affected_oa,pacific,0.0461531582410062,0.022693175485290755,-0.5083072025799461,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,f_mort_fleet,affected_oa,pacific,0.046154091556662974,0.022632527255259688,-0.5096311834569655,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,f_mort_fleet,affected_oa,pacific,0.04615491662197848,0.02257763278582461,-0.5108293018760783,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,f_mort_fleet,affected_oa,pacific,0.046155645990753294,0.02252793122825395,-0.5119138570226676,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,f_mort_fleet,affected_oa,pacific,0.04615629076119373,0.022482919388986045,-0.5128958801020307,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,f_mort_fleet,affected_oa,pacific,0.04615686074465022,0.022442145285774765,-0.5137852764742908,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,f_mort_fleet,affected_oa,pacific,0.04615736461479454,0.022405202511119555,-0.5145909499361202,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,f_mort_fleet,affected_oa,pacific,0.046157810039507745,0.02237172528775903,-0.5153209117024735,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,f_mort_fleet,affected_oa,pacific,0.04615820379748164,0.02234138411963242,-0.5159823762281809,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,f_mort_fleet,affected_oa,pacific,0.046158551881306305,0.02231388195699256,-0.5165818456703051,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,f_mort_fleet,affected_oa,pacific,0.04615885958861101,0.022288950806946144,-0.517125184512886,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,f_mort_fleet,affected_oa,pacific,0.04615913160264077,0.02226634873111878,-0.5176176856445688,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,f_mort_fleet,affected_oa,pacific,0.04615937206349421,0.022245857180797298,-0.5180641289877782,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,f_mort_fleet,affected_oa,pacific,0.046159584631103805,0.022227278627117642,-0.518468833618139,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,f_mort_fleet,affected_oa,pacific,0.046159772540915515,0.022210434449911592,-0.5188357041789037,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,f_mort_fleet,affected_oa,pacific,0.04615993865311393,0.022195163053899365,-0.519168272282743,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,f_mort_fleet,affected_oa,pacific,0.04616008549614055,0.022181318185194435,-0.5194697334984568,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,f_mort_fleet,affected_oa,pacific,0.046160215305165835,0.022168767424709475,-0.5197429804399429,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,f_mort_fleet,affected_oa,pacific,0.046160330056102414,0.022157390838126918,-0.5199906324067174,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,f_mort_fleet,affected_oa,pacific,0.04616043149567239,0.022147079764716113,-0.5202150619672514,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,f_mort_fleet,affected_oa,pacific,0.04616052116798957,0.022137735729520283,-0.5204184188268677,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,f_mort_fleet,affected_oa,pacific,0.04616060043805847,0.022129269465354314,-0.5206026512794407,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,f_mort_fleet,affected_oa,pacific,0.04616067051254855,0.02212160003270791,-0.5207695255056085,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,f_mort_fleet,affected_oa,pacific,0.0461607324581593,0.022114654027075163,-0.5209206429486322,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,f_mort_fleet,affected_oa,pacific,0.04616078721785542,0.022108364864462122,-0.5210574559718427,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,f_mort_fleet,affected_oa,pacific,0.046160835625218395,0.022102672136898364,-0.5211812819778479,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,f_mort_fleet,affected_oa,pacific,0.046160878417135134,0.022097521030708722,-0.5212933161491567,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,f_mort_fleet,affected_oa,pacific,0.04616091624501338,0.022092861801115107,-0.5213946429518342,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,f_mort_fleet,affected_oa,pacific,0.04616094968469695,0.022088649297451104,-0.5214862465281164,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,f_mort_fleet,affected_oa,pacific,0.046160979245231326,0.022084842533896514,-0.5215690200901014,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,f_mort_fleet,unaffected_managed,pacific,0.07949129434534549,0.07949129434534549,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
