description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,ATF,4685.382236439447,1445.0005969359165,18475.381651660682,868.1687362675993,1598.121655192667,9134.816480294347,2375.177313870272,757.6490723007698,4245.851230507582,21836.904809585605,5055.976778459636,178.2075678747451,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,AUS,48930894.07428771,26013585.95097851,85833024.29795532,6287035.364547472,0,0,164250.65852987726,0,1673528.6388525546,6581277.066426311,0,5529410.7796395,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,AUS,34277801.13571228,18223425.975021496,60129032.86204467,4404287.966452527,0,0,115063.32586012276,0,1172365.2911474453,4610414.560573691,0,3873545.4703605,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BEL,3294917.670720986,495942.2923412516,1756148.562707895,61195.63814737457,911195.4163090554,645472.5710312143,338035.19504995196,18825586.67139458,779361.4569059871,5139586.299670288,1305260.1315366908,1421543.4573436696,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,BEL,1643.87527901419,247.43175874832016,876.1642921050915,30.53126262543433,454.60669094464333,322.0342687857696,168.6499500479967,9392.318605421437,388.833094012905,2564.203329711497,651.210463309228,709.2256563303688,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BES,50172.27721708277,3006.5329153336575,59972.13912567921,27320.762860852727,2499.0710244667775,0,5825.221189278705,95301.42326701581,26535.014306222514,220361.89303800068,18071.955906792115,19944.59549820148,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,BES,1289.0689872289765,77.24641087090538,1540.8554072640839,701.9483679997535,64.20826666057356,0,149.66655681898283,2448.56554229641,681.7602452013541,5661.725917946528,464.32012238988744,512.4335777767808,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BGR,1824452.5790799998,428093.4581,5301749.731799999,212031.54231,0,0,472789.40961,0,0,0,146087.5612,0,187414.38483999998
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BHR,8235528.065000001,2047835.0357000004,0,1653254.1070000003,0,555531.758,0,0,989996.0100000001,0,425185.6642000002,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BLZ,0,0,500425.6458896207,0,8731173.16815461,0,0,10292383.724949973,9730967.60572294,0,0,0,94162.96902903555
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,BLZ,0,0,308192.82711037836,0,5377192.325745389,0,0,6338681.608250026,5992927.10427706,0,0,0,57991.335720964445
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BMU,0.25650326871955226,0.13636868179226114,12.972446658659397,0.02905206313258608,0.24777133929644118,0.14844040051937044,0.41155560690849,0,0.17258495337905946,3.30278016423311,0.13795036053360699,0.9560623823991954,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BOL,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,BRA,23475942.794215858,39571577.16485382,69436607.20450023,26529436.140279595,0,18990.433366332178,115146363.6455653,87500175.89505248,51438.53169757749,5872214.271723947,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,BRA,1238331.2257841437,2087358.9651461765,3662707.8054997846,1399399.7797204086,0,1001.7253336678068,6073849.254434698,4615542.004947526,2713.3283024225093,309753.110276053,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CAN,13381913.06569792,118046.38717259606,5353964.355886837,188104.4987340757,513129.78450933535,3528032.950883485,97971.09309508027,1942284.899028673,886.4142495630556,1125129.0481987859,11972577.83748141,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CAN,239154308.16430202,2109661.1461274037,95683153.46111315,3361701.801265924,9170377.808490666,63051095.56511651,1750886.3549049196,34711464.57197133,15841.515750436945,20107697.441801213,213967431.68251854,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CHL,8676328.627757285,2263380.357872875,28948056.923324607,0,0,0,75847562.633599,0,19226744.621588252,0,2588319.701617547,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CHL,1003199.0993627165,261702.98912712536,3347114.4166754005,0,0,0,8769862.20640101,0,2223089.24841175,0,299274.04838245333,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CHN,341285527.46936655,109208.27491333142,2796543.316881979,11604021.189170182,1266132660.9858024,22101415.633982975,4929679.297966881,845537676.9399531,219179610.11648935,2732284219.658467,43687388.46316728,705244456.8496315,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CHN,87579859.53063346,28024.761106668564,717642.1241180213,2977795.6108298176,324911874.8706299,5671611.366017028,1265042.2760331195,216979816.0600469,56245336.88351065,701152111.3415327,11210951.056832721,180978112.15036833,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CIV,1001859.3778563688,235552.39239159465,82143.26434595457,0,0,3370556.846625403,0,227089.79695689387,281168.7389473609,0,1158.710568849777,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CIV,1332487.1478436312,313288.0147084053,109251.70382404544,0,0,4482888.295974597,0,302032.64304310596,373958.40105263906,0,1541.1014511502242,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CMR,5131498.144000001,153609.17709999997,371797.027,655684.3985000001,0,0,0,1288360.776,538959.66,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,COD,2842892.8949999996,0,243883.5546,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,COG,408629.1227,380466.2344000001,214911.68748,0,0,0,0,452956.4412,265119.0399999999,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,COL,192957.5867567337,47595.29855651727,152049.24798241403,0,4442.60266235135,0,129441.71374544117,0,4089.1943792323727,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,COL,6402185.793243268,1579175.7627434824,5044878.264017587,0,147402.17333764912,0,4294777.493454558,0,135676.3556207676,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,COM,0,59043.57451,0,0,4405053.869,0,0,0,1622522.9799999997,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CRI,0,89834.42058299108,604337.2346166914,0,331793.1796503479,0,0,59.454903582052445,7218.837318527479,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CRI,0,564756.5528170089,3799249.899383308,0,2085863.8723496522,0,0,373.77150291794754,45382.22268147252,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CUW,859906.7704649431,51529.21399869916,1027867.4067414714,468252.7934035128,42831.783068440396,0,99838.94329618114,1633378.9026093783,454785.78453951195,3776800.5417806753,309736.7331475897,341832.0565535073,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CUW,139858.77125907893,8380.923143456052,167176.57944057178,76158.55878031666,6966.337231591448,0,16238.216063421503,265659.45770601835,73968.22911093179,614274.3622991433,50376.85525885643,55596.970565411495,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CYM,353.39107411136456,187.87859965405815,17872.46954567398,40.02576593595346,341.36087296304436,204.5101134302342,567.0106221568767,0,237.7746777050587,4550.3241951593845,190.05771866526442,1317.1914491387056,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,CYP,508775.0035474086,124690.94220044064,685012.6550774687,83553.48442405602,0,0,186657.1619058135,0,25558851.80238421,1320220.9773837563,55623.024882384234,60885.008905235656,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,CYP,6093.080652591452,1493.2965695593746,8203.699722531475,1000.6350859439938,0,0,2235.4029461865357,0,306092.3676157922,15810.94361624385,666.1403850157656,729.1578147643437,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,DEU,69288303.19497754,50526.23155829866,40563405.96204683,63297.73064988197,11845501.851252737,14334233.433445029,1730407.3659928169,16044173.675640415,5478498.164920694,14738466.755308745,129648.46479859349,1167052.3427652991,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,DEU,3908476.333022463,2850.1286817013247,2288136.7399531645,3570.5547801180282,668191.6211472626,808578.2093549706,97610.36025718277,905034.0418595803,309036.0050793054,831380.5626912536,7313.326101406529,65832.12823470082,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,DJI,1453744.8572999998,0,0,0,263227.5183999999,0,2413571.4437,8181.264560000002,6775.11,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,DNK,4456300.365214123,25192706.23801351,33283380.37754953,16359436.381982729,1212928.420282654,664910.8155453488,617874.8464860423,1181847.3349356798,3033070.230411415,25165883.93928469,790262.6021240634,14238593.331447713,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,DNK,61860.490363688594,349714.5689812563,462025.9099203368,227094.82613934908,16837.36299295298,9230.01272957933,8577.079158617,16405.908417851177,42103.807280445886,349342.2330936222,10970.09359267688,197654.17350411913,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,DZA,317683.48999999993,4133443.0584,312950.655,36877410.007,0,31776201.77,55303477.09,0,0,48263446.502,1911084.319,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,ECU,12046459.559613746,3374731.355490573,2009327.2079670113,3076999.9133409373,54668.95896651311,0,0,0,51905.211852678345,0,36632.13432236919,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,ECU,25613585.380386252,7175466.7238094285,4272298.740032989,6542420.169659062,116238.9697334869,0,0,0,110362.59814732165,0,77888.4696776308,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,EGY,0,1353948.1429,3458434.6059999997,0,23313447.7283,19973336.61,0,0,4416742.68,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,ESP,19188372.260943864,26908423.05186492,62579493.96741538,3528332.3181930273,10243900.005186222,5874709.794417399,12433078.90589467,343771254.18343073,69337310.99525501,65431350.14217618,1192375.3842141028,3429073.0171274487,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,ESP,5881045.248656135,8247164.031735082,19179992.479584623,1081398.7624069734,3139653.4648137786,1800540.1215826026,3810615.0241053314,105362470.22656928,21251196.18474501,20054058.032323834,365451.1957858976,1050976.7738725515,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,EST,878605.3632331382,99389.96561703904,19993348.10311474,135914.6081482334,0,0,385088.68665175926,0,135935.18439407472,14645666.23079369,305516.8944871352,114070.9627384474,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,EST,989863.0880668623,111975.70878296097,22525104.12788527,153125.4637917666,0,0,433852.4353482408,0,153148.6456059253,16500245.74020631,344204.47369086486,128515.75936155264,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FIN,3001759.7356,274690.00839999993,63208486.385999985,1017672.0137,307206.1418999999,248448.43403999996,563673.0749999998,3693260.6495999997,164441.84,5013350.2913999995,777831.6451849999,18009.25329,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FJI,11227887.094595473,0,10839088.690499626,1455820.8815830916,2266402.9089202983,0,3406566.111017485,5279846.321077875,182475.48456951653,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,FJI,2064438.2554045285,0,1992951.0475003764,267677.4619869085,416716.772079702,0,626355.1939825153,970789.6629221259,33551.225430483464,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FLK,361501.1207465631,192190.26544466053,18282628.63604168,40944.32571895416,349194.83596316795,209203.45935432016,580023.0690612262,0,243231.41916268147,4654750.54922283,194419.39351976,1347419.9547874737,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,FLK,58563.45104068049,31134.966269591496,2961799.4677598784,6633.011288273978,56569.823732093835,33891.116365381844,93964.16956407267,0,39403.67122035917,754073.0588415016,31496.086679453285,218283.0371050305,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FRA,15123196.062249549,4664086.350857945,59633729.95909111,2802223.031363133,5158321.328586405,29484813.330649834,7666455.027063955,2445494.2816988477,13704504.215413868,70483853.00555642,16319378.921138337,575207.7104374032,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,FRA,442776.7022549067,136555.04861303873,1745955.4307013582,82043.44291395474,151025.25270725737,863255.9122694273,224458.3526455981,71599.1440550551,401240.26413215796,2063625.1667676684,477798.5256428025,16840.92251999702,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FRO,3476075.0150946104,19651219.518361416,25962237.16233522,12760950.43151507,946127.9158278013,518654.41818626423,481964.66582259873,921883.5482218828,2365904.1767607103,19630297.157923944,616433.3329167584,11106616.357346896,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,FRO,341404.33829219395,1930053.7437101952,2549893.302216557,1253322.7330056087,92924.39709738873,50939.88699158869,47336.385751417445,90543.22515953686,232368.38860560197,1927998.8442648011,60543.288971561386,1090841.5358355176,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,FSM,1735008.3575362621,878228.4927841135,0,389039.9939380557,1505189.2705572932,3810662.995585985,528039.416544736,0,1578808.0662014307,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,FSM,78983.00986373764,39979.70926588654,0,17710.317961944264,68520.9258427068,173473.3044140148,24038.006655263896,0,71872.28379856948,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GBR,3928033.619155297,2088319.4563323755,198657143.24921864,444896.7892701226,3794314.8072848227,2273183.053735169,6302470.405770636,0,2642927.3296103613,50578035.85330293,2112540.9303967184,14640925.235848598,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,GBR,15877.90851601852,8441.410765470353,803012.4618034677,1798.3630498102661,15337.389959508135,9188.666917553604,25475.863556702403,0,10683.248266867588,204446.67843024863,8539.318875890103,59181.58906558997,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GEO,9774056.775700003,2296071.4498099997,479714.66628,0,1354500.82574229,0,954467.67052,0,55214.75,0,0,0,979839.3202000002
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GHA,2245459.434062866,816906.4751784815,263878.26629085746,0,12280162.492905267,19359366.180804558,34797.00455705258,1293197.1352868183,1444163.4397617653,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,GHA,946841.3909371343,344464.41182151856,111269.37360914261,0,5178167.977267017,8163251.103195443,14672.829842947433,545301.5787131818,608959.4402382347,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GIB,86.97169096406365,46.23806514910589,4398.523369611642,9.850584241085512,84.01098535162504,50.33118176231816,139.54475994498094,0,58.517793185482084,1119.8624376205685,46.77435958068744,324.1688204578075,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GIN,1334303.9460000002,29830.000798,982593.07364,0,9151982.283,1041456.8476799999,0,2154352.98,705379.22,0,4926.615260000003,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GMB,716198.6637000002,716329.5050999998,204832.86996000004,0,0,3966681.6862999997,0,0,16465.679999999997,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GNB,2452812.9175,51171.10693999999,2496243.448,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GNQ,27494.478644296036,0,202795.789083329,0,0,0,78518.09190157714,0,2383.766217673251,0,33924.07917554109,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,GNQ,148494.70845570398,0,1095278.1453166709,0,0,0,424067.7306984228,0,12874.46378232675,0,183220.2862244589,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GRC,4647094.909000001,7467732.419999998,16372496.4,0,0,1633924.8370000003,225469.23,38226129.65,3851613.15,78936007.15,7324612.23618,1529920.0507,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GRD,14344.884500000002,0,45771.85389999997,0,0,0,39748.15960000002,0,104324.85,613427.1752999999,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GRL,445582.29203538195,2519000.710933619,3327981.4419783563,1635768.3643572407,121279.84679920273,66483.95774721882,61780.864781324446,118172.07126504915,303274.5269418266,2516318.7684329436,79017.79339494,1423706.7818657525,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GTM,0,31978.013005688517,209827.26349369375,0,2345588.967056918,0,0,405707.8061389363,112437.36718426323,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,GTM,0,4462.226894311505,29279.39450630627,0,327304.5817430822,0,0,56612.657061063735,15689.562815736766,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GUF,164018.13671395017,50584.198577591924,646755.7011714152,30391.41980102923,55944.40813992333,319776.59510237625,83146.29153549999,26522.5296146297,148631.75989707455,764430.361863053,176991.29945524715,6238.396731821957,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,GUY,629368.3191000002,277106.32488,0,0,4357676.346,0,795177.2325,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,HKG,1219931.6478000002,0,0,0,40838721.464,0,0,0,71892110.84,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,HRV,7928557.245999999,0,23143094.066000003,0,2023253.682,0,0,0,50112.97,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,IDN,209713356.92999995,50296714.465,32182468.197000004,45006416.96,0,10058799.190000001,77339306.27999999,88357724.16000001,1019127.28,141322801.1,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,IND,30032397.54,26710263.24,2378403.7460000007,4777476.506,83589.52229000002,10530705.02,2762127.639,36769004.9,15971345.57,85928350.84400001,502044.8730000007,0,0.189999999172822
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,IOT,1854.110330805107,985.7284976190733,93770.1397947338,210.00017135931358,1790.9923805658352,1072.9878082478922,2974.891923518132,0,1247.5144921115782,23873.843220213166,997.1615172019565,6910.8091641460205,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,IRL,52013254.39143034,667996.6536272644,43186794.577664316,5418569.31377265,449009.75144502695,23521893.437728465,15056144.811233308,350347.89529228944,2493362.159196666,15452747.149589146,439888.0586155195,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,IRL,519161.87956966937,6667.500472735622,431061.9996356826,54084.572527348515,4481.7181549731495,234779.9719715397,150280.47236669084,3496.9408077105495,24887.090803333856,154239.09441085326,4390.671454480505,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,IRN,28311136.689999994,15813395.210000003,2325831.86,6839700.572999999,0,0,21784141.57,0,3609634.32,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,ISL,28241304.04947002,18847070.598055057,1353969.4433670908,0,0,0,7921085.998824695,58011629.58717563,12237298.276418418,0,12113189.917876706,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,ISL,2581074.491529981,1722501.6619449449,123744.14391290926,0,0,0,723936.5781753047,5301891.763824371,1118410.7635815816,0,1107068.0537032934,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,ISR,760857.39044,180555.48254199998,424847.71466999996,108106.9553,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,ITA,610464.4550000003,4962452.5428,49616976.426,9992652.825,745126.5225,0,10133871.45,3455597.7900000033,26327033.950000003,87490958.25999999,9102190.640999999,48416448.580000006,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,JAM,0,0,0.23000000001118798,0,0,0,83681.21699999999,0,0,6597561.643000002,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,JOR,79844.0972,0,0,0,41618.6691829,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,JPN,168309023.54023632,74160861.17920503,11170942.642089762,75756851.11660413,9156428.998200532,163403809.0053787,8536506.895860182,0,58220677.049808934,326147649.71316624,0,55203640.943588674,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,JPN,157701553.07976365,69486963.56079498,10466907.63791024,70982368.18339588,8579356.253799468,153105483.69462135,7998503.98413982,0,54551390.05019106,305592592.7868337,0,51724498.956411324,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KAZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KEN,7332896.863646584,234894.25418825267,1005263.7802122551,685169.3730941691,36726199.65473496,927003.023101136,3086359.496611973,421112.10353046807,303777.953849808,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,KEN,281445.95435341756,9015.54171174734,38583.308787744914,26297.676305831006,1409598.4852650466,35579.560898864,118458.42238802765,16162.820788531955,11659.386150192044,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KHM,45374504.78616,3584232.70664,814461.0691800001,0,6110621.1959999995,0,0,0,1495908.1899999997,0,0,0,930672.2240999999
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KIR,32395583.323456123,0,3285708.87028913,336588.4785226651,3043858.9048059396,0,5613712.85883386,0,684955.3821993696,397403.3730371912,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,KIR,18843912.146543875,0,1911236.1297108703,195787.29777733498,1770556.4741940605,0,3265393.0281661404,0,398425.8878006305,231162.1980528088,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KNA,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,KNA,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,KOR,762988546.502383,294720805.4217435,0,33114582.82126522,82222039.13918608,137742786.0254187,287785456.3917798,0,0,331392797.422204,2841953.9228051784,24130431.947039414,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,KOR,291164276.69761705,112468490.55825646,0,12636865.388734782,31376775.790813923,52564063.8345813,109821890.03822021,0,0,126462899.877796,1084518.8464948218,9208421.01296059,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LBN,685438.6207999999,0,289104.74149999995,0,361216.41508752,0,0,0,4074.6199999999994,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LBR,47470.29653,0,186886.43893000003,0,0,0,0,0,1019.04,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LBY,0,2456433.1604,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LKA,2552492.4239999996,1889334.72,609864.4479,3398178.42,9028911.676,17887801.28,559610.4478000001,25194391.826,1512494.77,0,5366.918000000015,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LTU,47162.28775763753,47100.73485718618,1167057.3783736895,276780.62108972465,79399.24393994252,89448.1807652975,88742.17413565132,966208.238717496,1229520.9631165012,30353.920538995422,186793.43200202772,64.89271483679487,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,LTU,248089.66892736248,247765.87974281382,6139118.613326311,1455960.1731902754,417667.01911005756,470527.84348070255,466814.0085643487,5082583.849412505,6467698.306883499,159671.9424610046,982596.9626692723,341.3577437632051,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,LVA,1381332.3256142586,715557.9614539101,7503324.049905252,1052758.7336088377,1052654.1017120483,1206770.9907425107,2779684.87517316,0,12969953.454100946,8553362.603089886,728188.9289972153,82238.44173261266,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,LVA,75243.9942257412,38977.90424608984,408721.3923947485,57345.91930116222,57340.21978795178,65735.28163748937,151415.11482684035,0,706499.8658990553,465919.1379101125,39665.93885678452,4479.69595738735,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MAR,51496449.410000004,19782403.8617,2656561.9098,9728352.217,165989449.2,1643404.0530000003,13351220.26,7531986.700000001,289710.22,7701701.312100001,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MDG,37785308,548155.7884000001,2637239.0409999997,0,16402485.860000001,22974.10736,19943.754220000003,0,35073.78,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MEX,3241870.611875709,2201426.8840070977,9545806.700114999,2431918.23718647,3750648.7353004804,0,0,51080728.86092935,148808.9526572619,9320910.82540348,6674615.84977938,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,MEX,3811881.2391242925,2588498.691992903,11224223.859885005,2859516.807813531,4410116.645699521,0,0,60062135.519070655,174973.68734273818,10959785.062596522,7848198.149220621,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MHL,19581705.44812423,4205126.600518678,2379764.5449096044,0,1408259.1000502512,1168293.2624432016,1523115.029093466,0,1851182.32094877,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,MHL,820663.541875766,176235.62458132242,99735.23529039534,0,59019.72654974878,48962.82855679839,63833.304906534104,0,77582.50905123004,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MLT,991271.3311999999,229131.88444,7488763.399,1996407.67741,0,0,4505160.09311,0,4145226.03,3584515.4725909997,1325450.0949799998,1453403.5027299998,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MNE,195294.29229150488,0,19840.581920428132,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,MNE,648.2137284951489,0,65.8541395718691,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MNG,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MOZ,6751589.095,255273.10940000004,342302.42849999986,0,5650695.597999999,2623158.0649999995,338901.97022,2391873.0829999996,0,1179118.776,1979.006312000001,0,0.3243000000103475
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MRT,3089808.991424394,511804.61438811984,783559.8369384711,0,0,14172997.2218161,2947190.4258814217,1508314.9222952118,122224.14886528418,1621280.9138089365,331062.421817962,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),TRUE,MRT,408.0455756062517,67.58981188013875,103.47828152901624,0,0,1871.7107839004973,389.21111857973744,199.19070478842855,16.141134715815475,214.10919106349726,43.72068203802933,0,0
Overfished - Median BvBmsy < 1 (RAM stocks only),FALSE,MUS,7235209.666,153097.97827,658733.2917999999,926603.6612,406323.16217,0,135595.414716,1609345.4769999997,6051.47,0,221419.27219,0,0
