Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2074,costs_fleet,unaffected_managed,pacific,651577540.2969905,655945386.323634,0.0067034938384350085,Effective,Fuel subsidies
2075,costs_fleet,unaffected_managed,pacific,651506747.9580362,655945386.323634,0.006812881646290698,Effective,Fuel subsidies
2076,costs_fleet,unaffected_managed,pacific,651436096.257325,655945386.323634,0.006922075844762142,Effective,Fuel subsidies
2077,costs_fleet,unaffected_managed,pacific,651365584.8967124,655945386.323634,0.0070310767610601175,Effective,Fuel subsidies
2078,costs_fleet,unaffected_managed,pacific,651295213.578916,655945386.323634,0.007139884721653377,Effective,Fuel subsidies
2079,costs_fleet,unaffected_managed,pacific,651224982.0075767,655945386.323634,0.007248500052171532,Effective,Fuel subsidies
2080,costs_fleet,unaffected_managed,pacific,651154889.8872356,655945386.323634,0.007356923077438589,Effective,Fuel subsidies
2081,costs_fleet,unaffected_managed,pacific,651084936.9232717,655945386.323634,0.00746515412156611,Effective,Fuel subsidies
2082,costs_fleet,unaffected_managed,pacific,651015122.8218304,655945386.323634,0.007573193508060717,Effective,Fuel subsidies
2083,costs_fleet,unaffected_managed,pacific,650945447.2897675,655945386.323634,0.00768104155990941,Effective,Fuel subsidies
2084,costs_fleet,unaffected_managed,pacific,650875910.0346111,655945386.323634,0.007788698599635293,Effective,Fuel subsidies
2085,costs_fleet,unaffected_managed,pacific,650806510.7645448,655945386.323634,0.007896164949321438,Effective,Fuel subsidies
2086,costs_fleet,unaffected_managed,pacific,650737249.188404,655945386.323634,0.00800344093061466,Effective,Fuel subsidies
2087,costs_fleet,unaffected_managed,pacific,650668125.0156825,655945386.323634,0.00811052686471214,Effective,Fuel subsidies
2088,costs_fleet,unaffected_managed,pacific,650599137.9565395,655945386.323634,0.008217423072349121,Effective,Fuel subsidies
2089,costs_fleet,unaffected_managed,pacific,650530287.7218075,655945386.323634,0.00832412987378423,Effective,Fuel subsidies
2090,costs_fleet,unaffected_managed,pacific,650461574.0229967,655945386.323634,0.008430647588789753,Effective,Fuel subsidies
2091,costs_fleet,unaffected_managed,pacific,650392996.5722958,655945386.323634,0.008536976536648571,Effective,Fuel subsidies
2092,costs_fleet,unaffected_managed,pacific,650324555.082572,655945386.323634,0.008643117036151842,Effective,Fuel subsidies
2093,costs_fleet,unaffected_managed,pacific,650256249.267368,655945386.323634,0.008749069405601127,Effective,Fuel subsidies
2094,costs_fleet,unaffected_managed,pacific,650188078.8408985,655945386.323634,0.008854833962811446,Effective,Fuel subsidies
2095,costs_fleet,unaffected_managed,pacific,650120043.5180478,655945386.323634,0.008960411025113246,Effective,Fuel subsidies
2096,costs_fleet,unaffected_managed,pacific,650052143.0143664,655945386.323634,0.00906580090935474,Effective,Fuel subsidies
2097,costs_fleet,unaffected_managed,pacific,649984377.046068,655945386.323634,0.009171003931904637,Effective,Fuel subsidies
2098,costs_fleet,unaffected_managed,pacific,649916745.3300288,655945386.323634,0.009276020408650807,Effective,Fuel subsidies
2099,costs_fleet,unaffected_managed,pacific,649849247.5837842,655945386.323634,0.009380850655003395,Effective,Fuel subsidies
2100,costs_fleet,unaffected_managed,pacific,649781883.5255288,655945386.323634,0.00948549498589258,Effective,Fuel subsidies
2019,costs_fleet,unaffected_oa,pacific,488814337.5627027,488814337.5627027,0,Effective,Fuel subsidies
2020,costs_fleet,unaffected_oa,pacific,437972956.37595874,437972956.37595874,0,Effective,Fuel subsidies
2021,costs_fleet,unaffected_oa,pacific,430953210.5088431,453864279.34346944,0.05316370379878208,Effective,Fuel subsidies
2022,costs_fleet,unaffected_oa,pacific,432462916.16472185,476234843.7063404,0.1012154473956008,Effective,Fuel subsidies
2023,costs_fleet,unaffected_oa,pacific,436461313.7208222,497446607.7266641,0.13972668845709083,Effective,Fuel subsidies
2024,costs_fleet,unaffected_oa,pacific,440973699.25318557,515295444.82593197,0.1685400868546459,Effective,Fuel subsidies
2025,costs_fleet,unaffected_oa,pacific,444955628.3741254,528738495.4023348,0.18829488084992485,Effective,Fuel subsidies
2026,costs_fleet,unaffected_oa,pacific,447888911.3780281,537648931.6893489,0.20040688222254605,Effective,Fuel subsidies
2027,costs_fleet,unaffected_oa,pacific,449670271.98051363,542653973.1085427,0.20678196207744523,Effective,Fuel subsidies
2028,costs_fleet,unaffected_oa,pacific,450472645.2257883,544783128.3148009,0.20935895683908123,Effective,Fuel subsidies
2029,costs_fleet,unaffected_oa,pacific,450596303.3439131,545120612.4029962,0.20977604200835703,Effective,Fuel subsidies
2030,costs_fleet,unaffected_oa,pacific,450350438.611907,544575198.2614626,0.20922541996401714,Effective,Fuel subsidies
2031,costs_fleet,unaffected_oa,pacific,449982056.35550183,543781881.4940665,0.20845236785277377,Effective,Fuel subsidies
2032,costs_fleet,unaffected_oa,pacific,449649191.06843954,543101914.0839509,0.2078347406640552,Effective,Fuel subsidies
2033,costs_fleet,unaffected_oa,pacific,449425774.3275958,542678840.5112882,0.20749380990267438,Effective,Fuel subsidies
2034,costs_fleet,unaffected_oa,pacific,449323418.6634704,542514475.3352821,0.2074030704854246,Effective,Fuel subsidies
2035,costs_fleet,unaffected_oa,pacific,449317742.66561055,542539926.569684,0.2074749671602684,Effective,Fuel subsidies
2036,costs_fleet,unaffected_oa,pacific,449371129.87260884,542668453.4456383,0.20761752896648722,Effective,Fuel subsidies
2037,costs_fleet,unaffected_oa,pacific,449448181.8217071,542826701.7126114,0.20776259348168172,Effective,Fuel subsidies
2038,costs_fleet,unaffected_oa,pacific,449523505.3870026,542967306.0828267,0.2078730023591909,Effective,Fuel subsidies
2039,costs_fleet,unaffected_oa,pacific,449583462.72392803,543068799.9698596,0.20793766896923727,Effective,Fuel subsidies
2040,costs_fleet,unaffected_oa,pacific,449624224.89146316,543128990.3022606,0.20796202747609743,Effective,Fuel subsidies
2041,costs_fleet,unaffected_oa,pacific,449648296.9662849,543156597.6507925,0.20795875646676576,Effective,Fuel subsidies
2042,costs_fleet,unaffected_oa,pacific,449661063.33361685,543164084.531288,0.20794111125494208,Effective,Fuel subsidies
2043,costs_fleet,unaffected_oa,pacific,449668189.6377124,543162900.5322716,0.20791933485418615,Effective,Fuel subsidies
2044,costs_fleet,unaffected_oa,pacific,449674127.7416874,543161188.0414593,0.20789957556436287,Effective,Fuel subsidies
2045,costs_fleet,unaffected_oa,pacific,449681589.1399584,543163362.250457,0.2078843683355769,Effective,Fuel subsidies
2046,costs_fleet,unaffected_oa,pacific,449691677.3683741,543170792.6359664,0.2078737943620357,Effective,Fuel subsidies
2047,costs_fleet,unaffected_oa,pacific,449704349.6808012,543182904.862802,0.20786669119022666,Effective,Fuel subsidies
2048,costs_fleet,unaffected_oa,pacific,449718947.3237168,543198237.9401673,0.20786157926577686,Effective,Fuel subsidies
2049,costs_fleet,unaffected_oa,pacific,449734634.89908516,543215220.1362869,0.20785720730220736,Effective,Fuel subsidies
2050,costs_fleet,unaffected_oa,pacific,449750683.46772504,543232606.5837235,0.2078527649924226,Effective,Fuel subsidies
2051,costs_fleet,unaffected_oa,pacific,449766599.4991591,543249630.8228765,0.20784787360336687,Effective,Fuel subsidies
2052,costs_fleet,unaffected_oa,pacific,449782138.2100241,543265967.8273053,0.2078424678874848,Effective,Fuel subsidies
2053,costs_fleet,unaffected_oa,pacific,449797250.43065894,543281606.2620091,0.20783665471908397,Effective,Fuel subsidies
2054,costs_fleet,unaffected_oa,pacific,449812006.0156864,543296703.9490209,0.2078305974120094,Effective,Fuel subsidies
2055,costs_fleet,unaffected_oa,pacific,449826523.0240925,543311469.8299767,0.20782444347079368,Effective,Fuel subsidies
2056,costs_fleet,unaffected_oa,pacific,449840917.2557318,543326088.8713021,0.2078182931554547,Effective,Fuel subsidies
2057,costs_fleet,unaffected_oa,pacific,449855275.18155426,543340688.1133635,0.20781219669832715,Effective,Fuel subsidies
2058,costs_fleet,unaffected_oa,pacific,449869646.24868685,543355332.8392979,0.2078061664532316,Effective,Fuel subsidies
2059,costs_fleet,unaffected_oa,pacific,449884047.6566733,543370039.6487907,0.2078001931365674,Effective,Fuel subsidies
2060,costs_fleet,unaffected_oa,pacific,449898474.79896754,543384795.2952757,0.2077942596673206,Effective,Fuel subsidies
2061,costs_fleet,unaffected_oa,pacific,449912912.2698149,543399573.9703407,0.2077883500361986,Effective,Fuel subsidies
2062,costs_fleet,unaffected_oa,pacific,449927342.508455,543414349.5369825,0.20778245328971257,Effective,Fuel subsidies
2063,costs_fleet,unaffected_oa,pacific,449941751.0519637,543429102.0930707,0.20777656401641692,Effective,Fuel subsidies
2064,costs_fleet,unaffected_oa,pacific,449956128.65717083,543443819.9241527,0.2077706809905722,Effective,Fuel subsidies
2065,costs_fleet,unaffected_oa,pacific,449970471.19428897,543458498.5349487,0.20776480530495373,Effective,Fuel subsidies
2066,costs_fleet,unaffected_oa,pacific,449984778.3471428,543473138.369595,0.2077589387931034,Effective,Fuel subsidies
2067,costs_fleet,unaffected_oa,pacific,449999051.9760043,543487742.3947715,0.20775308305261125,Effective,Fuel subsidies
2068,costs_fleet,unaffected_oa,pacific,450013294.69332814,543502314.2015258,0.2077472390496994,Effective,Fuel subsidies
2069,costs_fleet,unaffected_oa,pacific,450027508.9017954,543516856.846459,0.2077414071259915,Effective,Fuel subsidies
2070,costs_fleet,unaffected_oa,pacific,450041696.3188775,543531372.3683052,0.20773558720031463,Effective,Fuel subsidies
2071,costs_fleet,unaffected_oa,pacific,450055857.88304466,543545861.7807477,0.20772977900444992,Effective,Fuel subsidies
2072,costs_fleet,unaffected_oa,pacific,450069993.8915645,543560325.3193922,0.20772398226208427,Effective,Fuel subsidies
2073,costs_fleet,unaffected_oa,pacific,450084104.2315554,543574762.7630113,0.20771819678252326,Effective,Fuel subsidies
2074,costs_fleet,unaffected_oa,pacific,450098188.6059685,543589173.7155417,0.2077124224808167,Effective,Fuel subsidies
2075,costs_fleet,unaffected_oa,pacific,450112246.7019173,543603557.79829,0.20770665935309796,Effective,Fuel subsidies
2076,costs_fleet,unaffected_oa,pacific,450126278.2865955,543617914.7475139,0.2077009074360067,Effective,Fuel subsidies
2077,costs_fleet,unaffected_oa,pacific,450140283.24028367,543632244.4379812,0.2076951667704706,Effective,Fuel subsidies
2078,costs_fleet,unaffected_oa,pacific,450154261.5469218,543646546.8615365,0.20768943737938944,Effective,Fuel subsidies
2079,costs_fleet,unaffected_oa,pacific,450168213.26375294,543660822.0870639,0.2076837192601464,Effective,Fuel subsidies
2080,costs_fleet,unaffected_oa,pacific,450182138.48688895,543675070.2203937,0.2076780123879295,Effective,Fuel subsidies
2081,costs_fleet,unaffected_oa,pacific,450196037.3230035,543689291.3739845,0.20767231672432981,Effective,Fuel subsidies
2082,costs_fleet,unaffected_oa,pacific,450209909.87125576,543703485.6492075,0.2076666322264821,Effective,Fuel subsidies
2083,costs_fleet,unaffected_oa,pacific,450223756.21519715,543717653.1296446,0.2076609588538892,Effective,Fuel subsidies
2084,costs_fleet,unaffected_oa,pacific,450237576.4221063,543731793.8818626,0.20765529657192294,Effective,Fuel subsidies
2085,costs_fleet,unaffected_oa,pacific,450251370.5465506,543745907.9599591,0.20764964535236738,Effective,Fuel subsidies
2086,costs_fleet,unaffected_oa,pacific,450265138.6353946,543759995.4109972,0.207644005172052,Effective,Fuel subsidies
2087,costs_fleet,unaffected_oa,pacific,450278880.7323837,543774056.2795779,0.20763837601071397,Effective,Fuel subsidies
2088,costs_fleet,unaffected_oa,pacific,450292596.8813827,543788090.6108432,0.20763275784897994,Effective,Fuel subsidies
2089,costs_fleet,unaffected_oa,pacific,450306287.1280925,543802098.4519011,0.2076271506669261,Effective,Fuel subsidies
2090,costs_fleet,unaffected_oa,pacific,450319951.5205165,543816079.8520802,0.20762155444339456,Effective,Fuel subsidies
2091,costs_fleet,unaffected_oa,pacific,450333590.10862947,543830034.8624896,0.20761596915590264,Effective,Fuel subsidies
2092,costs_fleet,unaffected_oa,pacific,450347202.9436931,543843963.5353254,0.20761039478094018,Effective,Fuel subsidies
2093,costs_fleet,unaffected_oa,pacific,450360790.0775411,543857865.9232101,0.20760483129441867,Effective,Fuel subsidies
2094,costs_fleet,unaffected_oa,pacific,450374351.562024,543871742.0787119,0.20759927867209316,Effective,Fuel subsidies
2095,costs_fleet,unaffected_oa,pacific,450387887.44867414,543885592.0540754,0.20759373688986285,Effective,Fuel subsidies
2096,costs_fleet,unaffected_oa,pacific,450401397.78857416,543899415.9011339,0.20758820592392843,Effective,Fuel subsidies
2097,costs_fleet,unaffected_oa,pacific,450414882.6323685,543913213.6713363,0.2075826857508208,Effective,Fuel subsidies
2098,costs_fleet,unaffected_oa,pacific,450428342.0303501,543926985.4158278,0.20757717634734824,Effective,Fuel subsidies
2099,costs_fleet,unaffected_oa,pacific,450441776.0325658,543940731.185543,0.20757167769052007,Effective,Fuel subsidies
2100,costs_fleet,unaffected_oa,pacific,450455184.6889099,543954451.0312783,0.20756618975745647,Effective,Fuel subsidies
2019,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2020,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2021,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2022,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2023,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2024,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2025,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2026,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2027,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2028,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2029,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2030,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2031,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2032,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2033,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2034,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2035,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2036,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2037,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2038,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2039,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2040,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2041,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2042,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2043,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2044,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2045,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2046,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2047,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2048,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2049,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2050,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2051,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2052,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2053,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2054,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2055,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2056,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2057,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2058,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2059,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2060,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2061,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2062,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2063,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2064,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2065,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2066,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2067,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2068,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2069,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2070,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2071,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2072,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2073,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2074,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2075,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2076,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2077,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2078,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2079,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2080,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2081,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2082,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2083,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2084,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2085,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2086,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2087,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2088,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2089,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2090,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2091,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2092,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2093,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2094,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2095,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2096,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2097,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2098,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2099,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2100,subsidies_fleet,affected_managed,pacific,0.5919296679373421,0.4160636141308986,-0.29710633430365513,Effective,Fuel subsidies
2019,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2020,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2021,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2022,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2023,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2024,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2025,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2026,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2027,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2028,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2029,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2030,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2031,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2032,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2033,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2034,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2035,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2036,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2037,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2038,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2039,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2040,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2041,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2042,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2043,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2044,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2045,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2046,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2047,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2048,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2049,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2050,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2051,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2052,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2053,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2054,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
2055,subsidies_fleet,affected_oa,pacific,1.0919370292032793,0.633803322374392,-0.4195605557613152,Effective,Fuel subsidies
