Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2093,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2094,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2095,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2096,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2097,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2098,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2099,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2100,subsidies_fleet,unaffected_oa,pacific,0.2829923215604721,0.2829923215604721,0,Effective,All subsidies
2019,profits_fleet,affected_managed,pacific,-1202081225.3958244,-4103894738.2913017,-2.4139912109017096,Effective,All subsidies
2020,profits_fleet,affected_managed,pacific,-703372018.3509197,-2111647194.2730827,-2.0021768554625097,Effective,All subsidies
2021,profits_fleet,affected_managed,pacific,-554752107.1582279,-1589870598.3101654,-1.8659117789645423,Effective,All subsidies
2022,profits_fleet,affected_managed,pacific,-472131954.987988,-1291835036.3025665,-1.7361736960495153,Effective,All subsidies
2023,profits_fleet,affected_managed,pacific,-415890251.97673416,-1109723789.7080345,-1.6683092100223473,Effective,All subsidies
2024,profits_fleet,affected_managed,pacific,-381902079.27093077,-1019197178.9216347,-1.6687395388559563,Effective,All subsidies
2025,profits_fleet,affected_managed,pacific,-366815349.9520154,-992199073.3071327,-1.7049006358019814,Effective,All subsidies
2026,profits_fleet,affected_managed,pacific,-365106658.7987833,-1001647888.108017,-1.7434391128430302,Effective,All subsidies
2027,profits_fleet,affected_managed,pacific,-370833359.28863096,-1026661229.2913704,-1.7685244694835787,Effective,All subsidies
2028,profits_fleet,affected_managed,pacific,-379077842.7863841,-1053428141.5246391,-1.7789230142851193,Effective,All subsidies
2029,profits_fleet,affected_managed,pacific,-386563890.7297349,-1074388416.4776726,-1.7793294775916573,Effective,All subsidies
2030,profits_fleet,affected_managed,pacific,-391662067.61680984,-1086854827.9451294,-1.7749810814165308,Effective,All subsidies
2031,profits_fleet,affected_managed,pacific,-394039141.5067625,-1091389144.7242393,-1.7697480523150235,Effective,All subsidies
2032,profits_fleet,affected_managed,pacific,-394165605.1743798,-1090192889.8279915,-1.7658245050216583,Effective,All subsidies
2033,profits_fleet,affected_managed,pacific,-392846439.29685307,-1085812941.8838272,-1.763962793775856,Effective,All subsidies
2034,profits_fleet,affected_managed,pacific,-390875918.4391556,-1080345596.546482,-1.7639093266745993,Effective,All subsidies
2035,profits_fleet,affected_managed,pacific,-388848171.0784278,-1075129282.7621994,-1.7649076496372509,Effective,All subsidies
2036,profits_fleet,affected_managed,pacific,-387102291.03308344,-1070780495.3780403,-1.766143523770896,Effective,All subsidies
2037,profits_fleet,affected_managed,pacific,-385755226.46728325,-1067396448.6925468,-1.7670304261790089,Effective,All subsidies
2038,profits_fleet,affected_managed,pacific,-384774233.9100971,-1064788309.7656822,-1.7673066851312893,Effective,All subsidies
2039,profits_fleet,affected_managed,pacific,-384052865.57475996,-1062669810.3881264,-1.7669883644736573,Effective,All subsidies
2040,profits_fleet,affected_managed,pacific,-383470274.8181677,-1060776232.5371323,-1.7662541328402226,Effective,All subsidies
2041,profits_fleet,affected_managed,pacific,-382927055.44014215,-1058919098.7282028,-1.765328497123467,Effective,All subsidies
2042,profits_fleet,affected_managed,pacific,-382359628.65872955,-1056995073.6484375,-1.7644003038611737,Effective,All subsidies
2043,profits_fleet,affected_managed,pacific,-381739436.75476646,-1054969522.783638,-1.7635853705661588,Effective,All subsidies
2044,profits_fleet,affected_managed,pacific,-381064016.4226246,-1052851238.189949,-1.7629248441612735,Effective,All subsidies
2045,profits_fleet,affected_managed,pacific,-380345783.73727703,-1050668885.3963928,-1.7624044496366493,Effective,All subsidies
2046,profits_fleet,affected_managed,pacific,-379602283.23537445,-1048454130.2038689,-1.7619805688939159,Effective,All subsidies
2047,profits_fleet,affected_managed,pacific,-378849605.1969085,-1046232328.5824699,-1.7616033228771266,Effective,All subsidies
2048,profits_fleet,affected_managed,pacific,-378099136.34478855,-1044019361.1799202,-1.7612318062209988,Effective,All subsidies
2049,profits_fleet,affected_managed,pacific,-377356924.3622546,-1041822370.6504784,-1.7608407409276823,Effective,All subsidies
2050,profits_fleet,affected_managed,pacific,-376624626.8896184,-1039642296.9539299,-1.7604203833931167,Effective,All subsidies
2051,profits_fleet,affected_managed,pacific,-375901096.7285495,-1037476697.4653778,-1.7599725206829437,Effective,All subsidies
2052,profits_fleet,affected_managed,pacific,-375183930.0418768,-1035322013.9893456,-1.759505221542368,Effective,All subsidies
2053,profits_fleet,affected_managed,pacific,-374470618.37883186,-1033174998.6107979,-1.7590282064949354,Effective,All subsidies
2054,profits_fleet,affected_managed,pacific,-373759204.29200745,-1031033360.3148041,-1.7585497520197175,Effective,All subsidies
2055,profits_fleet,affected_managed,pacific,-373048506.2330847,-1028895856.4444656,-1.7580752616701287,Effective,All subsidies
2056,profits_fleet,affected_managed,pacific,-372338053.2163639,-1026762079.9063454,-1.757607155746981,Effective,All subsidies
2057,profits_fleet,affected_managed,pacific,-371627876.5616927,-1024632144.6318855,-1.7571455460010135,Effective,All subsidies
2058,profits_fleet,affected_managed,pacific,-370918274.0074811,-1022506397.1920052,-1.7566891923242964,Effective,All subsidies
2059,profits_fleet,affected_managed,pacific,-370209615.979084,-1020385212.9878273,-1.7562363832426133,Effective,All subsidies
2060,profits_fleet,affected_managed,pacific,-369502221.9576001,-1018268885.7454453,-1.7557855548221581,Effective,All subsidies
2061,profits_fleet,affected_managed,pacific,-368796305.2172704,-1016157591.6700172,-1.755335607474062,Effective,All subsidies
2062,profits_fleet,affected_managed,pacific,-368091968.3834543,-1014051400.3375359,-1.754885972630522,Effective,All subsidies
2063,profits_fleet,affected_managed,pacific,-367389227.8711767,-1011950306.6017113,-1.7544365208131438,Effective,All subsidies
2064,profits_fleet,affected_managed,pacific,-366688048.1889725,-1009854265.2697754,-1.7539874022546478,Effective,All subsidies
2065,profits_fleet,affected_managed,pacific,-365988373.31015205,-1007763218.6069794,-1.753538888386937,Effective,All subsidies
2066,profits_fleet,affected_managed,pacific,-365290148.82256985,-1005677113.4009361,-1.7530912526453526,Effective,All subsidies
2067,profits_fleet,affected_managed,pacific,-364593333.65522766,-1003595908.5098534,-1.7526447026562726,Effective,All subsidies
2068,profits_fleet,affected_managed,pacific,-363897903.25573635,-1001519575.7170486,-1.7521993579974304,Effective,All subsidies
2069,profits_fleet,affected_managed,pacific,-363203847.3192992,-999448096.9787483,-1.751755259079387,Effective,All subsidies
2070,profits_fleet,affected_managed,pacific,-362511165.088706,-997381460.5234222,-1.7513123913834883,Effective,All subsidies
2071,profits_fleet,affected_managed,pacific,-361819860.4667268,-995319657.3331985,-1.750870712429366,Effective,All subsidies
2072,profits_fleet,affected_managed,pacific,-361129938.21285534,-993262678.6896133,-1.750430173707087,Effective,All subsidies
2073,profits_fleet,affected_managed,pacific,-360441401.65658665,-991210514.8659592,-1.7499907344449368,Effective,All subsidies
2074,profits_fleet,affected_managed,pacific,-359754251.79566574,-989163154.7248383,-1.7495523674496167,Effective,All subsidies
2075,profits_fleet,affected_managed,pacific,-359068487.3709631,-987120585.874115,-1.749115059084243,Effective,All subsidies
2076,profits_fleet,affected_managed,pacific,-358384105.4572468,-985082795.0675468,-1.7486788059719398,Effective,All subsidies
2077,profits_fleet,affected_managed,pacific,-357701102.1928401,-983049768.6303711,-1.7482436106679915,Effective,All subsidies
2078,profits_fleet,affected_managed,pacific,-357019473.407989,-981021492.7920761,-1.747809477806831,Effective,All subsidies
2079,profits_fleet,affected_managed,pacific,-356339215.0452595,-978997953.889885,-1.7473764114498038,Effective,All subsidies
2080,profits_fleet,affected_managed,pacific,-355660323.3640423,-976979138.4562416,-1.7469444137468144,Effective,All subsidies
2081,profits_fleet,affected_managed,pacific,-354982794.97729063,-974965033.2256584,-1.7465134846550239,Effective,All subsidies
2082,profits_fleet,affected_managed,pacific,-354306626.787632,-972955625.0991821,-1.7460836223149798,Effective,All subsidies
2083,profits_fleet,affected_managed,pacific,-353631815.8838644,-970950901.0958748,-1.7456548237015614,Effective,All subsidies
2084,profits_fleet,affected_managed,pacific,-352958359.4409466,-968950848.3097725,-1.7452270852700615,Effective,All subsidies
2085,profits_fleet,affected_managed,pacific,-352286254.6462054,-966955453.8803024,-1.7448004034429272,Effective,All subsidies
2086,profits_fleet,affected_managed,pacific,-351615498.65770864,-964964704.9766464,-1.7443747748901768,Effective,All subsidies
2087,profits_fleet,affected_managed,pacific,-350946088.59050083,-962978588.7931175,-1.7439501966262483,Effective,All subsidies
2088,profits_fleet,affected_managed,pacific,-350278021.5212331,-960997092.551197,-1.7435266659827915,Effective,All subsidies
2089,profits_fleet,affected_managed,pacific,-349611294.5018506,-959020203.5043678,-1.743104180518091,Effective,All subsidies
2090,profits_fleet,affected_managed,pacific,-348945904.57486343,-957047908.9431763,-1.742682737913749,Effective,All subsidies
2091,profits_fleet,affected_managed,pacific,-348281848.78574467,-955080196.1990547,-1.7422623358893419,Effective,All subsidies
2092,profits_fleet,affected_managed,pacific,-347619124.1908002,-953117052.6466217,-1.7418429721475206,Effective,All subsidies
2093,profits_fleet,affected_managed,pacific,-346957727.860589,-951158465.7044868,-1.7414246443493875,Effective,All subsidies
2094,profits_fleet,affected_managed,pacific,-346297656.88010263,-949204422.8351402,-1.7410073501126222,Effective,All subsidies
2095,profits_fleet,affected_managed,pacific,-345638908.34712124,-947254911.5443192,-1.7405910870225345,Effective,All subsidies
2096,profits_fleet,affected_managed,pacific,-344981479.3699522,-945309919.3803024,-1.7401758526479283,Effective,All subsidies
2097,profits_fleet,affected_managed,pacific,-344325367.065393,-943369433.9330978,-1.739761644555037,Effective,All subsidies
2098,profits_fleet,affected_managed,pacific,-343670568.5572915,-941433442.8340721,-1.739348460318128,Effective,All subsidies
2099,profits_fleet,affected_managed,pacific,-343017080.9758091,-939501933.7555084,-1.7389362975243958,Effective,All subsidies
2100,profits_fleet,affected_managed,pacific,-342364901.4571738,-937574894.4104271,-1.738525153775752,Effective,All subsidies
2019,profits_fleet,affected_oa,pacific,-3116243790.865197,-11318026945.538803,-2.6319452857686896,Effective,All subsidies
2020,profits_fleet,affected_oa,pacific,-1011676283.7713184,-2758290627.452591,-1.7264557563514864,Effective,All subsidies
2021,profits_fleet,affected_oa,pacific,-394061240.2067518,-923175891.115036,-1.3427218841179964,Effective,All subsidies
2022,profits_fleet,affected_oa,pacific,-98233911.02512646,-85796543.84941864,0.12660971192042395,Effective,All subsidies
2023,profits_fleet,affected_oa,pacific,60604897.4148283,307370270.36774445,4.071706800588357,Effective,All subsidies
2024,profits_fleet,affected_oa,pacific,127403263.34201145,423554956.371521,2.3245220354717007,Effective,All subsidies
2025,profits_fleet,affected_oa,pacific,132470310.45758915,382407762.42419434,1.8867431585481456,Effective,All subsidies
2026,profits_fleet,affected_oa,pacific,103724801.60720348,273359180.9561081,1.6354273685795495,Effective,All subsidies
2027,profits_fleet,affected_oa,pacific,63577322.64958668,154963212.3025055,1.437397578954403,Effective,All subsidies
2028,profits_fleet,affected_oa,pacific,26770699.16537285,59022146.43795776,1.2047293600124296,Effective,All subsidies
2029,profits_fleet,affected_oa,pacific,582251.4262332916,-2930617.0095672607,-6.033250031736368,Effective,All subsidies
2030,profits_fleet,affected_oa,pacific,-13494987.63445282,-32634142.70071411,-1.4182417638826776,Effective,All subsidies
2031,profits_fleet,affected_oa,pacific,-17530355.1197052,-38601305.46644592,-1.2019693955347017,Effective,All subsidies
2032,profits_fleet,affected_oa,pacific,-15082530.993497849,-30982072.13117981,-1.0541692998699177,Effective,All subsidies
2033,profits_fleet,affected_oa,pacific,-9678894.786160469,-18333255.463493347,-0.894147613806843,Effective,All subsidies
2034,profits_fleet,affected_oa,pacific,-3972807.1498146057,-6270261.553855896,-0.5782949731522968,Effective,All subsidies
2035,profits_fleet,affected_oa,pacific,509631.6253824234,2499648.150291443,3.9048136453771436,Effective,All subsidies
2036,profits_fleet,affected_oa,pacific,3231998.3083820343,7423520.822525024,1.2968826447936175,Effective,All subsidies
2037,profits_fleet,affected_oa,pacific,4329418.0177669525,9176112.441429138,1.119479432055867,Effective,All subsidies
2038,profits_fleet,affected_oa,pacific,4270749.235468864,8884700.868667603,1.0803611682183432,Effective,All subsidies
2039,profits_fleet,affected_oa,pacific,3593108.1698350906,7626036.047180176,1.1224064755974714,Effective,All subsidies
2040,profits_fleet,affected_oa,pacific,2740502.7337236404,6185166.456718445,1.256945917479305,Effective,All subsidies
2041,profits_fleet,affected_oa,pacific,1998314.3687429428,5005492.85684967,1.5048575615249264,Effective,All subsidies
2042,profits_fleet,affected_oa,pacific,1495925.8799829483,4247634.620292664,1.8394686375377645,Effective,All subsidies
2043,profits_fleet,affected_oa,pacific,1245960.9539375305,3888976.756515503,2.1212669580257866,Effective,All subsidies
2044,profits_fleet,affected_oa,pacific,1194068.775584221,3819418.195083618,2.1986584635503053,Effective,All subsidies
2045,profits_fleet,affected_oa,pacific,1262427.2474422455,3911618.263633728,2.098490048879177,Effective,All subsidies
2046,profits_fleet,affected_oa,pacific,1379257.499742508,4060948.362411499,1.9443003668057872,Effective,All subsidies
2047,profits_fleet,affected_oa,pacific,1493514.0240764618,4200173.700904846,1.8122760370476538,Effective,All subsidies
2048,profits_fleet,affected_oa,pacific,1577890.7909069061,4297664.796508789,1.723676962483994,Effective,All subsidies
2049,profits_fleet,affected_oa,pacific,1624701.7867689133,4347686.224639893,1.6759903017563915,Effective,All subsidies
2050,profits_fleet,affected_oa,pacific,1638862.764140129,4359064.77759552,1.6598107376505158,Effective,All subsidies
2051,profits_fleet,affected_oa,pacific,1630991.3719177246,4345837.310066223,1.6645372776904237,Effective,All subsidies
2052,profits_fleet,affected_oa,pacific,1612247.5140867233,4321215.7172317505,1.680243374218849,Effective,All subsidies
2053,profits_fleet,affected_oa,pacific,1591378.5452861786,4294727.486579895,1.6987466302730452,Effective,All subsidies
2054,profits_fleet,affected_oa,pacific,1573688.1641311646,4271674.92792511,1.714435442350491,Effective,All subsidies
2055,profits_fleet,affected_oa,pacific,1561308.1998138428,4253905.039642334,1.724577402558658,Effective,All subsidies
2056,profits_fleet,affected_oa,pacific,1554117.347559929,4241054.390968323,1.7289151605102857,Effective,All subsidies
2057,profits_fleet,affected_oa,pacific,1550790.8816423416,4231727.424446106,1.7287543888345276,Effective,All subsidies
2058,profits_fleet,affected_oa,pacific,1549667.2045850754,4224349.69569397,1.725972184992482,Effective,All subsidies
2059,profits_fleet,affected_oa,pacific,1549303.793439865,4217645.1839904785,1.7222841652160343,Effective,All subsidies
2060,profits_fleet,affected_oa,pacific,1548728.2141923904,4210804.783882141,1.7188791069309304,Effective,All subsidies
2061,profits_fleet,affected_oa,pacific,1547461.338973999,4203456.389793396,1.7163563211087265,Effective,All subsidies
2062,profits_fleet,affected_oa,pacific,1545410.2811803818,4195541.670539856,1.7148400147404923,Effective,All subsidies
2063,profits_fleet,affected_oa,pacific,1542716.0375480652,4187175.9496536255,1.7141585669314525,Effective,All subsidies
2064,profits_fleet,affected_oa,pacific,1539613.3392534256,4178534.1546936035,1.7140152973212208,Effective,All subsidies
2065,profits_fleet,affected_oa,pacific,1536331.2101688385,4169778.1968917847,1.7141140981139984,Effective,All subsidies
2066,profits_fleet,affected_oa,pacific,1533039.9423027039,4161023.333946228,1.7142302161391565,Effective,All subsidies
2067,profits_fleet,affected_oa,pacific,1529836.3433904648,4152332.6348724365,1.7142332268495624,Effective,All subsidies
2068,profits_fleet,affected_oa,pacific,1526753.5069684982,4143727.075866699,1.7140773261391942,Effective,All subsidies
2069,profits_fleet,affected_oa,pacific,1523781.6277866364,4135201.0723495483,1.713775384177666,Effective,All subsidies
2070,profits_fleet,affected_oa,pacific,1520889.8067922592,4126736.9292678833,1.7133701013958869,Effective,All subsidies
2071,profits_fleet,affected_oa,pacific,1518043.1032857895,4118315.1691436768,1.7129105624403047,Effective,All subsidies
2072,profits_fleet,affected_oa,pacific,1515212.8459672928,4109920.2136764526,1.7124375460615444,Effective,All subsidies
2073,profits_fleet,affected_oa,pacific,1512380.7523784637,4101542.302848816,1.7119773221118268,Effective,All subsidies
2074,profits_fleet,affected_oa,pacific,1509538.6601963043,4093177.0298080444,1.711541703261682,Effective,All subsidies
2075,profits_fleet,affected_oa,pacific,1506685.9228105545,4084823.7808761597,1.7111315762852397,Effective,All subsidies
2076,profits_fleet,affected_oa,pacific,1503826.159731865,4076484.006072998,1.7107415173571943,Effective,All subsidies
2077,profits_fleet,affected_oa,pacific,1500964.442475319,4068159.8309936523,1.710363893953835,Effective,All subsidies
2078,profits_fleet,affected_oa,pacific,1498105.4025821686,4059853.185546875,1.7099916858648394,Effective,All subsidies
2079,profits_fleet,affected_oa,pacific,1495252.303235054,4051565.4102783203,1.7096199093039706,Effective,All subsidies
2080,profits_fleet,affected_oa,pacific,1492406.8635177612,4043297.2024230957,1.7092459176263874,Effective,All subsidies
2081,profits_fleet,affected_oa,pacific,1489569.537472725,4035048.747741699,1.7088690029119127,Effective,All subsidies
2082,profits_fleet,affected_oa,pacific,1486739.973643303,4026819.9140090942,1.708489705931055,Effective,All subsidies
2083,profits_fleet,affected_oa,pacific,1483917.4623327255,4018610.4276657104,1.7081091298355875,Effective,All subsidies
2084,profits_fleet,affected_oa,pacific,1481101.2672224045,4010419.998764038,1.7077284231111438,Effective,All subsidies
2085,profits_fleet,affected_oa,pacific,1478290.8132638931,4002248.3882522583,1.7073484813287598,Effective,All subsidies
2086,profits_fleet,affected_oa,pacific,1475485.7503099442,3994095.429534912,1.706969842776118,Effective,All subsidies
2087,profits_fleet,affected_oa,pacific,1472685.9333667755,3985961.02167511,1.7065927169974522,Effective,All subsidies
2088,profits_fleet,affected_oa,pacific,1469891.3619098663,3977845.109603882,1.7062170801761627,Effective,All subsidies
2089,profits_fleet,affected_oa,pacific,1467102.1117401123,3969747.662826538,1.705842784261327,Effective,All subsidies
2090,profits_fleet,affected_oa,pacific,1464318.2788944244,3961668.6586608887,1.705469648068581,Effective,All subsidies
2091,profits_fleet,affected_oa,pacific,1461539.9444503784,3953608.071662903,1.7050975149021212,Effective,All subsidies
2092,profits_fleet,affected_oa,pacific,1458767.1586036682,3945565.869102478,1.7047262791953537,Effective,All subsidies
2093,profits_fleet,affected_oa,pacific,1455999.9395513535,3937542.0105438232,1.7043558887489536,Effective,All subsidies
2094,profits_fleet,affected_oa,pacific,1453238.280678749,3929536.449493408,1.7039863329626026,Effective,All subsidies
2095,profits_fleet,affected_oa,pacific,1450482.1605529785,3921549.135826111,1.7036176262457916,Effective,All subsidies
2096,profits_fleet,affected_oa,pacific,1447731.5519285202,3913580.017845154,1.7032497928444552,Effective,All subsidies
2097,profits_fleet,affected_oa,pacific,1444986.4281330109,3905629.0439834595,1.7028828561592184,Effective,All subsidies
2098,profits_fleet,affected_oa,pacific,1442246.766401291,3897696.1634750366,1.702516832955437,Effective,All subsidies
2099,profits_fleet,affected_oa,pacific,1439512.548789978,3889781.326522827,1.7021517317042425,Effective,All subsidies
2100,profits_fleet,affected_oa,pacific,1436783.7615032196,3881884.4843673706,1.7017875538250729,Effective,All subsidies
2019,profits_fleet,unaffected_managed,pacific,-37234041.87509899,-37234041.87509899,0,Effective,All subsidies
2020,profits_fleet,unaffected_managed,pacific,-21784299.48241837,24286795.713160563,2.1148761397061175,Effective,All subsidies
2021,profits_fleet,unaffected_managed,pacific,-17179693.58785113,40314518.74143246,3.346637821872531,Effective,All subsidies
2022,profits_fleet,unaffected_managed,pacific,-14619707.57858286,49459197.96946128,4.383049743205297,Effective,All subsidies
2023,profits_fleet,unaffected_managed,pacific,-12876940.916202817,55042715.89798923,5.274518012949022,Effective,All subsidies
2024,profits_fleet,unaffected_managed,pacific,-11823547.65205679,57795622.22032495,5.888179412908357,Effective,All subsidies
2025,profits_fleet,unaffected_managed,pacific,-11355641.807473306,58582047.73191531,6.15884955911181,Effective,All subsidies
2026,profits_fleet,unaffected_managed,pacific,-11302105.027259972,58238424.00976296,6.152882924844135,Effective,All subsidies
2027,profits_fleet,unaffected_managed,pacific,-11478853.120415319,57410783.595360115,6.001438993348049,Effective,All subsidies
2028,profits_fleet,unaffected_managed,pacific,-11733565.635167502,56527065.22888477,5.8175522246591,Effective,All subsidies
2029,profits_fleet,unaffected_managed,pacific,-11964770.733743958,55822039.03297241,5.665533529659606,Effective,All subsidies
2030,profits_fleet,unaffected_managed,pacific,-12122007.009457137,55379622.569793776,5.568519266371374,Effective,All subsidies
2031,profits_fleet,unaffected_managed,pacific,-12194960.868707228,55182957.10289426,5.525062252925796,Effective,All subsidies
2032,profits_fleet,unaffected_managed,pacific,-12198210.496652607,55164162.02476664,5.522315961009577,Effective,All subsidies
2033,profits_fleet,unaffected_managed,pacific,-12156691.353409208,55244444.47340031,5.544365145694649,Effective,All subsidies
2034,profits_fleet,unaffected_managed,pacific,-12095004.86107416,55358826.12517984,5.576999080285066,Effective,All subsidies
2035,profits_fleet,unaffected_managed,pacific,-12031551.834797237,55465742.343558624,5.610023969072928,Effective,All subsidies
2036,profits_fleet,unaffected_managed,pacific,-11976833.400521286,55545989.47912927,5.637785934027575,Effective,All subsidies
2037,profits_fleet,unaffected_managed,pacific,-11934470.362763979,55596479.060781196,5.658478958081326,Effective,All subsidies
2038,profits_fleet,unaffected_managed,pacific,-11903447.65498329,55623020.84060414,5.672849619103251,Effective,All subsidies
2039,profits_fleet,unaffected_managed,pacific,-11880467.928919692,55634473.68351312,5.682852057374481,Effective,All subsidies
2040,profits_fleet,unaffected_managed,pacific,-11861788.28154628,55639047.73331256,5.690612107777358,Effective,All subsidies
2041,profits_fleet,unaffected_managed,pacific,-11844330.10622507,55642598.70677133,5.697825728238277,Effective,All subsidies
2042,profits_fleet,unaffected_managed,pacific,-11826124.523553263,55648343.99698074,5.705543552002166,Effective,All subsidies
2043,profits_fleet,unaffected_managed,pacific,-11806287.290955275,55657367.85355373,5.714214255669731,Effective,All subsidies
2044,profits_fleet,unaffected_managed,pacific,-11784742.26959975,55669403.44032247,5.723854129922622,Effective,All subsidies
2045,profits_fleet,unaffected_managed,pacific,-11761874.065172069,55683563.55273874,5.734242455258266,Effective,All subsidies
2046,profits_fleet,unaffected_managed,pacific,-11738226.045741055,55698865.168775275,5.7450837078558665,Effective,All subsidies
2047,profits_fleet,unaffected_managed,pacific,-11714296.496316157,55714519.621110275,5.756113151022858,Effective,All subsidies
2048,profits_fleet,unaffected_managed,pacific,-11690438.013043456,55730031.90250678,5.767146606510955,Effective,All subsidies
2049,profits_fleet,unaffected_managed,pacific,-11666837.842273854,55745178.46073206,5.778088048737924,Effective,All subsidies
2050,profits_fleet,unaffected_managed,pacific,-11643547.282431733,55759928.801643804,5.788912472213403,Effective,All subsidies
2051,profits_fleet,unaffected_managed,pacific,-11620530.781157177,55774357.96725722,5.799639450006533,Effective,All subsidies
2052,profits_fleet,unaffected_managed,pacific,-11597713.880857565,55788576.02762945,5.810308014212221,Effective,All subsidies
2053,profits_fleet,unaffected_managed,pacific,-11575018.892138734,55802683.63898428,5.820958320584955,Effective,All subsidies
2054,profits_fleet,unaffected_managed,pacific,-11552385.193283334,55816751.81596513,5.831621425540547,Effective,All subsidies
2055,profits_fleet,unaffected_managed,pacific,-11529776.19153453,55830818.99271603,5.842315936167825,Effective,All subsidies
2056,profits_fleet,unaffected_managed,pacific,-11507177.297614083,55844897.58505221,5.853049200574252,Effective,All subsidies
2057,profits_fleet,unaffected_managed,pacific,-11484589.47552742,55858983.75275703,5.863820676549847,Effective,All subsidies
2058,profits_fleet,unaffected_managed,pacific,-11462021.937692497,55873066.37282045,5.87462567045729,Effective,All subsidies
2059,profits_fleet,unaffected_managed,pacific,-11439486.146069378,55887133.393860415,5.88545837463716,Effective,All subsidies
2060,profits_fleet,unaffected_managed,pacific,-11416991.98430048,55901175.29043122,5.896313789770633,Effective,All subsidies
2061,profits_fleet,unaffected_managed,pacific,-11394546.046969093,55915186.19144757,5.907188576092578,Effective,All subsidies
2062,profits_fleet,unaffected_managed,pacific,-11372151.502426207,55929163.54923196,5.918081115723764,Effective,All subsidies
2063,profits_fleet,unaffected_managed,pacific,-11349808.849751502,55943107.149777725,5.928991130190053,Effective,All subsidies
2064,profits_fleet,unaffected_managed,pacific,-11327516.981037498,55957018.03342469,5.939919147956072,Effective,All subsidies
2065,profits_fleet,unaffected_managed,pacific,-11305274.152767181,55970897.6369489,5.950866018870401,Effective,All subsidies
2066,profits_fleet,unaffected_managed,pacific,-11283078.671594769,55984747.260153964,5.9618325715565526,Effective,All subsidies
2067,profits_fleet,unaffected_managed,pacific,-11260929.257369697,55998567.82902546,5.9728194316092775,Effective,All subsidies
2068,profits_fleet,unaffected_managed,pacific,-11238825.141459905,56012359.86794348,5.983826971496734,Effective,All subsidies
2069,profits_fleet,unaffected_managed,pacific,-11216765.99639206,56026123.58484979,5.994855344479053,Effective,All subsidies
2070,profits_fleet,unaffected_managed,pacific,-11194751.790308867,56039858.99266715,6.005904556202848,Effective,All subsidies
2071,profits_fleet,unaffected_managed,pacific,-11172782.635633964,56053566.01908989,6.016974539566822,Effective,All subsidies
2072,profits_fleet,unaffected_managed,pacific,-11150858.671321448,56067244.58331616,6.0280652132659345,Effective,All subsidies
2073,profits_fleet,unaffected_managed,pacific,-11128979.992066216,56080894.63703652,6.039176517256411,Effective,All subsidies
2074,profits_fleet,unaffected_managed,pacific,-11107146.620394234,56094516.17714293,6.05030842702173,Effective,All subsidies
2075,profits_fleet,unaffected_managed,pacific,-11085358.50898679,56108109.240951255,6.0614609527932695,Effective,All subsidies
2076,profits_fleet,unaffected_managed,pacific,-11063615.55897633,56121673.893730834,6.072634130729281,Effective,All subsidies
2077,profits_fleet,unaffected_managed,pacific,-11041917.642537676,56135210.21541579,6.083828011826637,Effective,All subsidies
2078,profits_fleet,unaffected_managed,pacific,-11020264.622341346,56148718.29018934,6.095042652275267,Effective,All subsidies
2079,profits_fleet,unaffected_managed,pacific,-10998656.364567451,56162198.20010169,6.106278106935873,Effective,All subsidies
2080,profits_fleet,unaffected_managed,pacific,-10977092.745235577,56175650.02231152,6.117534426106914,Effective,All subsidies
2081,profits_fleet,unaffected_managed,pacific,-10955573.651342303,56189073.82885297,6.128811654875649,Effective,All subsidies
2082,profits_fleet,unaffected_managed,pacific,-10934098.978879571,56202469.68773468,6.140109834042659,Effective,All subsidies
2083,profits_fleet,unaffected_managed,pacific,-10912668.629632462,56215837.66444941,6.151429001683408,Effective,All subsidies
2084,profits_fleet,unaffected_managed,pacific,-10891282.508081228,56229177.823315695,6.16276919468338,Effective,All subsidies
2085,profits_fleet,unaffected_managed,pacific,-10869940.519117832,56242490.22840126,6.174130449884532,Effective,All subsidies
2086,profits_fleet,unaffected_managed,pacific,-10848642.56675725,56255774.94400914,6.185512804743871,Effective,All subsidies
2087,profits_fleet,unaffected_managed,pacific,-10827388.553711478,56269032.03481956,6.196916297562011,Effective,All subsidies
2088,profits_fleet,unaffected_managed,pacific,-10806178.381532267,56282261.56582315,6.208340967423729,Effective,All subsidies
2089,profits_fleet,unaffected_managed,pacific,-10785011.951035194,56295463.602163866,6.219786853992348,Effective,All subsidies
2090,profits_fleet,unaffected_managed,pacific,-10763889.16277324,56308638.20897801,6.231253997274576,Effective,All subsidies
2091,profits_fleet,unaffected_managed,pacific,-10742809.91741838,56321785.45126791,6.242742437427645,Effective,All subsidies
