Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2085,revenue_fleet,unaffected_managed,indian,1892.4871331478857,1958.3505629252008,0.034802577319382126,Absolute,Fuel subsidies
2086,revenue_fleet,unaffected_managed,indian,1892.3665182927955,1958.350741078553,0.03486862727062272,Absolute,Fuel subsidies
2087,revenue_fleet,unaffected_managed,indian,1892.2461754883377,1958.3509190356435,0.03493453674453641,Absolute,Fuel subsidies
2088,revenue_fleet,unaffected_managed,indian,1892.1261041018117,1958.351096796694,0.035000306032096716,Absolute,Fuel subsidies
2089,revenue_fleet,unaffected_managed,indian,1892.0063035020862,1958.3512743619226,0.035065935423699415,Absolute,Fuel subsidies
2090,revenue_fleet,unaffected_managed,indian,1891.8867730595837,1958.3514517315518,0.03513142520917392,Absolute,Fuel subsidies
2091,revenue_fleet,unaffected_managed,indian,1891.767512146288,1958.3516289058007,0.03519677567777355,Absolute,Fuel subsidies
2092,revenue_fleet,unaffected_managed,indian,1891.6485201357311,1958.3518058848883,0.03526198711818359,Absolute,Fuel subsidies
2093,revenue_fleet,unaffected_managed,indian,1891.5297964029926,1958.3519826690354,0.03532705981852068,Absolute,Fuel subsidies
2094,revenue_fleet,unaffected_managed,indian,1891.4113403246934,1958.3521592584605,0.035391994066333324,Absolute,Fuel subsidies
2095,revenue_fleet,unaffected_managed,indian,1891.2931512789967,1958.3523356533826,0.03545679014860115,Absolute,Fuel subsidies
2096,revenue_fleet,unaffected_managed,indian,1891.1752286455958,1958.3525118540206,0.03552144835174009,Absolute,Fuel subsidies
2097,revenue_fleet,unaffected_managed,indian,1891.0575718057166,1958.3526878605924,0.035585968961599386,Absolute,Fuel subsidies
2098,revenue_fleet,unaffected_managed,indian,1890.9401801421109,1958.3528636733163,0.035650352263464566,Absolute,Fuel subsidies
2099,revenue_fleet,unaffected_managed,indian,1890.8230530390508,1958.3530392924115,0.03571459854205934,Absolute,Fuel subsidies
2100,revenue_fleet,unaffected_managed,indian,1890.7061898823292,1958.3532147180936,0.03577870808154198,Absolute,Fuel subsidies
2019,revenue_fleet,unaffected_oa,indian,51163302.31499464,51163302.31499464,0,Absolute,Fuel subsidies
2020,revenue_fleet,unaffected_oa,indian,50273325.2833403,51908209.71473908,0.032519918310248544,Absolute,Fuel subsidies
2021,revenue_fleet,unaffected_oa,indian,49667480.023356475,53662251.11828806,0.08043031563214037,Absolute,Fuel subsidies
2022,revenue_fleet,unaffected_oa,indian,49193025.63190671,54366818.14110954,0.1051732932207995,Absolute,Fuel subsidies
2023,revenue_fleet,unaffected_oa,indian,49017025.89260776,54970095.91849064,0.12144902546567309,Absolute,Fuel subsidies
2024,revenue_fleet,unaffected_oa,indian,49040266.46012636,55429454.75857743,0.13028453472303184,Absolute,Fuel subsidies
2025,revenue_fleet,unaffected_oa,indian,49155309.110302515,55774127.36721859,0.13465113691104488,Absolute,Fuel subsidies
2026,revenue_fleet,unaffected_oa,indian,49281645.50001712,56004193.87724614,0.1364107936945142,Absolute,Fuel subsidies
2027,revenue_fleet,unaffected_oa,indian,49379706.933545485,56139556.713796526,0.13689529970982517,Absolute,Fuel subsidies
2028,revenue_fleet,unaffected_oa,indian,49439731.39989475,56206912.60100289,0.136877386051546,Absolute,Fuel subsidies
2029,revenue_fleet,unaffected_oa,indian,49467755.95647536,56232281.48153014,0.13674615705241616,Absolute,Fuel subsidies
2030,revenue_fleet,unaffected_oa,indian,49474944.62464069,56235867.94724067,0.13665347932967162,Absolute,Fuel subsidies
2031,revenue_fleet,unaffected_oa,indian,49471618.11934312,56230870.16736718,0.13662888551003827,Absolute,Fuel subsidies
2032,revenue_fleet,unaffected_oa,indian,49464942.28140026,56224468.38576617,0.13665286549637023,Absolute,Fuel subsidies
2033,revenue_fleet,unaffected_oa,indian,49458804.1513729,56219661.30564456,0.1366967372195145,Absolute,Fuel subsidies
2034,revenue_fleet,unaffected_oa,indian,49454653.21430392,56217051.29445751,0.13673936911153353,Absolute,Fuel subsidies
2035,revenue_fleet,unaffected_oa,indian,49452524.27560854,56216174.83016739,0.1367705825664977,Absolute,Fuel subsidies
2036,revenue_fleet,unaffected_oa,indian,49451856.78925758,56216307.44452863,0.13678860804151835,Absolute,Fuel subsidies
2037,revenue_fleet,unaffected_oa,indian,49452002.072138816,56216845.285858795,0.13679614434723325,Absolute,Fuel subsidies
2038,revenue_fleet,unaffected_oa,indian,49452458.68780214,56217415.7961233,0.13679718436304547,Absolute,Fuel subsidies
2039,revenue_fleet,unaffected_oa,indian,49452928.613125816,56217851.80926266,0.1367951987041936,Absolute,Fuel subsidies
2040,revenue_fleet,unaffected_oa,indian,49453283.07004661,56218120.050262816,0.13679247484205156,Absolute,Fuel subsidies
2041,revenue_fleet,unaffected_oa,indian,49453500.43434101,56218252.699558765,0.1367901605711259,Absolute,Fuel subsidies
2042,revenue_fleet,unaffected_oa,indian,49453610.05338707,56218300.28123932,0.13678860290582454,Absolute,Fuel subsidies
2043,revenue_fleet,unaffected_oa,indian,49453654.38618576,56218306.91927841,0.13678771805754103,Absolute,Fuel subsidies
2044,revenue_fleet,unaffected_oa,indian,49453669.46966887,56218301.87972884,0.13678726943020636,Absolute,Fuel subsidies
2045,revenue_fleet,unaffected_oa,indian,49453678.54677402,56218300.22683116,0.13678702735245588,Absolute,Fuel subsidies
2046,revenue_fleet,unaffected_oa,indian,49453692.992027625,56218307.05101323,0.13678683329223,Absolute,Fuel subsidies
2047,revenue_fleet,unaffected_oa,indian,49453716.02980853,56218321.980090804,0.13678660560522626,Absolute,Fuel subsidies
2048,revenue_fleet,unaffected_oa,indian,49453746.57630061,56218342.54342303,0.13678631924652127,Absolute,Fuel subsidies
2049,revenue_fleet,unaffected_oa,indian,49453782.05426421,56218366.12526508,0.1367859805662241,Absolute,Fuel subsidies
2050,revenue_fleet,unaffected_oa,indian,49453819.988022566,56218390.79571608,0.13678560744815774,Absolute,Fuel subsidies
2051,revenue_fleet,unaffected_oa,indian,49453858.64081616,56218415.45225089,0.13678521752095768,Absolute,Fuel subsidies
2052,revenue_fleet,unaffected_oa,indian,49453897.07310469,56218439.64197904,0.13678482322383492,Absolute,Fuel subsidies
2053,revenue_fleet,unaffected_oa,indian,49453934.942677595,56218463.30495115,0.13678443121087072,Absolute,Fuel subsidies
2054,revenue_fleet,unaffected_oa,indian,49453972.253154926,56218486.55829191,0.13678404376719086,Absolute,Fuel subsidies
2055,revenue_fleet,unaffected_oa,indian,49454009.15166313,56218509.558165714,0.136783660668593,Absolute,Fuel subsidies
2056,revenue_fleet,unaffected_oa,indian,49454045.80395041,56218532.43252371,0.1367832806923343,Absolute,Fuel subsidies
2057,revenue_fleet,unaffected_oa,indian,49454082.336970724,56218555.26169936,0.13678290254456257,Absolute,Fuel subsidies
2058,revenue_fleet,unaffected_oa,indian,49454118.825799435,56218578.083969586,0.13678252527353169,Absolute,Fuel subsidies
2059,revenue_fleet,unaffected_oa,indian,49454155.30274943,56218600.90970345,0.136782148346146,Absolute,Fuel subsidies
2060,revenue_fleet,unaffected_oa,indian,49454191.77320009,56218623.73500506,0.13678177155997343,Absolute,Fuel subsidies
2061,revenue_fleet,unaffected_oa,indian,49454228.22978112,56218646.55129311,0.13678139491091054,Absolute,Fuel subsidies
2062,revenue_fleet,unaffected_oa,indian,49454264.66188177,56218669.35051948,0.13678101848012233,Absolute,Fuel subsidies
2063,revenue_fleet,unaffected_oa,indian,49454301.06053421,56218692.127139166,0.13678064236162288,Absolute,Fuel subsidies
2064,revenue_fleet,unaffected_oa,indian,49454337.419991456,56218714.878202386,0.13678026662786696,Absolute,Fuel subsidies
2065,revenue_fleet,unaffected_oa,indian,49454373.73748103,56218737.60265736,0.1367798913213147,Absolute,Fuel subsidies
2066,revenue_fleet,unaffected_oa,indian,49454410.01226573,56218760.30052978,0.136779516459429,Absolute,Fuel subsidies
2067,revenue_fleet,unaffected_oa,indian,49454446.24467908,56218782.97228406,0.13677914204393252,Absolute,Fuel subsidies
2068,revenue_fleet,unaffected_oa,indian,49454482.43542127,56218805.61843961,0.13677876806923078,Absolute,Fuel subsidies
2069,revenue_fleet,unaffected_oa,indian,49454518.58516192,56218828.239399135,0.13677839452807347,Absolute,Fuel subsidies
2070,revenue_fleet,unaffected_oa,indian,49454554.69438278,56218850.83541197,0.13677802141442608,Absolute,Fuel subsidies
2071,revenue_fleet,unaffected_oa,indian,49454590.76336487,56218873.40660243,0.13677764872434103,Absolute,Fuel subsidies
2072,revenue_fleet,unaffected_oa,indian,49454626.79223927,56218895.95301671,0.13677727645573767,Absolute,Fuel subsidies
2073,revenue_fleet,unaffected_oa,indian,49454662.78105079,56218918.47466413,0.13677690460777256,Absolute,Fuel subsidies
2074,revenue_fleet,unaffected_oa,indian,49454698.72980856,56218940.97154429,0.1367765331802257,Absolute,Fuel subsidies
2075,revenue_fleet,unaffected_oa,indian,49454734.63851732,56218963.44366077,0.1367761621730592,Absolute,Fuel subsidies
2076,revenue_fleet,unaffected_oa,indian,49454770.50719166,56218985.89102568,0.13677579158618022,Absolute,Fuel subsidies
2077,revenue_fleet,unaffected_oa,indian,49454806.33585922,56219008.31365904,0.1367754214193569,Absolute,Fuel subsidies
2078,revenue_fleet,unaffected_oa,indian,49454842.124558255,56219030.71158628,0.1367750516722218,Absolute,Fuel subsidies
2079,revenue_fleet,unaffected_oa,indian,49454877.8733337,56219053.08483565,0.13677468234431175,Absolute,Fuel subsidies
2080,revenue_fleet,unaffected_oa,indian,49454913.58223362,56219075.43343643,0.13677431343511218,Absolute,Fuel subsidies
2081,revenue_fleet,unaffected_oa,indian,49454949.25130681,56219097.757417865,0.13677394494409106,Absolute,Fuel subsidies
2082,revenue_fleet,unaffected_oa,indian,49454984.88060157,56219120.05680872,0.13677357687071784,Absolute,Fuel subsidies
2083,revenue_fleet,unaffected_oa,indian,49455020.47016535,56219142.33163719,0.13677320921447036,Absolute,Fuel subsidies
2084,revenue_fleet,unaffected_oa,indian,49455056.02004476,56219164.581931174,0.13677284197483947,Absolute,Fuel subsidies
2085,revenue_fleet,unaffected_oa,indian,49455091.53028585,56219186.80771831,0.13677247515132362,Absolute,Fuel subsidies
2086,revenue_fleet,unaffected_oa,indian,49455127.00093436,56219209.00902604,0.13677210874342485,Absolute,Fuel subsidies
2087,revenue_fleet,unaffected_oa,indian,49455162.43203593,56219231.18588174,0.1367717427506456,Absolute,Fuel subsidies
2088,revenue_fleet,unaffected_oa,indian,49455197.82363605,56219253.338312864,0.1367713771724937,Absolute,Fuel subsidies
2089,revenue_fleet,unaffected_oa,indian,49455233.1757803,56219275.466346815,0.1367710120084738,Absolute,Fuel subsidies
2090,revenue_fleet,unaffected_oa,indian,49455268.48851418,56219297.570011035,0.13677064725809304,Absolute,Fuel subsidies
2091,revenue_fleet,unaffected_oa,indian,49455303.76188321,56219319.64933288,0.1367702829208567,Absolute,Fuel subsidies
2092,revenue_fleet,unaffected_oa,indian,49455338.995932885,56219341.70433971,0.1367699189962703,Absolute,Fuel subsidies
2093,revenue_fleet,unaffected_oa,indian,49455374.190708615,56219363.73505886,0.1367695554838411,Absolute,Fuel subsidies
2094,revenue_fleet,unaffected_oa,indian,49455409.34625577,56219385.74151762,0.13676919238307633,Absolute,Fuel subsidies
2095,revenue_fleet,unaffected_oa,indian,49455444.46261968,56219407.72374327,0.13676882969348406,Absolute,Fuel subsidies
2096,revenue_fleet,unaffected_oa,indian,49455479.53984563,56219429.68176302,0.13676846741457166,Absolute,Fuel subsidies
2097,revenue_fleet,unaffected_oa,indian,49455514.57797879,56219451.6156041,0.13676810554584973,Absolute,Fuel subsidies
2098,revenue_fleet,unaffected_oa,indian,49455549.57706431,56219473.52529365,0.13676774408682738,Absolute,Fuel subsidies
2099,revenue_fleet,unaffected_oa,indian,49455584.53714726,56219495.410858825,0.13676738303701638,Absolute,Fuel subsidies
2100,revenue_fleet,unaffected_oa,indian,49455619.45827267,56219517.27232672,0.13676702239592756,Absolute,Fuel subsidies
2019,revenue_total,Total,indian,14101655055.151457,14101655055.151457,0,Absolute,Fuel subsidies
2020,revenue_total,Total,indian,13962064420.673004,13895202226.41369,-0.004788847282520322,Absolute,Fuel subsidies
2021,revenue_total,Total,indian,13820816021.318453,13763256703.263731,-0.004164683037957906,Absolute,Fuel subsidies
2022,revenue_total,Total,indian,13719057151.463057,13684869403.549387,-0.0024919896124219925,Absolute,Fuel subsidies
2023,revenue_total,Total,indian,13665967457.462173,13656600106.153946,-6.854510181869769e-4,Absolute,Fuel subsidies
2024,revenue_total,Total,indian,13649329306.99432,13656612216.269669,5.335726841623409e-4,Absolute,Fuel subsidies
2025,revenue_total,Total,indian,13652872086.495384,13668288015.487968,0.0011291345070047756,Absolute,Fuel subsidies
2026,revenue_total,Total,indian,13663847671.905659,13681378903.178465,0.0012830376694591133,Absolute,Fuel subsidies
2027,revenue_total,Total,indian,13674847831.966925,13691375194.747852,0.001208595736055839,Absolute,Fuel subsidies
2028,revenue_total,Total,indian,13682788858.72413,13697312208.026949,0.001061431953147346,Absolute,Fuel subsidies
2029,revenue_total,Total,indian,13687238095.006754,13699933009.512766,9.27500085692467e-4,Absolute,Fuel subsidies
2030,revenue_total,Total,indian,13688986037.560944,13700468150.993818,8.387848012532945e-4,Absolute,Fuel subsidies
2031,revenue_total,Total,indian,13689116198.643097,13700004572.672398,7.954037259454321e-4,Absolute,Fuel subsidies
2032,revenue_total,Total,indian,13688534118.483341,13699266169.159311,7.840175275947783e-4,Absolute,Fuel subsidies
2033,revenue_total,Total,indian,13687818143.7073,13698625072.651402,7.895289687984058e-4,Absolute,Fuel subsidies
2034,revenue_total,Total,indian,13687247617.379496,13698205064.695002,8.005588575450825e-4,Absolute,Fuel subsidies
2035,revenue_total,Total,indian,13686898354.600903,13697993866.240599,8.106666208978108e-4,Absolute,Fuel subsidies
2036,revenue_total,Total,indian,13686739782.532154,13697927358.002995,8.174025113795702e-4,Absolute,Fuel subsidies
2037,revenue_total,Total,indian,13686705487.845087,13697938510.36622,8.207250847261428e-4,Absolute,Fuel subsidies
2038,revenue_total,Total,indian,13686732774.946568,13697978091.580112,8.216216987979312e-4,Absolute,Fuel subsidies
2039,revenue_total,Total,indian,13686778137.395842,13698018041.100496,8.2122348969363e-4,Absolute,Fuel subsidies
2040,revenue_total,Total,indian,13686818318.792673,13698046846.340723,8.203899026432321e-4,Absolute,Fuel subsidies
2041,revenue_total,Total,indian,13686845060.367762,13698062979.90957,8.196132485120467e-4,Absolute,Fuel subsidies
2042,revenue_total,Total,indian,13686858690.244865,13698069406.187643,8.190861173110474e-4,Absolute,Fuel subsidies
2043,revenue_total,Total,indian,13686863031.500534,13698070077.022291,8.188176864168167e-4,Absolute,Fuel subsidies
2044,revenue_total,Total,indian,13686862292.516863,13698068227.582314,8.187365976186804e-4,Absolute,Fuel subsidies
2045,revenue_total,Total,indian,13686859659.563377,13698065886.270258,8.187580632530617e-4,Absolute,Fuel subsidies
2046,revenue_total,Total,indian,13686856996.158148,13698064016.916727,8.188162382148819e-4,Absolute,Fuel subsidies
2047,revenue_total,Total,indian,13686855089.332243,13698062877.816107,8.18872444452149e-4,Absolute,Fuel subsidies
2048,revenue_total,Total,indian,13686854055.145245,13698062367.334297,8.189107696986866e-4,Absolute,Fuel subsidies
2049,revenue_total,Total,indian,13686853696.726809,13698062266.26446,8.189295937554718e-4,Absolute,Fuel subsidies
2050,revenue_total,Total,indian,13686853741.826738,13698062369.62726,8.189338479060764e-4,Absolute,Fuel subsidies
2051,revenue_total,Total,indian,13686853963.244537,13698062536.229296,8.189298296641816e-4,Absolute,Fuel subsidies
2052,revenue_total,Total,indian,13686854216.474003,13698062690.762373,8.189226034773717e-4,Absolute,Fuel subsidies
2053,revenue_total,Total,indian,13686854432.18088,13698062806.013933,8.18915251023652e-4,Absolute,Fuel subsidies
2054,revenue_total,Total,indian,13686854591.92672,13698062882.025255,8.189091235868627e-4,Absolute,Fuel subsidies
2055,revenue_total,Total,indian,13686854703.718737,13698062929.906284,8.189044473820851e-4,Absolute,Fuel subsidies
2056,revenue_total,Total,indian,13686854784.360823,13698062962.123335,8.189009044882352e-4,Absolute,Fuel subsidies
2057,revenue_total,Total,indian,13686854849.607525,13698062988.166712,8.188980362795571e-4,Absolute,Fuel subsidies
2058,revenue_total,Total,indian,13686854910.345877,13698063013.631418,8.188954554540753e-4,Absolute,Fuel subsidies
2059,revenue_total,Total,indian,13686854972.368761,13698063040.945625,8.188929158299162e-4,Absolute,Fuel subsidies
2060,revenue_total,Total,indian,13686855037.712397,13698063070.562933,8.188903016546921e-4,Absolute,Fuel subsidies
2061,revenue_total,Total,indian,13686855106.271215,13698063102.005829,8.188875857594195e-4,Absolute,Fuel subsidies
2062,revenue_total,Total,indian,13686855177.074612,13698063134.553368,8.188847864430686e-4,Absolute,Fuel subsidies
2063,revenue_total,Total,indian,13686855249.063519,13698063167.589663,8.188819361489846e-4,Absolute,Fuel subsidies
2064,revenue_total,Total,indian,13686855321.439667,13698063200.715809,8.188790641036167e-4,Absolute,Fuel subsidies
2065,revenue_total,Total,indian,13686855393.738207,13698063233.734007,8.188761898461828e-4,Absolute,Fuel subsidies
2066,revenue_total,Total,indian,13686855465.764273,13698063266.584208,8.188733232384582e-4,Absolute,Fuel subsidies
2067,revenue_total,Total,indian,13686855537.490599,13698063299.27936,8.188704672202607e-4,Absolute,Fuel subsidies
2068,revenue_total,Total,indian,13686855608.967632,13698063331.858435,8.188676209500654e-4,Absolute,Fuel subsidies
2069,revenue_total,Total,indian,13686855680.264116,13698063364.359982,8.1886478221775e-4,Absolute,Fuel subsidies
2070,revenue_total,Total,indian,13686855751.437155,13698063396.811466,8.188619488544412e-4,Absolute,Fuel subsidies
2071,revenue_total,Total,indian,13686855822.522945,13698063429.228096,8.188591193243582e-4,Absolute,Fuel subsidies
2072,revenue_total,Total,indian,13686855893.538807,13698063461.615805,8.188562927946473e-4,Absolute,Fuel subsidies
2073,revenue_total,Total,indian,13686855964.48933,13698063493.97508,8.188534689652783e-4,Absolute,Fuel subsidies
2074,revenue_total,Total,indian,13686856035.372526,13698063526.30408,8.188506478469614e-4,Absolute,Fuel subsidies
2075,revenue_total,Total,indian,13686856106.18423,13698063558.600534,8.188478295786051e-4,Absolute,Fuel subsidies
2076,revenue_total,Total,indian,13686856176.920582,13698063590.862665,8.188450143124778e-4,Absolute,Fuel subsidies
2077,revenue_total,Total,indian,13686856247.57895,13698063623.089401,8.188422021625909e-4,Absolute,Fuel subsidies
2078,revenue_total,Total,indian,13686856318.157982,13698063655.280281,8.188393931943834e-4,Absolute,Fuel subsidies
2079,revenue_total,Total,indian,13686856388.657267,13698063687.435223,8.188365874317096e-4,Absolute,Fuel subsidies
2080,revenue_total,Total,indian,13686856459.076931,13698063719.55434,8.188337848737257e-4,Absolute,Fuel subsidies
2081,revenue_total,Total,indian,13686856529.417309,13698063751.6378,8.188309855081483e-4,Absolute,Fuel subsidies
2082,revenue_total,Total,indian,13686856599.67876,13698063783.685768,8.188281893207413e-4,Absolute,Fuel subsidies
2083,revenue_total,Total,indian,13686856669.861578,13698063815.69835,8.188253962979698e-4,Absolute,Fuel subsidies
2084,revenue_total,Total,indian,13686856739.965967,13698063847.675638,8.188226064313206e-4,Absolute,Fuel subsidies
2085,revenue_total,Total,indian,13686856809.992067,13698063879.61768,8.188198197142353e-4,Absolute,Fuel subsidies
2086,revenue_total,Total,indian,13686856879.939976,13698063911.524517,8.18817036142667e-4,Absolute,Fuel subsidies
2087,revenue_total,Total,indian,13686856949.80977,13698063943.396175,8.188142557127086e-4,Absolute,Fuel subsidies
2088,revenue_total,Total,indian,13686857019.601526,13698063975.232697,8.188114784219867e-4,Absolute,Fuel subsidies
2089,revenue_total,Total,indian,13686857089.315317,13698064007.034107,8.188087042670128e-4,Absolute,Fuel subsidies
2090,revenue_total,Total,indian,13686857158.951225,13698064038.800447,8.188059332447162e-4,Absolute,Fuel subsidies
2091,revenue_total,Total,indian,13686857228.509336,13698064070.531757,8.188031653517469e-4,Absolute,Fuel subsidies
2092,revenue_total,Total,indian,13686857297.989744,13698064102.228071,8.188004005837793e-4,Absolute,Fuel subsidies
2093,revenue_total,Total,indian,13686857367.392534,13698064133.889431,8.18797638937603e-4,Absolute,Fuel subsidies
2094,revenue_total,Total,indian,13686857436.717794,13698064165.515877,8.187948804097287e-4,Absolute,Fuel subsidies
2095,revenue_total,Total,indian,13686857505.965624,13698064197.107452,8.18792124996109e-4,Absolute,Fuel subsidies
2096,revenue_total,Total,indian,13686857575.13611,13698064228.66419,8.187893726926972e-4,Absolute,Fuel subsidies
2097,revenue_total,Total,indian,13686857644.22934,13698064260.186136,8.187866234965617e-4,Absolute,Fuel subsidies
2098,revenue_total,Total,indian,13686857713.245409,13698064291.67332,8.187838774028191e-4,Absolute,Fuel subsidies
2099,revenue_total,Total,indian,13686857782.184399,13698064323.125792,8.187811344090955e-4,Absolute,Fuel subsidies
2100,revenue_total,Total,indian,13686857851.046406,13698064354.543585,8.187783945109255e-4,Absolute,Fuel subsidies
2019,costs_fleet,affected_managed,indian,296686215.41483086,296686215.41483086,0,Absolute,Fuel subsidies
2020,costs_fleet,affected_managed,indian,296671545.9784206,296639395.66074556,-1.0837007495620302e-4,Absolute,Fuel subsidies
2021,costs_fleet,affected_managed,indian,296657540.12995684,296634541.3589695,-7.752633213791495e-5,Absolute,Fuel subsidies
2022,costs_fleet,affected_managed,indian,296639196.385623,296619751.9995172,-6.554894411357107e-5,Absolute,Fuel subsidies
2023,costs_fleet,affected_managed,indian,296621328.86859685,296608528.8366026,-4.315277004201544e-5,Absolute,Fuel subsidies
2024,costs_fleet,affected_managed,indian,296604934.9236664,296598970.0293269,-2.011057011252011e-5,Absolute,Fuel subsidies
2025,costs_fleet,affected_managed,indian,296590112.44358397,296590929.7494086,2.7556745499831093e-6,Absolute,Fuel subsidies
2026,costs_fleet,affected_managed,indian,296576386.9647585,296583675.1001863,2.4574226904446816e-5,Absolute,Fuel subsidies
2027,costs_fleet,affected_managed,indian,296563247.59403986,296576728.4855916,4.5457053971120415e-5,Absolute,Fuel subsidies
2028,costs_fleet,affected_managed,indian,296550320.7767664,296569806.74325925,6.570880261330123e-5,Absolute,Fuel subsidies
2029,costs_fleet,affected_managed,indian,296537396.8359772,296562792.0463343,8.56391491531719e-5,Absolute,Fuel subsidies
2030,costs_fleet,affected_managed,indian,296524391.7656607,296555664.4497902,1.0546412031490122e-4,Absolute,Fuel subsidies
2031,costs_fleet,affected_managed,indian,296511297.0947368,296548449.7330022,1.2529923355163386e-4,Absolute,Fuel subsidies
2032,costs_fleet,affected_managed,indian,296498138.3778475,296541185.16288364,1.451839976859795e-4,Absolute,Fuel subsidies
2033,costs_fleet,affected_managed,indian,296484948.3854334,296533902.2680095,1.6511422533486403e-4,Absolute,Fuel subsidies
2034,costs_fleet,affected_managed,indian,296471753.77208555,296526621.3437679,1.850684626249883e-4,Absolute,Fuel subsidies
2035,costs_fleet,affected_managed,indian,296458571.15321726,296519352.36579746,2.050243052301252e-4,Absolute,Fuel subsidies
2036,costs_fleet,affected_managed,indian,296445408.26844084,296512098.2818233,2.249655805835417e-4,Absolute,Fuel subsidies
2037,costs_fleet,affected_managed,indian,296432266.9648813,296504858.3439545,2.448835270750151e-4,Absolute,Fuel subsidies
2038,costs_fleet,affected_managed,indian,296419146.1037394,296497630.5112576,2.6477509482717565e-4,Absolute,Fuel subsidies
2039,costs_fleet,affected_managed,indian,296406043.61497325,296490412.79245484,2.8464054393973804e-4,Absolute,Fuel subsidies
2040,costs_fleet,affected_managed,indian,296392957.6171172,296483203.77742535,3.044814594572903e-4,Absolute,Fuel subsidies
2041,costs_fleet,affected_managed,indian,296379886.83167416,296476002.6886996,3.242995267085465e-4,Absolute,Fuel subsidies
2042,costs_fleet,affected_managed,indian,296366830.5865602,296468809.2233789,3.4409598610233807e-4,Absolute,Fuel subsidies
2043,costs_fleet,affected_managed,indian,296353788.6470498,296461623.35461473,3.638715336059986e-4,Absolute,Fuel subsidies
2044,costs_fleet,affected_managed,indian,296340761.0222198,296454445.17280954,3.8362643801552503e-4,Absolute,Fuel subsidies
2045,costs_fleet,affected_managed,indian,296327747.8155659,296447274.78788847,4.033607153015474e-4,Absolute,Fuel subsidies
2046,costs_fleet,affected_managed,indian,296314749.1360642,296440112.2840492,4.230742760883492e-4,Absolute,Fuel subsidies
2047,costs_fleet,affected_managed,indian,296301765.0594831,296432957.7086492,4.427670187512046e-4,Absolute,Fuel subsidies
2048,costs_fleet,affected_managed,indian,296288795.6215651,296425811.07811606,4.6243887239650727e-4,Absolute,Fuel subsidies
2049,costs_fleet,affected_managed,indian,296275840.8264377,296418672.3891059,4.8208980614074747e-4,Absolute,Fuel subsidies
2050,costs_fleet,affected_managed,indian,296262900.6590219,296411541.62863785,5.017198214332336e-4,Absolute,Fuel subsidies
2051,costs_fleet,affected_managed,indian,296249975.0956213,296404418.78094375,5.213289394289852e-4,Absolute,Fuel subsidies
2052,costs_fleet,affected_managed,indian,296237064.11077464,296397303.8310453,5.409171899258811e-4,Absolute,Fuel subsidies
2053,costs_fleet,affected_managed,indian,296224167.6806201,296390196.76598734,5.604846041673072e-4,Absolute,Fuel subsidies
2054,costs_fleet,affected_managed,indian,296211285.78385764,296383097.57476985,0.00058003121136167735,Absolute,Fuel subsidies
2055,costs_fleet,affected_managed,indian,296198418.4014365,296376006.24777025,5.995570377862655e-4,Absolute,Fuel subsidies
2056,costs_fleet,affected_managed,indian,296185565.5157984,296368922.7761218,6.190621072437951e-4,Absolute,Fuel subsidies
2057,costs_fleet,affected_managed,indian,296172727.1101481,296361847.15124965,6.385464419593241e-4,Absolute,Fuel subsidies
2058,costs_fleet,affected_managed,indian,296159903.16794014,296354779.36460334,6.580100634105575e-4,Absolute,Fuel subsidies
2059,costs_fleet,affected_managed,indian,296147093.67260045,296347719.40754336,6.774529928857275e-4,Absolute,Fuel subsidies
2060,costs_fleet,affected_managed,indian,296134298.6074239,296340667.27132386,6.968752517705985e-4,Absolute,Fuel subsidies
2061,costs_fleet,affected_managed,indian,296121517.9555751,296333622.9471184,7.162768616332485e-4,Absolute,Fuel subsidies
2062,costs_fleet,affected_managed,indian,296108751.7001304,296326586.42605615,7.356578442042976e-4,Absolute,Fuel subsidies
2063,costs_fleet,affected_managed,indian,296095999.82412726,296319557.69925237,7.550182213130109e-4,Absolute,Fuel subsidies
2064,costs_fleet,affected_managed,indian,296083262.3106014,296312536.75782776,7.743580148270214e-4,Absolute,Fuel subsidies
2065,costs_fleet,affected_managed,indian,296070539.142609,296305523.5929175,7.936772466081679e-4,Absolute,Fuel subsidies
2066,costs_fleet,affected_managed,indian,296057830.30323607,296298518.195674,8.129759384894878e-4,Absolute,Fuel subsidies
2067,costs_fleet,affected_managed,indian,296045135.7756002,296291520.5572661,8.322541122671202e-4,Absolute,Fuel subsidies
2068,costs_fleet,affected_managed,indian,296032455.54284835,296284530.6688769,8.515117896998692e-4,Absolute,Fuel subsidies
2069,costs_fleet,affected_managed,indian,296019789.58815396,296277548.5217022,8.707489925144079e-4,Absolute,Fuel subsidies
2070,costs_fleet,affected_managed,indian,296007137.8947136,296270574.10694855,8.899657424094794e-4,Absolute,Fuel subsidies
2071,costs_fleet,affected_managed,indian,295994500.4457458,296263607.4158334,9.091620610596908e-4,Absolute,Fuel subsidies
2072,costs_fleet,affected_managed,indian,295981877.22449005,296256648.4395839,9.283379701164894e-4,Absolute,Fuel subsidies
2073,costs_fleet,affected_managed,indian,295969268.21420646,296249697.16943747,9.47493491209539e-4,Absolute,Fuel subsidies
2074,costs_fleet,affected_managed,indian,295956673.39817584,296242753.5966415,9.66628645946284e-4,Absolute,Fuel subsidies
