year,loc_id,loc_name,loc_ter1_iso3,loc_sov1_iso3,loc_ter2_iso3,loc_sov2_iso3,loc_ter3_iso3,loc_sov3_iso3,flag_iso3,vessels_n,fishing_h,fishing_kwh,length_m_mean,length_m_min,length_m_max,tonnage_gt_mean,tonnage_gt_min,tonnage_gt_max,engine_power_kw_mean,engine_power_kw_min,engine_power_kw_max
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,PAN,1,28.017500000000005,77527.91768314339,78.57,78.57,78.57,2020,2020,2020,2767.1247500006557,2767.1247500006557,2767.1247500006557
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,PRT,2,3043.8297222221227,1075485.778926076,31.2708333325,25,37.541666665,288,177,399,474.58099999999996,353.03,596.132
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,REU,6,453.03916666666663,1779439.8888888888,87.37,84.11,89,2554.027777777778,2319,2677.6666666666665,3866.6666666666665,3800,4000
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,SYC,50,96261.64750000015,84705446.84751451,49.7117386737841,20.823641078375,106.5,716.5531694801922,55.7096268545,4134,1237.6990626311463,286.622852237075,4176.65730690234
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,TWN,237,590874.5461111126,421106199.66657364,37.64754788237177,21.6,74.55,278.65846560534175,42,998,742.9935314437033,335.7,2362.3122643767147
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,UNK,19,16953.236944444423,8394786.460988265,29.7901360744,17.4606675165,64.06382488215,273.89908740324603,39.1042872403,1550.70115183485,506.3054491587961,193.6351029528,946.0306066121
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,VUT,1,3.9697222222222193,8860.789737510431,76.07,76.07,76.07,998,998,998,2232.0931393910555,2232.0931393910555,2232.0931393910555
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,WSM,1,375.1591666666667,115510.06674484094,31.2966566937,31.2966566937,31.2966566937,189.07130817945,189.07130817945,189.07130817945,307.89615983839997,307.89615983839997,307.89615983839997
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,ZAF,2,26.27555555555557,14870.482402777796,43.3675,26.9,59.835,635.2,150.5,1119.9,638.81875,279.6375,998
2018,HS-51,High Seas - FAO Fishing Area 51,NA,NA,NA,NA,NA,NA,NA,14,3305.632222222222,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,AUS,3,263.1855555555617,102205.9581685796,36.79850258871212,28.3179744171,50.73798071043636,465.9485564533303,202.0127834933,938.1232188558909,703.893627451541,381.69551410185,1094.3126857749728
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,CHN,40,23111.084444444357,19113602.255637176,49.72638101073347,15.740717736533334,77.47813968028,767.8444895794421,29.847184689966667,4826.1234145914195,1032.859577738775,263.7760960654667,2932.97998734858
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,FRA,1,26.256111111111107,68528.44999999998,76.39,76.39,76.39,1698,1698,1698,2610,2610,2610
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,IDN,1,254.95138888888897,124130.37386373982,33.957499999999996,33.957499999999996,33.957499999999996,219,219,219,486.87859440466667,486.87859440466667,486.87859440466667
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,JPN,18,28850.83888888866,19289493.716717828,53.79009182092592,42.010000000000005,76.75,575.7643495521861,289,1884,942.0543581111111,382.2,2942
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,KOR,1,0.40527777777777774,300.9457685185185,50.269999999999996,50.269999999999996,50.269999999999996,379,379,379,742.5666666666667,742.5666666666667,742.5666666666667
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,LKA,56,10292.010833333334,3090867.661914067,21.276668574262352,17.5533174067,25.8145656413,59.864945528791665,27.629803226666667,101.5787975082,328.26005735347815,176.1754157065,546.3011737875667
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,LTU,1,33.507222222222204,72788.60520298027,81.7906458991,81.7906458991,81.7906458991,5006.2534882977,5006.2534882977,5006.2534882977,2172.3258562062,2172.3258562062,2172.3258562062
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,MOZ,1,0.7247222222222223,1013.689146224422,51.351156472149995,51.351156472149995,51.351156472149995,816.8080376862999,816.8080376862999,816.8080376862999,1398.7278368754,1398.7278368754,1398.7278368754
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,MUS,2,1173.5633333333333,935772.0380047216,67.96333333375,49.56,86.3666666675,1659,651,2667,2259.563926559754,753.714907123825,3765.412945995682
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,MYS,7,3681.855555555556,2185924.5394914085,27.215476190476192,23.95,36.85,107.5,81.5,199,572.8386384446025,478.05701574886666,666.418464185625
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,SYC,11,6343.9791666666615,6590196.72430129,47.665056725652725,38.52562398218,59.2,484.0977379199364,296,635,1051.5579445861933,711.90791338118,1488.8760793572337
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,TWN,65,45718.03722222234,41339496.16675522,45.19193328258267,21.92,59.2,414.47690808472004,42,726,842.1171335567577,353.2038618382,1683.9053594524999
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,UNK,7,802.9377777777779,648111.5781575923,29.669941297942856,17.4606675165,55.616137381049995,267.7362486322643,39.5377860135,1019.28894889225,468.53449641782856,193.6351029528,946.0306066121
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,VUT,1,8.45722222222222,20812.998370230333,76.07,76.07,76.07,998,998,998,2460.973334192643,2460.973334192643,2460.973334192643
2018,HS-57,High Seas - FAO Fishing Area 57,NA,NA,NA,NA,NA,NA,NA,2,135.9888888888889,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2018,HS-58,High Seas - FAO Fishing Area 58,NA,NA,NA,NA,NA,NA,ESP,1,0.22194444444444444,229.68113185185186,49,49,49,650,650,650,1034.8586666666667,1034.8586666666667,1034.8586666666667
2018,HS-58,High Seas - FAO Fishing Area 58,NA,NA,NA,NA,NA,NA,FRA,2,84.57888888888886,155625.15555555548,55.36750000000001,55.245000000000005,55.49,1277,1259,1295,1840,1840,1840
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,ALB,2,154.8758333333333,118621.32617663592,34.616192608858334,20.74275726335,48.48962795436667,331.758734385575,83.64419906145,579.8732697097,640.8146915745083,366.62295206595,915.0064310830667
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,ATF,1,121.59722222222223,124908.10081675425,56.0546514272,56.0546514272,56.0546514272,837.3289298596,837.3289298596,837.3289298596,1027.228242011,1027.228242011,1027.228242011
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,CHN,149,110018.6355555555,111944998.65005253,52.17591318950092,23.224720737033334,109.6,915.1157110976332,64.099555442,7847,1207.7604666214654,442.2372337644,5296
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,FSM,1,3.5241666666666664,7774.3116666666665,65.02,65.02,65.02,1096,1096,1096,2206,2206,2206
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,JPN,313,328958.50166666636,202626717.2301407,34.184965837995406,14.96,77.69999999999999,237.20605269428847,19,1297.5822734242909,720.7152054980705,139.75564,2942
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,KOR,18,7442.514166666648,9941571.107118024,56.21950673903889,49.87,78.33,585.2665317665358,276,1456.797571797643,1236.8330935492083,742.5666666666667,2963
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,RUS,23,4577.818333333309,4448356.109401383,54.403260869565216,41.5,65.3,794.7826086956521,379,2062,1046.818411824391,607.17616419502,2098.412189116367
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,TWN,209,195734.62611111073,132444252.75724949,41.21081490372215,7.55,76.69,404.4828622636978,40.379999999999995,1403,983.5890638176614,335.56,4011.6657843497496
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,UNK,18,18253.264722222197,9628498.668446075,35.188357459214814,20.9405953092,60.40571350623333,406.3703530469611,60.4132065877,1763.3280456257498,584.9519426411514,343.0577262916,899.4223341761667
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,USA,2,150.84194444444444,13014.748199999998,35.0539939,23.7804878,46.3275,93,88,98,137.44,66,208.88
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,VUT,23,12423.723333333277,13165041.846761053,54.607177107690255,36.6,76.07,626.5775044425087,173,998,1155.2026028161708,746,2460.973334192643
2018,HS-61,High Seas - FAO Fishing Area 61,NA,NA,NA,NA,NA,NA,NA,5,938.6386111111111,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2018,HS-67,High Seas - FAO Fishing Area 67,NA,NA,NA,NA,NA,NA,CAN,3,927.9869444444441,284735.49276745087,23.06832301801389,22.39173110675,24.153237947291665,117.68661328329443,67,145.4679129700083,314.61618339995414,285.49175724445,341.30679295541245
2018,HS-67,High Seas - FAO Fishing Area 67,NA,NA,NA,NA,NA,NA,CHN,46,2576.67,2026186.3437384337,41.298730687474354,35.66607168041111,49.6897241546,342.244349505371,199.2624932918273,495,780.3153798332846,514.7830917888817,1255.8440500834374
2018,HS-67,High Seas - FAO Fishing Area 67,NA,NA,NA,NA,NA,NA,JPN,28,1592.8044444444445,1511665.0646465358,38.09847276717136,29.823357328183334,52.28302297935,275.2969178201331,166.47453200491668,760.29307457665,830.9063144164439,461.66512432738335,1969.4605060017998
2018,HS-67,High Seas - FAO Fishing Area 67,NA,NA,NA,NA,NA,NA,TWN,1,780.333888888884,482585.00824110804,29.6,29.6,29.6,97,97,97,618.434,618.434,618.434
2018,HS-67,High Seas - FAO Fishing Area 67,NA,NA,NA,NA,NA,NA,USA,28,411.56472222222203,80430.26652755114,39.55588067083333,23.17073171,108.72572249999999,692.422704169101,50.02,5413,700.5727584471997,42,3650.025116626843
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,ALB,5,7278.848055555553,3245899.258742431,21.343035214433332,20.4000335755,23.1410031351,55.8766227606,42.6025112596,83.64419906145,443.65156918922,366.62295206595,526.88861098325
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,CHN,198,168057.72861111184,115177466.31550476,39.77483823587429,20.0961511188,70.825,346.10005285544923,58.82639977915,1716,665.8070824718368,218,2574
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,COK,2,425.67250000000047,170563.52240962986,28.355,24.65,32.06,172.5,70,275,370.92633333333333,283.5,458.35266666666666
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,CXR,1,171.6291666666668,70427.23909114535,25.7961758799,25.7961758799,25.7961758799,295.7311429766,295.7311429766,295.7311429766,410.3454002543,410.3454002543,410.3454002543
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,FJI,20,10632.171666666616,4076415.917310527,35.76845754052197,26.43,42.6,187.11113978058046,104.26040667323332,264,369.74502178030303,206.0628125,597.2833333333333
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,FSM,20,1934.496111111117,3222461.6924722586,54.949275641025004,21.5,79.5,1042.166773148704,96,1893,1891.0606408347876,190.23810869575001,3357
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,GNQ,1,1906.170277777776,1826883.9915145407,50.615,50.615,50.615,606,606,606,958.4054545454,958.4054545454,958.4054545454
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,HND,1,43.491944444444435,45422.98677777777,54.85,54.85,54.85,711,711,711,1044.4,1044.4,1044.4
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,JPN,232,77574.20805555556,50800822.68805333,36.97776767242286,14.9,77.69999999999999,272.7174294319338,19,1331,820.2259457282285,88.26671999999998,2942
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,KIR,8,791.3769444444491,2103326.4680353785,69.53999094202834,65.78333333333333,79.9,1615.625,1350,2338,2722.9176344695834,2494.7064090900003,3304.5
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,KOR,67,99165.45444444595,85075439.1632256,54.91690470929513,34.585,79.60000000000001,672.6629213483146,173,2394,1197.112930507322,731.1275,3730
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,MHL,6,1011.3847222222237,2667349.319879309,64.63488523391389,29.9,75.22999999999999,1213.0137759503625,177.08265570217497,2109,2209.1194633838886,372,3606.42375
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,NCL,3,59.44861111111114,22436.541111111124,27.333333333333332,24,29,118.33333333333333,83,136,410.6666666666667,351,530
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,NRU,1,2.806944444444444,7209.260674999999,73.31,73.31,73.31,1742,1742,1742,2568.366,2568.366,2568.366
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,NZL,2,214.86694444444467,571401.2204678413,69.05291412935,68.13,69.9758282587,1359.7795948852,1251.5591897704,1468,2642.5789927029,2618.3579854058,2666.8
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,PHL,2,1.6747222222222222,4099.083569444445,66.155,60.519999999999996,71.79,1098,1096,1100,2325.0675,1985.045,2665.09
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,PNG,6,207.18249999999975,686956.9517140547,76.38,70.59,89.21,1591.3333333333333,1099,2386,2780.3865333333333,2352.8896,3340.3340000000003
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,RUS,1,1.6263888888888887,1197.0222222222221,56.085,56.085,56.085,767,767,767,736,736,736
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,SLB,2,74.14972222222215,196274.314722222,70.85,70.8,70.9,1408,1408,1408,2647,2647,2647
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,TUV,1,0.6383333333333333,1698.0946737777776,72.475,72.475,72.475,1294.5,1294.5,1294.5,2660.200533333333,2660.200533333333,2660.200533333333
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,TWN,347,656740.2341666673,369476365.06932735,28.677108739279568,17.01,72.37,165.36210931858267,38,1484,664.2669851533417,52.22,2977.8672
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,UNK,25,36695.70111111109,17902888.65049642,25.436383832210332,19.792751606750002,36.4176290904,101.11066460303167,31.138891038833332,267.623150155575,488.5630139260697,237.0193028892,815.274211149375
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,USA,16,901.2936111111113,2090753.4972812054,62.38163175122542,23.7804878,77.3303,1374.53125,98,1957,2148.268995585708,51,3301.05
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,VUT,27,11698.067222222224,9310753.042744685,48.17583761975874,23.8,69.45,514.9362293150357,86,1217,905.8028142536509,330.8751,2205.834
2018,HS-71,High Seas - FAO Fishing Area 71,NA,NA,NA,NA,NA,NA,NA,3,378.6705555555555,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,ALB,1,256.8686111111111,235036.43111004191,48.48962795436667,48.48962795436667,48.48962795436667,579.8732697097,579.8732697097,579.8732697097,915.0064310830667,915.0064310830667,915.0064310830667
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,CHN,175,332817.0158333348,292900193.58075565,46.06745801119838,32.74,77.02,473.6629940513006,196,1593,833.9517444204857,400.7562239203,1369.6770000000001
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,COK,4,1503.1069444444447,774117.539944089,27.225,27,27.3,81.5,79,84,508.15282,451.33000000000004,566.96
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,COL,11,3022.8158333333427,8196381.406004579,62.701284463369696,40.845,77.65466666666666,1337.7804517333273,990,1771,2532.016991619206,1044.4,3715.08
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,CXR,1,182.86472222222235,75037.69763266922,25.7961758799,25.7961758799,25.7961758799,295.7311429766,295.7311429766,295.7311429766,410.3454002543,410.3454002543,410.3454002543
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,ECU,11,2121.092500000007,6200477.406873208,71.1849494509097,40.75902729334,115.78999999999999,1674.7924982627783,474.21748089056,4401,2580.4133527972203,735.556,4875.7
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,ESP,11,1476.8344444444538,54211751.36570338,42.21568181818182,28.6,84.1,639.0909090909091,217,2502,6107.642330000001,263.80163333333337,62521.29600000001
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,FJI,9,7304.476388888877,4629170.87930941,35.833333333333336,32,40.5,201.42508078946753,179,264,527.1097291851852,295.6573333333333,759.0468960000001
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,FSM,10,1723.9519444444566,4375504.31751871,68.31466666666667,61.916666666666664,79.5,1514.2,1236,1893,2627.7913074666667,2145.7593413333334,3357
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,GNQ,2,6496.487777777676,7189188.398248164,54.197500000000005,50.615,57.78,643,606,680,1033.4807272726998,958.4054545454,1108.5559999999998
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,GTM,1,49.13777777777778,160198.9831111111,77.3,77.3,77.3,2165,2165,2165,3260.2,3260.2,3260.2
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,HND,1,5848.8288888890975,6108516.891555774,54.85,54.85,54.85,711,711,711,1044.4,1044.4,1044.4
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,JPN,71,53968.97527777822,43802095.74948338,46.91751611202664,29.823357328183334,64.21,424.0143566012353,166.47453200491668,999,868.9388501283132,360.15,1969.4605060017998
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,KIR,7,3002.1813888888446,8291015.08030409,69.34095238095239,61.2,79.9,1651.4285714285713,1460,2338,2733.763010822381,2494.7064090900003,3304.5
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,KOR,64,168008.45833334062,145305869.52735972,54.44834440147729,47.21,79.6,621.5625,378,2359,1103.31948700237,731.1275,3658.993
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,LTU,1,0.3863888888888889,3829.2556936111114,138.33666666666667,138.33666666666667,138.33666666666667,9499,9499,9499,9910.367,9910.367,9910.367
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,MEX,23,11519.682222222182,36899158.412073456,70.45787828937807,52.754999999999995,79.275,1556.0387799303983,892.4589681358001,2042,3123.2880098930355,1864.2197350765443,4476
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,MHL,5,397.60611111111155,950501.5021948842,71.58186228069667,68.81789473683334,75.22999999999999,1420.2,1152,2109,2576.5433560606666,2274.293030303333,3606.42375
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,NIC,2,339.49194444444447,854908.0169992881,71.56114044884998,64.77228089769999,78.35,1664.0081676301963,1304.0163352603927,2024,2527.316956506079,2461.8,2592.833913012157
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,NRU,1,196.38500000000056,504388.55691000144,73.31,73.31,73.31,1742,1742,1742,2568.366,2568.366,2568.366
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,NZL,1,106.23527777777778,278161.98790124775,69.9758282587,69.9758282587,69.9758282587,1251.5591897704,1251.5591897704,1251.5591897704,2618.3579854058,2618.3579854058,2618.3579854058
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,PAN,5,2963.276388888866,3144078.2936412357,62.239666666666665,32,78.295,1455.6,179,2167,1861.50765,784.7919999999999,3282.4
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,PNG,2,369.5875000000022,1231306.9060440073,77.625,70.59,84.66,1653,1280,2026,2843.1953000000003,2352.8896,3333.501
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,PRT,1,0.776388888888889,463.4078944444445,34,34,34,350,350,350,596.876,596.876,596.876
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,SLB,2,43.80500000000002,115951.83500000004,70.85,70.8,70.9,1408,1408,1408,2647,2647,2647
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,SLV,4,1119.2161111111138,3248318.254816359,72.37920193297501,42.2068077319,91.9,1897.4895978152917,356.95839126116664,3005,3565.266923157025,1027.2501926281,4940.4175000000005
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,TUV,1,2.5733333333333333,6845.582705777777,72.475,72.475,72.475,1294.5,1294.5,1294.5,2660.200533333333,2660.200533333333,2660.200533333333
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,TWN,136,360814.994166668,301841436.9865318,39.24924696686292,21.841666666666665,70.59,325.8981010760863,61,1484,817.1319597883205,335.7,2666.8008
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,UNK,14,9440.852499999975,7447739.646485516,43.02742752911726,30.69014257,57.8341825343,477.6369937761506,157.68716841126667,756.1690059371,784.0837737888899,558.0031804914,1105.9441660297334
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,USA,171,276887.8722222223,119338924.25017196,29.24034125749063,14.940100000000001,85.21345175438333,285.66205743429157,15.86,2450,639.0403802581084,41,3357
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,VEN,5,490.90861111111207,1397072.3539037153,67.505,64.02,71.97500000000001,1228.5,958,1433,2853.8820953736144,2684.52,2982.8
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,VUT,49,119737.26750000073,109864940.60518207,50.057918871127896,23.8,69.45,536.8900477228868,93,1217,921.1828063700982,330.8751,2205.834
2018,HS-77,High Seas - FAO Fishing Area 77,NA,NA,NA,NA,NA,NA,NA,1,20.340833333333336,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,ALB,1,540.4038888888891,494473.03371563257,48.48962795436667,48.48962795436667,48.48962795436667,579.8732697097,579.8732697097,579.8732697097,915.0064310830667,915.0064310830667,915.0064310830667
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,AUS,4,365.4825000000001,139815.38559898682,23.33582970374375,21.1,26.433318814975003,139.70345536561877,70,182,359.1526623464229,272,410
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,BEL,1,114.93083333333335,45161.58352811832,21.525460888166666,21.525460888166666,21.525460888166666,40.286774369166665,40.286774369166665,40.286774369166665,392.9457589256,392.9457589256,392.9457589256
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,CHN,41,40760.87555555545,28708768.834624067,41.56821677050748,26.975,52.6,379.7474978743972,120,697.2368772408714,730.1816915796768,330,1369.6770000000001
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,COK,6,2817.788055555556,1387917.9578315855,27.458333333333336,23.79,32.06,123.83333333333333,79,275,551.8273244444445,451.33000000000004,820
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,FJI,8,8935.241388888928,3434084.107400569,35.128750000000004,26.43,39.6,190.11413247592142,111.30308808387142,264,375.001125,302.527,480
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,JPN,20,24565.447499999795,17255432.183803193,52.85064583333333,48.4,61.16,417,379,499,749.8114727666666,540.1,1481.5
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,NCL,1,8.068611111111109,2832.082499999999,29,29,29,136,136,136,351,351,351
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,NZL,6,304.3930555555555,408454.23048249306,41.49576995086389,18.5,62.87333333333333,870.036464107445,69.8,1899,1506.45154648182,328.02935495599996,3342
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,TWN,50,66673.30472222192,52572298.62502882,37.10849100332285,21.841666666666665,63.16,285.8031565536493,76,775,755.4009176544123,380.46000000000004,1044.4
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,UNK,6,4167.3963888888775,3952830.022769034,45.68768907176667,33.312275771799996,60.40571350623333,426.95886143638194,191.22366933506666,720.8608158868,835.0815116246014,569.6644424209001,1105.9441660297334
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,USA,13,12763.592499999691,3106857.572084356,28.635691493846153,22.51425,72.03450000000001,277.3607692307692,98,1930,464.858,41,3301.05
2018,HS-81,High Seas - FAO Fishing Area 81,NA,NA,NA,NA,NA,NA,VUT,22,39952.666666666424,35691652.88271839,46.50735238260638,23.8,57.06,486.3341237699131,86,637,855.0838647516308,410.3,1176
2018,HS-87,High Seas - FAO Fishing Area 87,NA,NA,NA,NA,NA,NA,ATF,1,230.51500000000007,236791.51820716573,56.0546514272,56.0546514272,56.0546514272,837.3289298596,837.3289298596,837.3289298596,1027.228242011,1027.228242011,1027.228242011
2018,HS-87,High Seas - FAO Fishing Area 87,NA,NA,NA,NA,NA,NA,BLZ,1,1617.278333333278,2854496.2583332355,64.09,64.09,64.09,1089,1089,1089,1765,1765,1765
2018,HS-87,High Seas - FAO Fishing Area 87,NA,NA,NA,NA,NA,NA,CHL,4,19.364166666666666,56328.94340821502,59.44961657515357,46,66,1497.0831336497572,799,2005,3142.934777406196,1599.31,4499.7
