"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,690845.638,,
"LVA","Latvia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,1061966.625,,
"LVA","Latvia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,1320090.154,,
"LVA","Latvia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,642646.443,,
"LVA","Latvia","IFINP","Transfers based on input use","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,261029.944,,
"LVA","Latvia","IFINP","Transfers based on input use","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,219824.326,,
"LVA","Latvia","IFINP","Transfers based on input use","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,83437.427,,
"LVA","Latvia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,261029.944,,
"LVA","Latvia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,219824.326,,
"LVA","Latvia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,83437.427,,
"LVA","Latvia","IFINP_FIX_M","Support to modernisation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,261029.944,,
"LVA","Latvia","IFINP_FIX_M","Support to modernisation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,219824.326,,
"LVA","Latvia","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,429815.694,,
"LVA","Latvia","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,516449.222,,
"LVA","Latvia","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,995416.309,,
"LVA","Latvia","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,237363.09,,
"LVA","Latvia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2913655.511,,
"LVA","Latvia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,3820885.228,,
"LVA","Latvia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2820602.394,,
"LVA","Latvia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,860680.696,,
"LVA","Latvia","GSINF","Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2120166.25,,
"LVA","Latvia","GSINF","Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,1393546.74,,
"LVA","Latvia","GSINF","Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2004981.077,,
"LVA","Latvia","GSINF","Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,723402.559,,
"LVA","Latvia","GSINF_CAP","Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2120166.25,,
"LVA","Latvia","GSINF_CAP","Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,1393546.74,,
"LVA","Latvia","GSINF_CAP","Capital expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2004981.077,,
"LVA","Latvia","GSINF_CAP","Capital expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,723402.559,,
"LVA","Latvia","GSMKG","Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,99125.972,,
"LVA","Latvia","GSMKG","Marketing and promotion","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,66184.908,,
"LVA","Latvia","GSMKG","Marketing and promotion","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,137278.137,,
"LVA","Latvia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,793489.261,,
"LVA","Latvia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2328212.516,,
"LVA","Latvia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,749436.409,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,540716.604,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,2174014.664,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,5444089.705,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,2104936.419,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,1514419.843,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,2010943.392,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,3171636.352,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,7454787.896,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,12736075.106,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,13646241,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,4052086.4,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,274962.604,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,269911.664,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,272516.705,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,268232.419,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,283426.843,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,310576.392,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,295272.352,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,301999.896,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,312073.106,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,274962.604,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,269911.664,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,272516.705,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,268232.419,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,283426.843,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,310576.392,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,295272.352,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,301999.896,,
"LTU","Lithuania","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,312073.106,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,274962.604,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,269911.664,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,272516.705,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,268232.419,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,283426.843,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,310576.392,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,295272.352,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,301999.896,,
"LTU","Lithuania","FTC","Fuel tax concessions","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,312073.106,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,265754,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1904103,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,5171573,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1836704,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,1230993,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1700367,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,2876364,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,7152788,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,12424002,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,13646241,,
"LTU","Lithuania","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,4052086.4,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,921896,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,4123385,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,9978,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,74075,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,584145,,
"LTU","Lithuania","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,2182693.4,,
"LTU","Lithuania","IFINP","Transfers based on input use","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,9978,,
"LTU","Lithuania","IFINP","Transfers based on input use","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,438266,,
"LTU","Lithuania","IFINP","Transfers based on input use","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,2119463.4,,
"LTU","Lithuania","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,9978,,
"LTU","Lithuania","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,438266,,
"LTU","Lithuania","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,2119463.4,,
"LTU","Lithuania","IFINP_FIX_M","Support to modernisation","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,9978,,
"LTU","Lithuania","IFINP_FIX_M","Support to modernisation","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1095,,
"LTU","Lithuania","IFRPC","Transfers based on the reduction of productive capacity","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,921896,,
"LTU","Lithuania","IFRPC","Transfers based on the reduction of productive capacity","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,4123385,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,265754,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,982207,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1048188,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1836704,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,1230993,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1690389,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,2876364,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,7349788,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,12539927,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,13062096,,
"LTU","Lithuania","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1869393,,
"LTU","Lithuania","GSINF","Provision of infrastructure","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,237823,,
"LTU","Lithuania","GSINF","Provision of infrastructure","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,1840181,,
"LTU","Lithuania","GSINF","Provision of infrastructure","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,4115350,,
"LTU","Lithuania","GSINF_CAP","Capital expenditures","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,237823,,
"LTU","Lithuania","GSINF_CAP","Capital expenditures","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,1840181,,
"LTU","Lithuania","GSINF_CAP","Capital expenditures","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,4115350,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,126734,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,221070,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,258865,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,139341,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,86253,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,242869,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,373622,,
"LTU","Lithuania","GSMKG","Marketing and promotion","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,323636,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,171966,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,113298,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,72250,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,830279,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,1682012,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,10470195,,
"LTU","Lithuania","GSCOM","Support to fishing communities","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,12014,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,85003,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,402263,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,284088,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,671664,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,269902,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,707614,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,1045420,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,2042834,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,2746344,,
"LTU","Lithuania","GSRND","Research and development","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,66584,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,180751,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,579944,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,637366,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,543816,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,473444,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,583869,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,1294767,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,1823518,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,3622599,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,2591901,,
"LTU","Lithuania","GSMNG","Management of resources","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1467159,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,180751,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,172044,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,177365,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,182850,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,188505,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,194330,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,524080,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,549414,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,2451156,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,609040,,
"LTU","Lithuania","GSMNG_EXP","Management expenditures","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,624282,,
"LTU","Lithuania","GSMNG_STK","Stock enhancement programs","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,363263,,
"LTU","Lithuania","GSMNG_STK","Stock enhancement programs","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,1354170,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,407900,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,460001,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,360966,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,284939,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,389539,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,770687,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,910841,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,1171443,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,628691,,
"LTU","Lithuania","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,842877,,
"LTU","Lithuania","FCRC","COST RECOVERY CHARGES","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,-197000,,
"LTU","Lithuania","FCRC","COST RECOVERY CHARGES","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,-190000,,
"LTU","Lithuania","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,-197000,,
"LTU","Lithuania","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,-190000,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,790982.183,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,3020465.427,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,7208132.397,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,2926196.344,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,1945677.933,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,2669627.373,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,4211644.285,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,8269759.056,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,14084192.508,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,15382854.971,,
"LTU","Lithuania","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,4851809.589,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,402226.451,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,375001.541,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,360820.008,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,372885.716,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,364137.697,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,412305.607,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,392094.797,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,335015.081,,
"LTU","Lithuania","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,345106.139,,
